businessid,target_schemes_count,milestones_achieved_count,total_jc_earned
BZID-1304403145,2,0,0.000000
BZID-1304367586,2,1,45.000000
BZID-1304379194,2,1,50.000000
BZID-1304372637,2,2,70.000000
BZID-1304361808,1,0,0.000000
BZID-1304368374,2,0,0.000000
BZID-1304420684,2,1,50.000000
BZID-1304369630,1,1,50.000000
BZID-1304402572,2,1,20.000000
BZID-1304417618,1,0,0.000000
BZID-1304421070,2,1,50.000000
BZID-1304420652,2,0,0.000000
BZID-1304349962,1,0,0.000000
BZID-1304400512,1,0,0.000000
BZID-1304418005,1,0,0.000000
BZID-1304368800,2,1,20.000000
BZID-1304405646,1,0,0.000000
BZID-1304404796,2,2,310.000000
BZID-1304407093,2,1,20.000000
BZID-1304358952,2,1,45.000000
BZID-1304394686,2,1,45.000000
BZID-1304366626,1,0,0.000000
BZID-1304359138,1,0,0.000000
BZID-1304364162,2,1,100.000000
BZID-1304448037,2,1,20.000000
BZID-1304367009,1,0,0.000000
BZID-1304380139,1,0,0.000000
BZID-1304407924,2,0,0.000000
BZID-1304392286,1,0,0.000000
BZID-1304366881,1,0,0.000000
BZID-1304375988,2,2,90.000000
BZID-1304429994,2,0,0.000000
BZID-1304419119,2,0,0.000000
BZID-1304419114,2,1,20.000000
BZID-1304420839,1,0,0.000000
BZID-1304421335,2,1,20.000000
BZID-1304358313,1,0,0.000000
BZID-1304404151,2,1,40.000000
BZID-1304373002,1,0,0.000000
BZID-1304407478,1,0,0.000000
BZID-1304417112,1,0,0.000000
BZID-1304414786,1,0,0.000000
BZID-1304363060,2,0,0.000000
BZID-1304388857,2,1,20.000000
BZID-1304388626,2,0,0.000000
BZID-1304378193,1,0,0.000000
BZID-1304366557,1,0,0.000000
BZID-1304429314,2,1,50.000000
BZID-1304362782,2,1,20.000000
BZID-1304411598,2,1,20.000000
BZID-1304358399,1,0,0.000000
BZID-1304395051,2,0,0.000000
BZID-1304358945,1,0,0.000000
BZID-1304364006,1,0,0.000000
BZID-1304380779,1,0,0.000000
BZID-1304373878,2,1,100.000000
BZID-1304403287,2,1,20.000000
BZID-1304388528,2,2,325.000000
BZID-1304380263,1,0,0.000000
BZID-1304361011,2,1,45.000000
BZID-1304368525,2,0,0.000000
BZID-1304414068,2,1,20.000000
BZID-1304368704,1,0,0.000000
BZID-1304428757,1,0,0.000000
BZID-1304399256,1,0,0.000000
BZID-1304364780,2,0,0.000000
BZID-1304363929,2,0,0.000000
BZID-1304371289,1,1,50.000000
BZID-1304364927,1,0,0.000000
BZID-1304396987,1,0,0.000000
BZID-1304363048,1,0,0.000000
BZID-1304374647,2,1,45.000000
BZID-1304403822,2,0,0.000000
BZID-1304361028,2,0,0.000000
BZID-1304363323,1,0,0.000000
BZID-1304360245,2,0,0.000000
BZID-1304384687,2,1,50.000000
BZID-1304350390,2,1,100.000000
BZID-1304421789,2,1,20.000000
BZID-1304371151,2,1,45.000000
BZID-1304366077,1,0,0.000000
BZID-1304359326,1,0,0.000000
BZID-1304405164,1,0,0.000000
BZID-1304418052,1,0,0.000000
BZID-1304417391,1,0,0.000000
BZID-1304363695,2,1,45.000000
BZID-1304390371,1,0,0.000000
BZID-1304364461,1,0,0.000000
BZID-1304363709,2,2,95.000000
BZID-1304407865,2,2,135.000000
BZID-1304420273,1,0,0.000000
BZID-1304371168,2,0,0.000000
BZID-1304379084,2,1,45.000000
BZID-1304390805,2,0,0.000000
BZID-1304396847,1,0,0.000000
BZID-1304358353,1,0,0.000000
BZID-1304396608,1,0,0.000000
BZID-1304365775,1,0,0.000000
BZID-1304403799,1,0,0.000000
BZID-1304368766,2,0,0.000000
BZID-1304403605,2,0,0.000000
BZID-1304395599,2,1,20.000000
BZID-1304362334,2,0,0.000000
BZID-1304415577,1,0,0.000000
BZID-1304411558,1,0,0.000000
BZID-1304383338,1,1,50.000000
BZID-1304390518,1,0,0.000000
BZID-1304364521,1,0,0.000000
BZID-1304405993,2,0,0.000000
BZID-1304417517,1,0,0.000000
BZID-1304371028,2,2,95.000000
BZID-1304389916,2,0,0.000000
BZID-1304362066,1,0,0.000000
BZID-1304420720,2,0,0.000000
BZID-1304412525,2,1,40.000000
BZID-1304371079,2,0,0.000000
BZID-1304404221,2,1,40.000000
BZID-1304367890,1,0,0.000000
BZID-1304357945,1,0,0.000000
BZID-1304395641,1,0,0.000000
BZID-1304420501,2,0,0.000000
BZID-1304365657,2,0,0.000000
BZID-1304412695,2,1,45.000000
BZID-1304403003,1,0,0.000000
BZID-1304388119,1,0,0.000000
BZID-1304448301,2,2,185.000000
BZID-1304386873,2,2,95.000000
BZID-1304369605,1,0,0.000000
BZID-1304419910,2,1,20.000000
BZID-1304418004,1,0,0.000000
BZID-1304369273,1,0,0.000000
BZID-1304417280,2,1,20.000000
BZID-1304395998,1,0,0.000000
BZID-1304364888,2,1,100.000000
BZID-1304429190,2,1,50.000000
BZID-1304400482,2,2,310.000000
BZID-1304391961,2,1,45.000000
BZID-1304373082,1,0,0.000000
BZID-1304408486,1,0,0.000000
BZID-1304449291,2,2,140.000000
BZID-1304448206,2,1,50.000000
BZID-1304384327,1,0,0.000000
BZID-1304404915,2,2,90.000000
BZID-1304380747,2,0,0.000000
BZID-1304362572,2,2,325.000000
BZID-1304358696,1,0,0.000000
BZID-1304373275,2,0,0.000000
BZID-1304382727,1,0,0.000000
BZID-1304394345,2,2,265.000000
BZID-1304385494,2,0,0.000000
BZID-1304371826,2,0,0.000000
BZID-1304360942,2,1,100.000000
BZID-1304363386,2,1,100.000000
BZID-1304416615,1,0,0.000000
BZID-1304368272,2,0,0.000000
BZID-1304350562,2,1,45.000000
BZID-1304359585,1,0,0.000000
BZID-1304370888,2,2,150.000000
BZID-1304357561,2,0,0.000000
BZID-1304376980,1,0,0.000000
BZID-1304421718,2,0,0.000000
BZID-1304369374,2,2,70.000000
BZID-1304370768,1,0,0.000000
BZID-1304369262,2,0,0.000000
BZID-1304368810,1,0,0.000000
BZID-1304386103,2,0,0.000000
BZID-1304362991,2,1,20.000000
BZID-1304365514,1,0,0.000000
BZID-1304370739,2,2,310.000000
BZID-1304365944,1,1,100.000000
BZID-1304407720,1,1,50.000000
BZID-1304393102,1,0,0.000000
BZID-1304362183,2,0,0.000000
BZID-1304362517,1,0,0.000000
BZID-1304359448,1,0,0.000000
BZID-1304412652,2,1,20.000000
BZID-1304396450,2,2,95.000000
BZID-1304402272,2,2,140.000000
BZID-1304367857,2,1,20.000000
BZID-1304364561,1,0,0.000000
BZID-1304368036,1,1,225.000000
BZID-1304380716,2,2,70.000000
BZID-1304408098,1,0,0.000000
BZID-1304368064,2,0,0.000000
BZID-1304377132,2,2,360.000000
BZID-1304405002,2,1,20.000000
BZID-1304375940,2,2,70.000000
BZID-1304420408,2,0,0.000000
BZID-1304387294,1,0,0.000000
BZID-1304376389,1,1,50.000000
BZID-1304405440,1,1,50.000000
BZID-1304402728,2,1,45.000000
BZID-1304377327,1,0,0.000000
BZID-1304379315,1,0,0.000000
BZID-1304350245,2,2,150.000000
BZID-1304396258,1,0,0.000000
BZID-1304371660,2,0,0.000000
BZID-1304372349,1,0,0.000000
BZID-1304381676,2,0,0.000000
BZID-1304379318,1,0,0.000000
BZID-1304370990,1,0,0.000000
BZID-1304364897,2,1,45.000000
BZID-1304365450,1,0,0.000000
BZID-1304427524,1,0,0.000000
BZID-1304401910,1,0,0.000000
BZID-1304376413,2,1,45.000000
BZID-1304384649,2,2,90.000000
BZID-1304418675,1,0,0.000000
BZID-1304409001,2,2,185.000000
BZID-1304405777,1,0,0.000000
BZID-1304401612,1,0,0.000000
BZID-1304458455,2,0,0.000000
BZID-1304382895,1,0,0.000000
BZID-1304380381,2,0,0.000000
BZID-1304373111,2,1,20.000000
BZID-1304381766,4,2,120.000000
BZID-1304365947,4,3,180.000000
BZID-1304472641,4,0,0.000000
BZID-1304430522,2,1,15.000000
BZID-1304392821,1,0,0.000000
BZID-1304365334,1,0,0.000000
BZID-1304378976,1,0,0.000000
BZID-1304400627,2,1,20.000000
BZID-1304418638,2,1,40.000000
BZID-1304365118,2,0,0.000000
BZID-1304395928,1,0,0.000000
BZID-1304416774,1,0,0.000000
BZID-1304387314,1,1,50.000000
BZID-1304369218,2,1,20.000000
BZID-1304385517,2,2,120.000000
BZID-1304391581,2,1,20.000000
BZID-1304402993,2,1,50.000000
BZID-1304401539,1,0,0.000000
BZID-1304412927,2,1,40.000000
BZID-1304366675,2,0,0.000000
BZID-1304364784,1,0,0.000000
BZID-1304377530,1,0,0.000000
BZID-1304363751,1,0,0.000000
BZID-1304390591,1,0,0.000000
BZID-1304368691,1,0,0.000000
BZID-1304378762,2,0,0.000000
BZID-1304367634,2,1,20.000000
BZID-1304392830,2,1,45.000000
BZID-1304365506,2,0,0.000000
BZID-1304391682,1,0,0.000000
BZID-1304357644,1,0,0.000000
BZID-1304394890,2,1,20.000000
BZID-1304448774,1,1,50.000000
BZID-1304406415,1,1,50.000000
BZID-1304365727,2,1,45.000000
BZID-1304365003,1,0,0.000000
BZID-1304363106,2,1,20.000000
BZID-1304371613,1,0,0.000000
BZID-1304406426,2,0,0.000000
BZID-1304398960,2,0,0.000000
BZID-1304365535,2,0,0.000000
BZID-1304361183,2,2,95.000000
BZID-1304415522,1,0,0.000000
BZID-1304407646,1,0,0.000000
BZID-1304411224,2,2,70.000000
BZID-1304448063,1,0,0.000000
BZID-1304384224,2,1,50.000000
BZID-1304430128,1,0,0.000000
BZID-1304390755,1,1,100.000000
BZID-1304392011,2,1,20.000000
BZID-1304358897,1,0,0.000000
BZID-1304362669,2,0,0.000000
BZID-1304429447,1,0,0.000000
BZID-1304403212,2,2,90.000000
BZID-1304412948,2,0,0.000000
BZID-1304367293,1,0,0.000000
BZID-1304375742,2,2,360.000000
BZID-1304363046,1,0,0.000000
BZID-1304375962,2,0,0.000000
BZID-1304395043,2,0,0.000000
BZID-1304407623,1,0,0.000000
BZID-1304379244,2,2,360.000000
BZID-1304382392,2,2,360.000000
BZID-1304418337,1,0,0.000000
BZID-1304365279,1,0,0.000000
BZID-1304374573,2,2,95.000000
BZID-1304366079,2,1,20.000000
BZID-1304362585,1,0,0.000000
BZID-1304421024,1,0,0.000000
BZID-1304358496,1,0,0.000000
BZID-1304379909,1,0,0.000000
BZID-1304385018,1,0,0.000000
BZID-1304366769,2,2,70.000000
BZID-1304411890,1,0,0.000000
BZID-1304380076,2,2,575.000000
BZID-1304368138,2,0,0.000000
BZID-1304358171,1,0,0.000000
BZID-1304377294,2,1,20.000000
BZID-1304361098,2,2,150.000000
BZID-1304357689,1,0,0.000000
BZID-1304363552,2,1,20.000000
BZID-1304358621,2,1,45.000000
BZID-1304358329,2,2,120.000000
BZID-1304422269,2,2,95.000000
BZID-1304385745,1,0,0.000000
BZID-1304392955,2,0,0.000000
BZID-1304363129,2,0,0.000000
BZID-1304421336,2,1,100.000000
BZID-1304365166,2,0,0.000000
BZID-1304396237,1,0,0.000000
BZID-1304382984,1,1,100.000000
BZID-1304364823,2,0,0.000000
BZID-1304414648,2,0,0.000000
BZID-1304369977,1,0,0.000000
BZID-1304377780,2,0,0.000000
BZID-1304383854,2,0,0.000000
BZID-1304419385,2,0,0.000000
BZID-1304403855,2,0,0.000000
BZID-1304366087,1,0,0.000000
BZID-1304365103,1,0,0.000000
BZID-1304392898,1,0,0.000000
BZID-1304389790,2,0,0.000000
BZID-1304358801,1,0,0.000000
BZID-1304361121,2,1,100.000000
BZID-1304420680,3,1,20.000000
BZID-1304367605,1,1,15.000000
BZID-1304385208,1,0,0.000000
BZID-1304411594,2,1,125.000000
BZID-1304410614,1,0,0.000000
BZID-1304394835,2,1,40.000000
BZID-1304469831,3,1,20.000000
BZID-1304477107,1,0,0.000000
BZID-1304390244,2,1,40.000000
BZID-1304401797,2,0,0.000000
BZID-1304410151,1,0,0.000000
BZID-1304409086,2,0,0.000000
BZID-1304408994,2,0,0.000000
BZID-1304394348,2,0,0.000000
BZID-1304453968,3,2,40.000000
BZID-1304395108,3,0,0.000000
BZID-1304407773,1,0,0.000000
BZID-1304349426,2,1,100.000000
BZID-1304399822,2,0,0.000000
BZID-1304385033,1,0,0.000000
BZID-1304418472,2,2,645.000000
BZID-1304411858,2,0,0.000000
BZID-1304428958,2,2,325.000000
BZID-1304448868,2,1,85.000000
BZID-1304369845,1,0,0.000000
BZID-1304406860,1,0,0.000000
BZID-1304377679,1,0,0.000000
BZID-1304457277,3,2,90.000000
BZID-1304397128,1,0,0.000000
BZID-1304463564,2,0,0.000000
BZID-1304457669,2,1,40.000000
BZID-1304479988,3,1,20.000000
BZID-1304391375,1,1,1000.000000
BZID-1304418102,1,0,0.000000
BZID-1304447420,1,0,0.000000
BZID-1304458668,2,1,375.000000
BZID-1304419692,2,1,135.000000
BZID-1304378403,1,0,0.000000
BZID-1304396284,2,1,40.000000
BZID-1304356187,2,1,100.000000
BZID-1304409719,2,0,0.000000
BZID-1304473541,2,0,0.000000
BZID-1304380625,2,1,15.000000
BZID-1304423375,2,1,40.000000
BZID-1304470610,3,2,170.000000
BZID-1304383008,2,1,40.000000
BZID-1304401672,2,1,40.000000
BZID-1304457651,3,2,40.000000
BZID-1304414839,2,1,375.000000
BZID-1304397231,2,1,40.000000
BZID-1304469974,2,2,215.000000
BZID-1304383061,2,1,125.000000
BZID-1304473649,2,1,40.000000
BZID-1304462798,2,1,40.000000
BZID-1304416012,2,0,0.000000
BZID-1304462828,2,1,135.000000
BZID-1304392816,2,1,135.000000
BZID-1304421300,2,1,40.000000
BZID-1304429913,1,0,0.000000
BZID-1304428951,2,1,40.000000
BZID-1304439789,3,2,40.000000
BZID-1304472686,3,0,0.000000
BZID-1304479315,2,1,40.000000
BZID-1304476352,2,0,0.000000
BZID-1304416649,2,0,0.000000
BZID-1304357567,3,1,45.000000
BZID-1304418183,2,1,40.000000
BZID-1304447570,2,0,0.000000
BZID-1304402165,2,1,375.000000
BZID-1304434925,2,0,0.000000
BZID-1304414268,3,2,60.000000
BZID-1304420170,2,2,475.000000
BZID-1304478409,2,0,0.000000
BZID-1304395898,1,0,0.000000
BZID-1304464681,3,1,20.000000
BZID-1304604609,1,0,0.000000
BZID-1304358475,3,0,0.000000
BZID-1304394394,2,1,125.000000
BZID-1304430060,2,1,40.000000
BZID-1304418645,2,2,325.000000
BZID-1304385881,2,0,0.000000
BZID-1304405371,2,1,40.000000
BZID-1304398577,2,0,0.000000
BZID-1304421004,2,0,0.000000
BZID-1304349636,1,0,0.000000
BZID-1304361739,1,0,0.000000
BZID-1304378336,1,1,20.000000
BZID-1304349586,1,1,20.000000
BZID-1304374742,2,2,215.000000
BZID-1304362097,1,0,0.000000
BZID-1304609140,1,0,0.000000
BZID-1304603633,1,0,0.000000
BZID-1304433505,2,1,40.000000
BZID-1304412274,1,0,0.000000
BZID-1304426471,1,1,45.000000
BZID-1304372840,1,0,0.000000
BZID-1304356511,1,0,0.000000
BZID-1304352284,1,1,100.000000
BZID-1304353643,1,1,100.000000
BZID-1304359757,1,0,0.000000
BZID-1304366480,1,0,0.000000
BZID-1304368666,1,1,45.000000
BZID-1304363406,1,0,0.000000
BZID-1304409346,1,0,0.000000
BZID-1304350717,1,1,100.000000
BZID-1304371575,1,0,0.000000
BZID-1304406249,1,1,45.000000
BZID-1304428111,1,0,0.000000
BZID-1304354904,1,0,0.000000
BZID-1304603603,1,0,0.000000
BZID-1304459296,1,0,0.000000
BZID-1304355012,1,1,100.000000
BZID-1304606137,1,1,45.000000
BZID-1304395714,1,0,0.000000
BZID-1304357182,1,0,0.000000
BZID-1304381653,1,0,0.000000
BZID-1304363604,1,1,20.000000
BZID-1304352304,1,0,0.000000
BZID-1304356809,1,0,0.000000
BZID-1304399808,2,1,40.000000
BZID-1304370781,1,1,20.000000
BZID-1304361242,1,0,0.000000
BZID-1304362008,2,0,0.000000
BZID-1304603984,1,0,0.000000
BZID-1304391449,1,0,0.000000
BZID-1304604208,1,0,0.000000
BZID-1304447545,1,0,0.000000
BZID-1304351207,1,0,0.000000
BZID-1304437206,2,2,235.000000
BZID-1304461728,1,0,0.000000
BZID-1304358671,2,1,20.000000
BZID-1304367197,1,0,0.000000
BZID-1304608583,1,0,0.000000
BZID-1304354160,1,0,0.000000
BZID-1304354360,1,1,100.000000
BZID-1304353020,1,0,0.000000
BZID-1304413551,1,1,45.000000
BZID-1304603453,1,1,100.000000
BZID-1304355042,1,1,20.000000
BZID-1304355242,1,1,20.000000
BZID-1304361871,1,1,100.000000
BZID-1304361996,1,1,45.000000
BZID-1304358194,1,0,0.000000
BZID-1304350721,1,1,20.000000
BZID-1304362293,1,1,100.000000
BZID-1304384954,1,0,0.000000
BZID-1304419769,1,0,0.000000
BZID-1304386125,1,1,20.000000
BZID-1304359429,1,1,45.000000
BZID-1304356317,1,0,0.000000
BZID-1304415766,1,0,0.000000
BZID-1304370650,1,0,0.000000
BZID-1304608455,1,0,0.000000
BZID-1304387462,1,0,0.000000
BZID-1304355596,1,0,0.000000
BZID-1304349264,1,0,0.000000
BZID-1304381181,1,1,100.000000
BZID-1304400357,1,0,0.000000
BZID-1304349985,1,0,0.000000
BZID-1304396613,1,0,0.000000
BZID-1304352301,1,1,20.000000
BZID-1304375818,2,1,20.000000
BZID-1304351928,1,0,0.000000
BZID-1304360679,1,0,0.000000
BZID-1304351254,1,0,0.000000
BZID-1304356371,1,1,45.000000
BZID-1304465865,1,1,40.000000
BZID-1304381380,1,1,100.000000
BZID-1304459374,1,0,0.000000
BZID-1304355040,1,0,0.000000
BZID-1304379245,2,0,0.000000
BZID-1304603189,1,1,20.000000
BZID-1304437695,1,1,100.000000
BZID-1304438477,2,1,85.000000
BZID-1304394710,1,0,0.000000
BZID-1304462211,1,0,0.000000
BZID-1304460979,1,1,20.000000
BZID-1304356979,1,1,20.000000
BZID-1304349347,1,1,20.000000
BZID-1304363376,2,0,0.000000
BZID-1304356462,1,0,0.000000
BZID-1304603695,1,0,0.000000
BZID-1304422948,1,0,0.000000
BZID-1304423406,1,1,100.000000
BZID-1304399089,2,2,360.000000
BZID-1304411830,1,0,0.000000
BZID-1304378089,2,2,80.000000
BZID-1304351723,1,0,0.000000
BZID-1304603238,1,0,0.000000
BZID-1304605943,1,0,0.000000
BZID-1304381110,3,3,255.000000
BZID-1304403213,2,1,40.000000
BZID-1304349723,1,1,20.000000
BZID-1304375623,1,0,0.000000
BZID-1304364206,2,1,20.000000
BZID-1304356801,1,1,45.000000
BZID-1304358487,1,0,0.000000
BZID-1304375012,1,1,100.000000
BZID-1304354969,1,1,20.000000
BZID-1304397628,1,0,0.000000
BZID-1304604778,1,1,20.000000
BZID-1304365715,1,1,45.000000
BZID-1304375826,1,0,0.000000
BZID-1304351347,1,0,0.000000
BZID-1304400213,1,0,0.000000
BZID-1304606190,1,0,0.000000
BZID-1304351311,1,0,0.000000
BZID-1304365497,2,1,20.000000
BZID-1304393385,1,0,0.000000
BZID-1304371436,1,1,100.000000
BZID-1304428583,2,0,0.000000
BZID-1304366508,1,0,0.000000
BZID-1304401886,1,1,100.000000
BZID-1304352045,1,1,45.000000
BZID-1304363116,1,0,0.000000
BZID-1304606616,1,1,20.000000
BZID-1304371984,1,0,0.000000
BZID-1304415535,2,1,85.000000
BZID-1304360089,1,0,0.000000
BZID-1304603292,1,1,45.000000
BZID-1304418689,1,1,100.000000
BZID-1304354889,1,0,0.000000
BZID-1304355448,1,1,45.000000
BZID-1304414497,1,0,0.000000
BZID-1304349725,1,1,20.000000
BZID-1304355937,1,0,0.000000
BZID-1304361955,1,0,0.000000
BZID-1304419487,1,1,20.000000
BZID-1304375215,1,0,0.000000
BZID-1304414161,1,1,20.000000
BZID-1304353955,1,1,45.000000
BZID-1304416240,2,0,0.000000
BZID-1304351372,1,1,45.000000
BZID-1304363788,1,1,100.000000
BZID-1304356403,1,0,0.000000
BZID-1304461112,1,0,0.000000
BZID-1304350129,1,1,20.000000
BZID-1304353561,1,0,0.000000
BZID-1304416106,3,0,0.000000
BZID-1304351869,1,1,20.000000
BZID-1304351724,1,1,100.000000
BZID-1304418288,1,0,0.000000
BZID-1304401575,1,0,0.000000
BZID-1304371230,1,0,0.000000
BZID-1304438962,2,2,120.000000
BZID-1304414787,1,0,0.000000
BZID-1304349514,1,1,20.000000
BZID-1304422284,2,0,0.000000
BZID-1304374956,2,1,20.000000
BZID-1304436061,2,2,500.000000
BZID-1304349340,1,0,0.000000
BZID-1304606016,1,0,0.000000
BZID-1304605976,1,0,0.000000
BZID-1304363881,1,0,0.000000
BZID-1304354033,1,0,0.000000
BZID-1304604616,1,0,0.000000
BZID-1304410279,1,0,0.000000
BZID-1304375528,1,0,0.000000
BZID-1304449290,1,0,0.000000
BZID-1304365079,1,0,0.000000
BZID-1304364076,1,0,0.000000
BZID-1304373667,1,0,0.000000
BZID-1304365556,1,0,0.000000
BZID-1304400800,1,0,0.000000
BZID-1304352652,1,1,100.000000
BZID-1304364870,1,1,100.000000
BZID-1304365155,1,0,0.000000
BZID-1304351880,1,0,0.000000
BZID-1304420058,1,0,0.000000
BZID-1304376966,1,0,0.000000
BZID-1304438346,2,1,20.000000
BZID-1304605537,1,0,0.000000
BZID-1304353541,1,1,100.000000
BZID-1304604109,1,0,0.000000
BZID-1304423727,2,1,40.000000
BZID-1304606718,1,0,0.000000
BZID-1304605552,1,0,0.000000
BZID-1304365049,2,2,95.000000
BZID-1304603357,1,1,20.000000
BZID-1304354837,1,0,0.000000
BZID-1304353315,1,0,0.000000
BZID-1304603680,1,0,0.000000
BZID-1304603480,1,1,45.000000
BZID-1304416219,1,0,0.000000
BZID-1304353913,1,0,0.000000
BZID-1304355313,1,0,0.000000
BZID-1304604539,1,1,20.000000
BZID-1304353722,1,1,20.000000
BZID-1304389660,2,1,100.000000
BZID-1304354407,1,0,0.000000
BZID-1304355740,1,1,100.000000
BZID-1304603151,1,0,0.000000
BZID-1304363767,1,0,0.000000
BZID-1304606067,1,0,0.000000
BZID-1304409227,1,1,100.000000
BZID-1304403133,1,1,20.000000
BZID-1304360400,2,2,180.000000
BZID-1304377908,1,0,0.000000
BZID-1304350620,1,0,0.000000
BZID-1304606987,1,0,0.000000
BZID-1304355315,1,0,0.000000
BZID-1304410687,1,0,0.000000
BZID-1304381754,1,0,0.000000
BZID-1304382898,1,0,0.000000
BZID-1304351755,1,0,0.000000
BZID-1304439263,1,0,0.000000
BZID-1304440734,2,1,20.000000
BZID-1304437752,1,1,20.000000
BZID-1304398939,1,0,0.000000
BZID-1304410163,1,0,0.000000
BZID-1304419058,1,0,0.000000
BZID-1304415929,1,0,0.000000
BZID-1304385974,1,0,0.000000
BZID-1304354729,1,0,0.000000
BZID-1304352232,1,0,0.000000
BZID-1304428444,1,1,45.000000
BZID-1304355324,1,0,0.000000
BZID-1304355743,1,1,20.000000
BZID-1304377610,1,1,100.000000
BZID-1304357535,1,0,0.000000
BZID-1304388409,1,0,0.000000
BZID-1304362190,1,0,0.000000
BZID-1304355373,1,1,20.000000
BZID-1304365734,1,0,0.000000
BZID-1304605281,1,1,20.000000
BZID-1304351936,1,0,0.000000
BZID-1304406528,1,0,0.000000
BZID-1304353745,1,0,0.000000
BZID-1304605905,1,0,0.000000
BZID-1304384832,1,0,0.000000
BZID-1304370398,1,0,0.000000
BZID-1304351765,1,0,0.000000
BZID-1304604245,1,0,0.000000
BZID-1304360322,1,1,20.000000
BZID-1304354789,1,0,0.000000
BZID-1304390587,1,0,0.000000
BZID-1304359913,1,0,0.000000
BZID-1304438260,1,1,20.000000
BZID-1304406439,1,0,0.000000
BZID-1304459248,1,0,0.000000
BZID-1304605559,1,0,0.000000
BZID-1304368394,1,0,0.000000
BZID-1304606469,1,1,20.000000
BZID-1304356563,1,0,0.000000
BZID-1304351558,1,0,0.000000
BZID-1304355729,1,1,20.000000
BZID-1304376711,2,1,20.000000
BZID-1304406143,1,1,20.000000
BZID-1304382547,1,0,0.000000
BZID-1304606943,1,1,20.000000
BZID-1304375438,2,2,140.000000
BZID-1304372383,3,3,125.000000
BZID-1304365470,1,1,45.000000
BZID-1304423561,1,0,0.000000
BZID-1304449035,1,0,0.000000
BZID-1304413170,1,0,0.000000
BZID-1304351211,1,1,100.000000
BZID-1304405959,1,0,0.000000
BZID-1304453161,3,1,20.000000
BZID-1304351908,1,0,0.000000
BZID-1304355298,1,0,0.000000
BZID-1304354408,1,0,0.000000
BZID-1304381046,1,0,0.000000
BZID-1304382658,1,1,100.000000
BZID-1304352722,1,1,20.000000
BZID-1304355853,1,1,45.000000
BZID-1304356365,1,0,0.000000
BZID-1304359916,1,0,0.000000
BZID-1304351442,1,0,0.000000
BZID-1304361205,1,0,0.000000
BZID-1304387872,1,0,0.000000
BZID-1304350965,1,1,100.000000
BZID-1304419207,1,0,0.000000
BZID-1304603909,1,0,0.000000
BZID-1304450485,1,0,0.000000
BZID-1304408244,1,0,0.000000
BZID-1304397890,1,0,0.000000
BZID-1304352717,1,1,20.000000
BZID-1304350901,1,1,45.000000
BZID-1304422391,1,0,0.000000
BZID-1304604087,1,1,100.000000
BZID-1304425573,2,2,125.000000
BZID-1304420466,1,0,0.000000
BZID-1304353729,1,0,0.000000
BZID-1304436080,1,0,0.000000
BZID-1304351617,1,1,20.000000
BZID-1304450438,1,0,0.000000
BZID-1304354491,1,1,45.000000
BZID-1304351243,1,0,0.000000
BZID-1304605015,1,0,0.000000
BZID-1304355778,1,1,20.000000
BZID-1304439018,2,2,90.000000
BZID-1304428957,1,0,0.000000
BZID-1304607034,1,0,0.000000
BZID-1304353384,1,0,0.000000
BZID-1304606295,1,0,0.000000
BZID-1304355807,1,0,0.000000
BZID-1304386904,1,0,0.000000
BZID-1304354311,1,0,0.000000
BZID-1304404756,1,1,20.000000
BZID-1304605027,1,1,20.000000
BZID-1304604398,1,1,45.000000
BZID-1304354545,1,0,0.000000
BZID-1304353251,1,0,0.000000
BZID-1304349216,1,1,20.000000
BZID-1304416673,1,1,100.000000
BZID-1304349539,1,0,0.000000
BZID-1304407760,3,1,20.000000
BZID-1304424912,2,1,40.000000
BZID-1304414126,2,0,0.000000
BZID-1304402958,1,0,0.000000
BZID-1304461364,2,2,85.000000
BZID-1304430272,2,0,0.000000
BZID-1304395992,1,1,45.000000
BZID-1304420377,1,1,45.000000
BZID-1304398812,1,0,0.000000
BZID-1304466016,2,2,65.000000
BZID-1304436908,2,0,0.000000
BZID-1304459071,1,0,0.000000
BZID-1304441847,2,1,20.000000
BZID-1304469586,2,1,20.000000
BZID-1304434202,2,0,0.000000
BZID-1304405754,1,0,0.000000
BZID-1304394350,1,0,0.000000
BZID-1304431160,2,2,65.000000
BZID-1304416734,2,1,20.000000
BZID-1304416684,2,0,0.000000
BZID-1304391383,2,2,65.000000
BZID-1304376903,1,0,0.000000
BZID-1304456257,2,0,0.000000
BZID-1304375578,1,0,0.000000
BZID-1304471149,2,0,0.000000
BZID-1304420858,1,0,0.000000
BZID-1304388189,1,1,45.000000
BZID-1304426323,1,0,0.000000
BZID-1304435770,2,0,0.000000
BZID-1304460196,1,0,0.000000
BZID-1304392305,2,0,0.000000
BZID-1304414941,2,1,20.000000
BZID-1304445460,2,0,0.000000
BZID-1304453086,2,1,100.000000
BZID-1304424828,1,1,100.000000
BZID-1304471033,2,1,45.000000
BZID-1304396146,1,0,0.000000
BZID-1304408560,1,0,0.000000
BZID-1304436689,2,0,0.000000
BZID-1304367773,2,0,0.000000
BZID-1304394282,2,1,20.000000
BZID-1304384650,2,0,0.000000
BZID-1304470914,2,0,0.000000
BZID-1304410753,2,2,70.000000
BZID-1304433090,2,2,40.000000
BZID-1304380158,1,1,20.000000
BZID-1304428611,1,0,0.000000
BZID-1304451096,1,0,0.000000
BZID-1304416332,2,0,0.000000
BZID-1304464177,2,0,0.000000
