businessid,cta_dt_cnt,ppv_plv_dt_cnt,atc_dt_cnt
BZID-1304356032,3,3,1
BZID-1304465057,24,19,12
BZID-1304405213,27,20,10
BZID-1304356157,5,3,1
BZID-1304353878,32,29,24
BZID-1304352862,5,5,3
BZID-1304355969,21,17,6
BZID-1304401056,36,35,19
BZID-1304355826,16,14,3
BZID-1304356023,3,3,2
BZID-1304352505,15,15,1
BZID-1304374096,17,13,6
BZID-1304355121,25,20,13
BZID-1304462418,31,19,9
BZID-1304395587,25,2,2
BZID-1304358973,3,3,0
BZID-1304478288,42,32,15
BZID-1304389959,37,34,9
BZID-1304353388,26,25,14
BZID-1304383243,23,19,10
BZID-1304448253,9,4,1
BZID-1304415134,9,9,1
BZID-1304408758,43,43,7
BZID-1304357038,9,7,5
BZID-1304604466,23,23,16
BZID-1304389502,35,28,5
BZID-1304446790,36,24,10
BZID-1304350129,27,14,3
BZID-1304375528,5,4,1
BZID-1304428131,9,7,4
BZID-1304603453,2,2,1
BZID-1304385572,22,13,5
BZID-1304356317,22,22,7
BZID-1304373275,20,18,6
BZID-1304603211,3,2,1
BZID-1304410786,17,16,10
BZID-1304403434,3,0,0
BZID-1304421841,1,1,0
BZID-1304435086,8,4,3
BZID-1304603141,1,1,0
BZID-1304392974,1,0,0
BZID-1304406249,21,20,12
BZID-1304430075,4,4,2
BZID-1304388729,5,0,0
BZID-1304603151,9,8,5
BZID-1304397890,5,2,1
BZID-1304603680,9,9,4
BZID-1304351969,9,6,2
BZID-1304603633,4,3,2
BZID-1304422751,25,18,15
BZID-1304441284,36,17,12
BZID-1304473993,36,29,21
BZID-1304458542,4,4,1
BZID-1304405439,5,3,3
BZID-1304349340,8,8,5
BZID-1304421226,22,19,11
BZID-1304375012,20,15,13
BZID-1304603272,2,1,1
BZID-1304469981,39,30,11
BZID-1304403605,15,13,6
BZID-1304405889,1,1,0
BZID-1304462627,7,6,4
BZID-1304401232,4,4,3
BZID-1304603993,3,3,3
BZID-1304476063,39,35,10
BZID-1304392948,1,1,0
BZID-1304366079,33,26,17
BZID-1304390835,6,4,2
BZID-1304402279,21,17,7
BZID-1304419459,32,21,11
BZID-1304365556,13,13,1
BZID-1304389565,6,6,3
BZID-1304399390,16,15,5
BZID-1304603292,18,15,10
BZID-1304420952,29,27,14
BZID-1304604048,1,1,0
BZID-1304402556,9,6,0
BZID-1304603238,12,11,5
BZID-1304466943,34,26,16
BZID-1304604087,18,17,4
BZID-1304399808,11,7,3
BZID-1304603909,17,15,2
BZID-1304355000,16,15,2
BZID-1304603695,21,20,9
BZID-1304422391,7,5,4
BZID-1304450438,8,8,5
BZID-1304603879,2,2,0
BZID-1304414648,18,15,4
BZID-1304356995,8,5,0
BZID-1304606487,7,7,2
BZID-1304470232,23,16,1
BZID-1304604109,7,7,3
BZID-1304400722,13,10,4
BZID-1304603189,14,11,4
BZID-1304447087,14,13,7
BZID-1304404389,4,4,0
BZID-1304454987,6,5,5
BZID-1304461293,4,4,1
BZID-1304603710,2,2,0
BZID-1304420858,11,9,8
BZID-1304351372,14,13,8
BZID-1304451018,19,13,7
BZID-1304368469,33,31,11
BZID-1304414602,7,4,2
BZID-1304438346,12,6,8
BZID-1304401612,19,12,5
BZID-1304349685,10,8,2
BZID-1304425119,35,25,9
BZID-1304381555,3,2,1
BZID-1304466007,18,17,2
BZID-1304457376,10,9,6
BZID-1304392305,34,23,15
BZID-1304413038,36,33,8
BZID-1304381962,28,25,0
BZID-1304396146,14,12,4
BZID-1304382544,15,10,0
BZID-1304609227,24,17,4
BZID-1304606532,8,8,1
BZID-1304606943,9,7,5
BZID-1304423129,4,3,2
BZID-1304606563,11,11,7
BZID-1304604616,7,5,2
BZID-1304385950,40,38,8
BZID-1304463573,37,18,10
BZID-1304442362,19,14,10
BZID-1304355807,15,11,5
BZID-1304421004,23,23,16
BZID-1304432412,18,14,8
BZID-1304479752,11,9,1
BZID-1304354973,6,6,3
BZID-1304415577,6,3,2
BZID-1304606635,2,2,1
BZID-1304606276,7,6,2
BZID-1304606295,16,16,12
BZID-1304471052,5,5,4
BZID-1304606245,3,3,0
BZID-1304603836,3,3,2
BZID-1304603648,8,7,0
BZID-1304410789,10,10,3
BZID-1304436908,5,5,2
BZID-1304606418,1,1,1
BZID-1304437899,15,15,4
BZID-1304474244,20,18,9
BZID-1304400749,12,11,4
BZID-1304355042,24,18,8
BZID-1304420501,9,7,2
BZID-1304368655,4,2,1
BZID-1304606718,9,7,2
BZID-1304438260,4,4,2
BZID-1304353729,27,24,12
BZID-1304412621,13,9,7
BZID-1304428123,23,11,9
BZID-1304606603,11,7,3
BZID-1304416673,4,4,3
BZID-1304472492,3,3,1
BZID-1304397685,28,23,8
BZID-1304376124,15,12,3
BZID-1304376711,13,10,6
BZID-1304425107,14,12,4
BZID-1304460979,6,6,3
BZID-1304466305,11,9,6
BZID-1304428611,2,2,2
BZID-1304357872,6,4,2
BZID-1304416835,9,9,1
BZID-1304451068,12,7,4
BZID-1304368766,5,5,3
BZID-1304607034,8,6,4
BZID-1304352540,9,9,2
BZID-1304353669,3,3,0
BZID-1304606987,18,16,6
BZID-1304372840,8,8,2
BZID-1304375826,10,9,6
BZID-1304461364,18,11,10
BZID-1304405754,20,19,6
BZID-1304371992,4,4,1
BZID-1304416649,9,9,4
BZID-1304377908,4,4,2
BZID-1304606804,4,3,1
BZID-1304606744,1,1,1
BZID-1304380911,4,4,0
BZID-1304358475,20,14,7
BZID-1304389097,7,7,1
BZID-1304355298,16,15,5
BZID-1304371761,18,16,5
BZID-1304449958,20,16,3
BZID-1304417543,15,13,5
BZID-1304471231,6,4,2
BZID-1304465216,23,16,15
BZID-1304354495,39,33,12
BZID-1304424008,13,10,2
BZID-1304458285,31,29,17
BZID-1304352147,34,29,10
BZID-1304443155,44,30,23
BZID-1304475263,51,48,18
BZID-1304352135,33,31,21
BZID-1304352764,39,37,20
BZID-1304356759,20,17,8
BZID-1304462772,14,7,4
BZID-1304401867,39,34,15
BZID-1304416264,34,26,11
BZID-1304353008,23,20,14
BZID-1304432334,3,1,1
BZID-1304360812,13,9,4
BZID-1304449022,26,23,14
BZID-1304359842,10,9,1
BZID-1304393913,4,4,2
BZID-1304353489,19,17,14
BZID-1304442895,24,13,11
BZID-1304360053,21,18,9
BZID-1304391008,2,2,1
BZID-1304355478,25,22,10
BZID-1304428827,20,16,0
BZID-1304390995,27,25,11
BZID-1304350007,34,34,19
BZID-1304440160,36,26,17
BZID-1304458653,24,19,3
BZID-1304445762,32,27,19
BZID-1304387524,27,19,18
BZID-1304604239,8,6,1
BZID-1304604260,3,3,1
BZID-1304354330,4,2,0
BZID-1304355843,5,5,0
BZID-1304604279,3,3,1
BZID-1304379122,19,14,7
BZID-1304356515,29,29,19
BZID-1304404005,22,20,10
BZID-1304391011,4,4,0
BZID-1304604203,2,1,0
BZID-1304436569,15,14,4
BZID-1304377858,21,17,3
BZID-1304604894,8,1,3
BZID-1304355415,13,10,6
BZID-1304463951,48,22,17
BZID-1304416217,30,27,16
BZID-1304604367,26,25,18
BZID-1304604399,5,3,1
BZID-1304440313,32,20,17
BZID-1304402639,6,4,2
BZID-1304373963,1,1,0
BZID-1304422717,1,1,1
BZID-1304401914,15,13,1
BZID-1304380907,21,19,9
BZID-1304390730,19,11,4
BZID-1304603649,1,1,1
BZID-1304604702,17,14,9
BZID-1304356745,11,7,6
BZID-1304388252,7,6,6
BZID-1304604941,1,1,1
BZID-1304357004,25,24,10
BZID-1304404355,19,16,9
BZID-1304356492,25,24,10
BZID-1304604961,2,2,1
BZID-1304358637,42,38,36
BZID-1304401553,33,31,0
BZID-1304605178,17,17,10
BZID-1304356627,4,4,0
BZID-1304604333,1,1,1
BZID-1304604951,18,17,7
BZID-1304603491,8,5,2
BZID-1304354614,31,25,14
BZID-1304350884,46,41,27
BZID-1304436684,48,46,0
BZID-1304354091,6,6,2
BZID-1304402881,24,17,14
BZID-1304410781,39,35,16
BZID-1304397472,5,4,1
BZID-1304478436,4,3,1
BZID-1304605053,13,11,4
BZID-1304463925,48,40,24
BZID-1304456971,43,32,18
BZID-1304349288,42,42,32
BZID-1304351084,29,23,14
BZID-1304455779,34,28,13
BZID-1304381812,27,25,6
BZID-1304350603,15,12,8
BZID-1304350187,6,4,1
BZID-1304428685,15,15,5
BZID-1304370998,13,13,4
BZID-1304408629,2,2,0
BZID-1304450666,29,26,20
BZID-1304354849,10,10,3
BZID-1304462736,6,6,2
BZID-1304355667,9,6,3
BZID-1304464189,25,16,3
BZID-1304447221,47,31,17
BZID-1304459527,14,11,8
BZID-1304466509,3,2,0
BZID-1304456684,53,38,30
BZID-1304353698,20,17,2
BZID-1304604785,13,13,4
BZID-1304460186,5,4,2
BZID-1304450809,50,24,16
BZID-1304404828,26,19,15
BZID-1304397167,20,18,0
BZID-1304407732,6,5,0
BZID-1304374421,9,7,6
BZID-1304458532,43,39,18
BZID-1304423204,7,4,2
BZID-1304458150,4,3,0
BZID-1304393187,17,10,6
BZID-1304419191,3,3,2
BZID-1304354907,24,16,12
BZID-1304355774,8,5,5
BZID-1304366841,50,48,19
BZID-1304387021,5,6,0
BZID-1304370780,7,6,1
BZID-1304465959,9,6,2
BZID-1304605176,11,9,3
BZID-1304357178,17,12,4
BZID-1304381686,5,4,0
BZID-1304603166,7,6,5
BZID-1304415341,19,15,14
BZID-1304603555,13,8,2
BZID-1304438126,34,21,11
BZID-1304351407,7,6,3
BZID-1304424140,22,4,0
BZID-1304356422,4,4,2
BZID-1304604862,2,1,1
BZID-1304401105,6,6,0
BZID-1304362817,12,10,7
BZID-1304603507,3,3,1
BZID-1304356254,8,5,3
BZID-1304410511,1,1,1
BZID-1304369556,29,23,9
BZID-1304465920,21,12,7
BZID-1304463300,16,13,6
BZID-1304374475,7,3,1
BZID-1304603638,6,6,2
BZID-1304464193,6,6,6
BZID-1304402149,2,2,1
BZID-1304378904,5,5,4
BZID-1304603541,6,5,2
BZID-1304359049,12,7,5
BZID-1304356089,21,18,15
BZID-1304356978,21,21,1
BZID-1304603239,12,9,2
BZID-1304598213,12,11,2
BZID-1304410133,13,13,4
BZID-1304466352,26,20,15
BZID-1304403923,19,14,6
BZID-1304355131,13,10,6
BZID-1304407540,13,12,4
BZID-1304367412,30,28,8
BZID-1304384967,6,2,2
BZID-1304463689,36,32,15
BZID-1304402728,40,35,6
BZID-1304449415,4,4,0
BZID-1304381428,5,3,0
BZID-1304479315,9,8,5
BZID-1304403133,15,7,5
BZID-1304408939,25,17,15
BZID-1304461917,19,16,1
BZID-1304472400,41,27,22
BZID-1304406070,35,34,22
BZID-1304438279,4,3,0
BZID-1304456059,25,11,6
BZID-1304449035,11,11,5
BZID-1304382315,17,10,1
BZID-1304385974,29,25,6
BZID-1304351211,4,4,1
BZID-1304605528,0,1,0
BZID-1304605559,12,12,5
BZID-1304605563,2,1,0
BZID-1304605552,17,16,7
BZID-1304447636,4,2,0
BZID-1304605549,1,1,1
BZID-1304446083,9,7,1
BZID-1304605440,6,6,3
BZID-1304418363,40,29,22
BZID-1304478409,37,33,18
BZID-1304376836,14,4,8
BZID-1304389368,24,21,11
BZID-1304428077,18,12,6
BZID-1304463479,2,1,0
BZID-1304478478,4,4,1
BZID-1304608224,19,15,11
BZID-1304379770,3,1,0
BZID-1304350352,4,2,0
BZID-1304605609,4,4,0
BZID-1304368525,12,11,3
BZID-1304415766,4,3,3
BZID-1304434958,5,4,1
BZID-1304449260,26,19,8
BZID-1304385494,22,16,11
BZID-1304604719,8,5,1
BZID-1304353722,16,13,12
BZID-1304380424,15,13,7
BZID-1304421878,30,26,6
BZID-1304477466,30,22,7
BZID-1304605542,1,1,0
BZID-1304414787,25,22,7
BZID-1304610573,11,11,5
BZID-1304406821,17,10,6
BZID-1304356365,13,13,12
BZID-1304608882,16,16,10
BZID-1304611141,1,1,1
BZID-1304467159,43,27,8
BZID-1304611136,11,11,8
BZID-1304367890,13,3,2
BZID-1304462111,25,20,18
BZID-1304610782,12,12,6
BZID-1304608661,16,14,14
BZID-1304607443,12,12,4
BZID-1304610474,3,1,1
BZID-1304371079,22,12,7
BZID-1304382547,5,5,2
BZID-1304418745,9,1,1
BZID-1304421159,2,2,0
BZID-1304610907,6,5,1
BZID-1304409582,13,13,10
BZID-1304604398,21,15,10
BZID-1304607665,11,9,5
BZID-1304608409,4,3,2
BZID-1304438850,10,7,1
BZID-1304610397,7,6,3
BZID-1304355909,14,14,4
BZID-1304611241,10,9,3
BZID-1304448389,48,25,8
BZID-1304607476,13,12,4
BZID-1304606137,9,9,2
BZID-1304421718,5,4,2
BZID-1304431160,9,8,8
BZID-1304418689,9,7,5
BZID-1304605758,8,5,0
BZID-1304608583,26,22,7
BZID-1304394095,2,1,0
BZID-1304608154,13,13,4
BZID-1304400482,21,18,3
BZID-1304360183,5,3,0
BZID-1304353929,9,8,0
BZID-1304607670,11,10,7
BZID-1304610362,10,10,2
BZID-1304352722,29,27,10
BZID-1304434767,19,18,10
BZID-1304605943,8,8,5
BZID-1304371464,3,2,0
BZID-1304430166,5,4,0
BZID-1304349456,14,11,0
BZID-1304610815,2,2,1
BZID-1304605537,8,8,4
BZID-1304412948,18,12,4
BZID-1304610738,13,12,6
BZID-1304609140,11,11,3
BZID-1304404756,22,18,9
BZID-1304378975,14,13,1
BZID-1304389977,4,4,0
BZID-1304433090,26,24,13
BZID-1304444917,7,7,0
BZID-1304606016,11,11,2
BZID-1304608068,10,6,1
BZID-1304437992,8,7,1
BZID-1304463620,13,12,3
BZID-1304606202,13,12,9
BZID-1304608413,10,9,4
BZID-1304380431,6,4,2
BZID-1304608940,12,11,4
BZID-1304385735,2,2,1
BZID-1304610789,3,3,2
BZID-1304606067,16,11,13
BZID-1304397628,3,1,0
BZID-1304610980,1,1,0
BZID-1304419827,16,13,7
BZID-1304610998,8,8,4
BZID-1304473620,25,21,9
BZID-1304354837,19,15,4
BZID-1304609608,6,6,1
BZID-1304456497,4,2,4
BZID-1304607513,12,12,5
BZID-1304432671,29,21,16
BZID-1304608102,13,11,9
BZID-1304409719,9,7,6
BZID-1304609545,4,3,1
BZID-1304605976,13,12,5
BZID-1304609569,9,9,4
BZID-1304609584,3,3,0
BZID-1304388826,4,4,2
BZID-1304411813,14,11,2
BZID-1304609762,1,1,0
BZID-1304385984,15,9,3
BZID-1304419115,4,3,3
BZID-1304609779,3,3,2
BZID-1304379264,35,28,13
BZID-1304407903,1,1,0
BZID-1304426708,2,1,1
BZID-1304609665,5,5,2
BZID-1304373243,5,4,0
BZID-1304388535,2,1,1
BZID-1304417181,14,10,9
BZID-1304609552,1,1,1
BZID-1304427414,6,5,3
BZID-1304609276,6,5,2
BZID-1304351755,6,5,4
BZID-1304607617,6,6,3
BZID-1304353985,6,5,0
BZID-1304386484,12,7,6
BZID-1304449003,8,7,4
BZID-1304362190,11,10,4
BZID-1304421789,5,4,4
BZID-1304385500,16,12,4
BZID-1304385477,14,10,4
BZID-1304382074,13,7,7
BZID-1304390587,11,6,5
BZID-1304391901,6,5,2
BZID-1304412713,3,2,0
BZID-1304477213,54,51,27
BZID-1304365483,41,38,30
BZID-1304394838,2,1,0
BZID-1304465394,46,42,29
BZID-1304404131,23,21,9
BZID-1304368597,2,2,0
BZID-1304399887,38,30,15
BZID-1304461033,42,30,23
BZID-1304477926,23,19,9
BZID-1304469979,26,17,15
BZID-1304411095,7,2,3
BZID-1304469860,10,9,9
BZID-1304381494,4,4,1
BZID-1304479953,52,33,23
BZID-1304413096,18,16,6
BZID-1304445674,44,40,32
BZID-1304408595,21,19,4
BZID-1304357650,3,2,2
BZID-1304474660,19,14,4
BZID-1304444072,49,29,23
BZID-1304472869,51,46,30
BZID-1304478698,12,12,6
BZID-1304426528,46,33,18
BZID-1304369903,1,1,1
BZID-1304413292,36,35,19
BZID-1304364097,2,2,1
BZID-1304463124,27,25,20
BZID-1304479313,8,6,4
BZID-1304461457,31,17,10
BZID-1304465954,24,17,6
BZID-1304418780,24,22,1
BZID-1304369529,15,14,2
BZID-1304375036,21,21,4
BZID-1304362697,49,41,33
BZID-1304396585,15,11,7
BZID-1304409876,56,56,33
BZID-1304369579,20,17,8
BZID-1304410253,3,3,0
BZID-1304473003,42,39,23
BZID-1304448775,33,27,15
BZID-1304386085,49,42,25
BZID-1304409126,54,47,20
BZID-1304372547,25,15,11
BZID-1304400178,16,15,12
BZID-1304390557,30,23,11
BZID-1304368598,47,45,23
BZID-1304422865,38,36,23
BZID-1304389473,44,44,7
BZID-1304411788,11,11,5
BZID-1304420920,11,10,4
BZID-1304403305,11,11,3
BZID-1304480014,10,9,6
BZID-1304451395,17,14,8
BZID-1304358955,8,1,0
BZID-1304417813,47,41,5
BZID-1304364208,15,11,6
BZID-1304429020,15,13,11
BZID-1304412381,35,31,10
BZID-1304399427,23,23,0
BZID-1304406475,14,13,6
BZID-1304438000,47,45,9
BZID-1304364169,22,17,12
BZID-1304371896,8,6,2
BZID-1304472926,24,21,19
BZID-1304422101,35,24,6
BZID-1304364218,31,29,2
BZID-1304412429,1,1,0
BZID-1304456600,45,38,24
BZID-1304363999,22,20,16
BZID-1304413009,12,11,6
BZID-1304444558,27,18,9
BZID-1304379875,26,24,17
BZID-1304465577,49,28,17
BZID-1304364349,5,4,1
BZID-1304394313,26,26,5
BZID-1304456969,44,29,3
BZID-1304422499,6,4,3
BZID-1304398289,46,45,0
BZID-1304477874,46,44,35
BZID-1304407008,46,42,15
BZID-1304429896,8,1,0
BZID-1304387889,2,2,0
BZID-1304396664,22,17,6
BZID-1304385125,6,2,0
BZID-1304362948,7,6,2
BZID-1304459478,43,26,19
BZID-1304394137,10,10,1
BZID-1304455713,39,34,21
BZID-1304351611,6,6,3
BZID-1304429202,21,11,6
BZID-1304437945,22,18,13
BZID-1304423536,59,59,37
BZID-1304405259,11,11,3
BZID-1304350527,3,3,1
BZID-1304473915,26,19,10
BZID-1304392108,18,15,2
BZID-1304350683,1,1,1
BZID-1304457505,37,31,18
BZID-1304396578,33,27,17
BZID-1304379558,33,26,16
BZID-1304443851,5,3,1
BZID-1304352553,13,10,1
BZID-1304350284,8,6,2
BZID-1304381433,30,26,19
BZID-1304350681,12,10,2
BZID-1304430523,23,11,5
BZID-1304375006,19,14,9
BZID-1304370954,5,4,2
BZID-1304436290,28,18,10
BZID-1304418796,6,5,1
BZID-1304390319,41,34,34
BZID-1304357628,35,22,14
BZID-1304413299,24,15,7
BZID-1304350227,29,29,11
BZID-1304453134,41,39,26
BZID-1304393443,30,26,13
BZID-1304458291,24,24,7
BZID-1304398005,5,3,1
BZID-1304430759,2,2,1
BZID-1304428811,42,39,30
BZID-1304350410,1,1,0
BZID-1304383860,30,25,7
BZID-1304408779,34,23,17
BZID-1304407106,43,41,21
BZID-1304364980,5,4,0
BZID-1304423638,8,2,0
BZID-1304408587,6,6,4
BZID-1304358261,32,19,13
BZID-1304427646,6,5,4
BZID-1304478509,50,44,31
BZID-1304369646,26,23,12
BZID-1304469300,29,17,14
BZID-1304376511,5,4,1
BZID-1304421223,27,27,0
BZID-1304462666,41,34,25
BZID-1304369456,18,16,8
BZID-1304402221,24,19,11
BZID-1304392686,51,33,31
BZID-1304400812,31,27,17
BZID-1304379101,9,9,2
BZID-1304460608,47,43,16
BZID-1304447558,47,39,26
BZID-1304357729,22,20,2
BZID-1304469193,37,22,22
BZID-1304477378,28,18,12
BZID-1304430695,45,35,19
BZID-1304467818,42,30,24
BZID-1304430473,44,33,20
BZID-1304428037,37,28,19
BZID-1304402753,25,21,16
BZID-1304358550,4,2,1
BZID-1304427068,49,46,39
BZID-1304429575,20,17,7
BZID-1304417991,35,32,3
BZID-1304453500,15,9,5
BZID-1304401321,4,4,1
BZID-1304414828,8,6,2
BZID-1304370018,16,9,0
BZID-1304366679,16,14,2
BZID-1304387298,11,10,5
BZID-1304355152,17,15,9
BZID-1304375944,26,24,9
BZID-1304367685,10,9,1
BZID-1304384866,3,3,1
BZID-1304603570,17,16,9
BZID-1304435607,12,9,3
BZID-1304374622,25,17,12
BZID-1304461679,3,4,2
BZID-1304382405,23,21,16
BZID-1304400204,13,12,10
BZID-1304603266,2,2,0
BZID-1304603289,18,15,9
BZID-1304447882,17,15,7
BZID-1304449831,9,9,5
BZID-1304432096,24,19,2
BZID-1304353835,23,20,9
BZID-1304410049,20,17,5
BZID-1304398673,11,7,3
BZID-1304462575,36,31,13
BZID-1304393457,40,37,15
BZID-1304408596,2,1,0
BZID-1304445612,15,11,6
BZID-1304606403,14,13,9
BZID-1304604141,7,6,2
BZID-1304604750,9,9,4
BZID-1304604130,18,18,13
BZID-1304469500,9,5,2
BZID-1304352483,28,26,12
BZID-1304461553,13,11,2
BZID-1304603965,3,2,1
BZID-1304351539,14,10,13
BZID-1304604955,7,6,5
BZID-1304603741,4,4,1
BZID-1304354011,18,17,8
BZID-1304420121,4,3,1
BZID-1304352481,40,36,24
BZID-1304606222,11,9,8
BZID-1304402018,37,35,4
BZID-1304349529,23,23,11
BZID-1304603653,1,1,1
BZID-1304412658,4,4,4
BZID-1304438782,5,5,0
BZID-1304451286,38,28,22
BZID-1304603691,15,10,5
BZID-1304371360,1,0,0
BZID-1304419817,14,11,10
BZID-1304606327,10,6,4
BZID-1304463516,16,3,1
BZID-1304357192,5,4,4
BZID-1304376838,23,21,11
BZID-1304603793,14,13,2
BZID-1304354610,2,2,2
BZID-1304603690,6,5,2
BZID-1304604063,23,22,15
BZID-1304388125,36,35,13
BZID-1304603936,3,3,1
BZID-1304418984,41,33,26
BZID-1304460228,39,21,14
BZID-1304414060,15,15,6
BZID-1304450300,40,21,12
BZID-1304423668,32,23,14
BZID-1304603798,1,1,0
BZID-1304449416,14,13,5
BZID-1304458904,10,7,3
BZID-1304351564,16,15,6
BZID-1304603804,20,20,11
BZID-1304430832,1,1,1
BZID-1304603160,15,13,7
BZID-1304380769,36,29,17
BZID-1304420879,3,2,1
BZID-1304352476,22,19,9
BZID-1304606701,7,6,0
BZID-1304351049,12,7,2
BZID-1304606707,16,14,11
BZID-1304399573,38,29,18
BZID-1304388453,2,2,0
BZID-1304606592,8,7,2
BZID-1304363390,10,9,4
BZID-1304359439,2,1,0
BZID-1304394856,36,32,6
BZID-1304451420,30,27,16
BZID-1304604086,9,9,6
BZID-1304420059,18,9,4
BZID-1304406772,10,7,5
BZID-1304606769,12,10,6
BZID-1304467580,15,13,5
BZID-1304359078,26,22,10
BZID-1304381563,46,40,17
BZID-1304471109,11,7,2
BZID-1304437496,18,14,6
BZID-1304447281,2,1,1
BZID-1304450128,48,46,36
BZID-1304363427,18,16,6
BZID-1304374764,5,4,0
BZID-1304606293,12,10,8
BZID-1304403646,16,15,6
BZID-1304379271,6,5,1
BZID-1304367456,16,3,0
BZID-1304351301,11,9,3
BZID-1304421983,17,15,7
BZID-1304401144,39,30,11
BZID-1304600080,16,15,1
BZID-1304402791,18,14,0
BZID-1304420967,9,8,7
BZID-1304442291,20,10,10
BZID-1304449852,2,2,0
BZID-1304354441,17,15,7
BZID-1304607053,17,16,8
BZID-1304367645,12,12,5
BZID-1304479620,42,38,31
BZID-1304352518,21,19,4
BZID-1304607003,21,19,14
BZID-1304607172,15,15,3
BZID-1304374513,8,4,3
BZID-1304403569,19,16,5
BZID-1304606372,13,11,3
BZID-1304607111,6,4,2
BZID-1304379176,18,15,7
BZID-1304470940,5,5,2
BZID-1304373307,16,15,5
BZID-1304606786,5,5,1
BZID-1304607135,3,2,1
BZID-1304606091,19,17,10
BZID-1304603207,19,17,2
BZID-1304407867,19,17,10
BZID-1304399730,43,35,20
BZID-1304427560,25,24,14
BZID-1304606936,13,12,10
BZID-1304425539,8,7,5
BZID-1304473329,27,22,4
BZID-1304352437,10,10,0
BZID-1304607073,3,3,0
BZID-1304411377,18,10,10
BZID-1304394338,14,10,7
BZID-1304417195,11,9,9
BZID-1304391374,11,8,2
BZID-1304403056,12,12,2
BZID-1304411592,15,14,7
BZID-1304355494,20,19,10
BZID-1304396280,15,10,7
BZID-1304604099,18,18,14
BZID-1304376549,11,5,7
BZID-1304474858,30,24,15
BZID-1304386970,10,7,3
BZID-1304432100,31,25,16
BZID-1304461020,28,21,7
BZID-1304462048,16,12,6
BZID-1304429978,8,6,3
BZID-1304604320,3,2,1
BZID-1304412310,16,15,12
BZID-1304400416,19,15,0
BZID-1304605946,2,2,2
BZID-1304605455,7,6,4
BZID-1304605443,3,2,2
BZID-1304605458,8,6,6
BZID-1304605496,4,2,1
BZID-1304449511,40,29,15
BZID-1304352032,30,29,16
BZID-1304420426,8,4,0
BZID-1304406569,7,7,6
BZID-1304393682,14,13,13
BZID-1304605598,1,1,1
BZID-1304351882,22,22,8
BZID-1304606689,11,11,8
BZID-1304605269,6,6,0
BZID-1304605276,5,4,4
BZID-1304605629,4,3,2
BZID-1304436231,17,17,4
BZID-1304605711,8,6,3
BZID-1304605894,6,6,0
BZID-1304415177,7,5,2
BZID-1304435335,2,2,1
BZID-1304608676,15,15,10
BZID-1304609123,11,11,5
BZID-1304610875,12,10,8
BZID-1304611045,2,2,0
BZID-1304401429,5,5,5
BZID-1304611165,1,1,1
BZID-1304607496,8,7,4
BZID-1304611157,10,9,6
BZID-1304350143,21,16,3
BZID-1304357679,13,9,9
BZID-1304609277,5,4,1
BZID-1304466435,31,26,5
BZID-1304353710,6,6,2
BZID-1304426559,21,17,5
BZID-1304464188,31,19,15
BZID-1304426526,12,10,4
BZID-1304349792,17,13,11
BZID-1304607831,15,14,14
BZID-1304606096,9,8,2
BZID-1304352596,12,10,6
BZID-1304609191,16,15,14
BZID-1304609076,8,8,5
BZID-1304607768,13,13,8
BZID-1304610708,13,13,11
BZID-1304610500,11,11,9
BZID-1304465162,24,17,12
BZID-1304609202,15,14,11
BZID-1304405192,14,12,3
BZID-1304377813,10,7,5
BZID-1304608347,12,11,7
BZID-1304390659,10,7,6
BZID-1304367853,16,15,3
BZID-1304607319,10,9,4
BZID-1304611199,13,12,9
BZID-1304407221,5,4,0
BZID-1304354436,4,3,1
BZID-1304462172,1,1,0
BZID-1304600822,1,1,0
BZID-1304605873,16,12,9
BZID-1304475926,28,20,16
BZID-1304610819,8,7,3
BZID-1304357184,6,6,2
BZID-1304408484,10,5,3
BZID-1304605889,17,15,8
BZID-1304466828,20,17,10
BZID-1304608082,12,12,10
BZID-1304466682,9,5,1
BZID-1304607687,10,10,8
BZID-1304445634,10,6,5
BZID-1304446641,16,14,1
BZID-1304478774,1,1,1
BZID-1304451014,13,9,6
BZID-1304396203,20,12,8
BZID-1304471124,18,14,10
BZID-1304607830,2,2,1
BZID-1304460321,12,11,5
BZID-1304368358,8,7,5
BZID-1304399268,8,8,3
BZID-1304394499,11,11,4
BZID-1304403760,3,1,0
BZID-1304604595,10,8,3
BZID-1304355571,25,23,17
BZID-1304428971,20,15,6
BZID-1304607134,12,12,8
BZID-1304596637,8,8,5
BZID-1304397839,32,31,14
BZID-1304609332,5,4,2
BZID-1304405517,28,17,13
BZID-1304598748,4,3,0
BZID-1304469021,9,7,2
BZID-1304604355,11,8,4
BZID-1304607430,4,4,1
BZID-1304606150,10,8,5
BZID-1304361322,12,12,4
BZID-1304609725,7,7,2
BZID-1304431796,10,3,1
BZID-1304608089,11,11,1
BZID-1304610369,12,12,7
BZID-1304605961,17,17,7
BZID-1304423887,2,2,1
BZID-1304357373,17,16,3
BZID-1304603282,21,20,9
BZID-1304357198,20,17,10
BZID-1304425097,20,16,3
BZID-1304478716,14,10,7
BZID-1304353568,5,5,3
BZID-1304608930,15,14,3
BZID-1304477552,16,14,5
BZID-1304358875,21,13,1
BZID-1304478638,19,17,13
BZID-1304610501,8,5,5
BZID-1304366400,17,16,8
BZID-1304460846,13,11,5
BZID-1304382600,2,2,1
