businessid,calls
BZID-1304438512,1
BZID-1304465353,1
BZID-1304369603,1
BZID-1304350107,9
BZID-1304466791,1
BZID-1304474097,1
BZID-1304362656,2
BZID-1304375434,2
BZID-1304401401,2
BZID-1304416674,2
BZID-1304414240,3
BZID-1304471212,1
BZID-1304414375,4
BZID-1304378342,2
BZID-1304356278,1
BZID-1304371539,2
BZID-1304446415,1
BZID-1304360226,2
BZID-1304420510,1
BZID-1304459380,6
BZID-1304391075,1
BZID-1304464073,2
BZID-1304423155,2
BZID-1304427196,2
BZID-1304381479,4
BZID-1304351114,2
BZID-1304447944,1
BZID-1304431507,3
BZID-1304437796,2
BZID-1304413474,4
BZID-1304420581,1
BZID-1304384900,2
BZID-1304399152,1
BZID-1304447742,1
BZID-1304377101,3
BZID-1304434906,2
BZID-1304422300,3
BZID-1304385220,2
BZID-1304455418,1
BZID-1304362290,3
BZID-1304458838,1
BZID-1304466771,4
BZID-1304361093,2
BZID-1304446362,2
BZID-1304461444,2
BZID-1304467665,1
BZID-1304458766,1
BZID-1304407485,1
BZID-1304352257,2
BZID-1304463502,1
BZID-1304373227,2
BZID-1304408599,3
BZID-1304433200,2
BZID-1304384961,2
BZID-1304441586,3
BZID-1304477748,1
BZID-1304379078,1
BZID-1304351041,1
BZID-1304468650,2
BZID-1304435757,1
BZID-1304439445,2
BZID-1304399739,3
BZID-1304396345,1
BZID-1304376030,4
BZID-1304424999,5
BZID-1304355987,3
BZID-1304420137,2
BZID-1304418478,1
BZID-1304449589,2
BZID-1304435390,2
BZID-1304418266,3
BZID-1304430278,2
BZID-1304405347,1
BZID-1304460248,1
BZID-1304477427,1
BZID-1304476702,1
BZID-1304467686,1
BZID-1304400484,1
BZID-1304392111,2
BZID-1304364881,2
BZID-1304360937,1
BZID-1304441022,4
BZID-1304449708,2
BZID-1304607780,3
BZID-1304448914,1
BZID-1304371099,2
BZID-1304464545,2
BZID-1304376759,4
BZID-1304427013,2
BZID-1304466980,1
BZID-1304479080,1
BZID-1304371312,2
BZID-1304361394,1
BZID-1304437046,1
BZID-1304422312,4
BZID-1304354476,2
BZID-1304429546,2
BZID-1304385246,2
BZID-1304432120,1
BZID-1304390535,1
BZID-1304437976,1
BZID-1304373987,1
BZID-1304436420,4
BZID-1304425373,3
BZID-1304371929,4
BZID-1304439335,1
BZID-1304404427,1
BZID-1304384140,5
BZID-1304436501,1
BZID-1304392797,2
BZID-1304464147,1
BZID-1304437209,2
BZID-1304409887,2
BZID-1304427497,2
BZID-1304377567,2
BZID-1304351699,2
BZID-1304432289,3
BZID-1304413867,2
BZID-1304427514,3
BZID-1304406322,2
BZID-1304426648,3
BZID-1304443296,4
BZID-1304464341,1
BZID-1304596399,1
BZID-1304399665,1
BZID-1304479810,1
BZID-1304475643,1
BZID-1304435248,1
BZID-1304374163,1
BZID-1304374579,5
BZID-1304426373,4
BZID-1304377720,2
BZID-1304441159,1
BZID-1304438172,1
BZID-1304459127,1
BZID-1304457195,3
BZID-1304375011,3
BZID-1304350181,3
BZID-1304451789,1
BZID-1304360295,3
BZID-1304398408,1
BZID-1304395606,2
BZID-1304405920,1
BZID-1304420288,7
BZID-1304390997,3
BZID-1304415547,4
BZID-1304365119,2
BZID-1304418599,2
BZID-1304426808,2
BZID-1304371830,1
BZID-1304407599,1
BZID-1304475376,1
BZID-1304456296,1
BZID-1304436014,1
BZID-1304351063,3
BZID-1304607861,3
BZID-1304404801,1
BZID-1304428709,1
BZID-1304442962,2
BZID-1304380592,3
BZID-1304374409,3
BZID-1304368624,2
BZID-1304437120,1
BZID-1304448342,2
BZID-1304448360,4
BZID-1304388251,4
BZID-1304359101,5
BZID-1304383867,1
BZID-1304458471,3
BZID-1304355605,1
BZID-1304463040,1
BZID-1304451291,1
BZID-1304421408,5
BZID-1304388686,1
BZID-1304430417,2
BZID-1304448727,1
BZID-1304387142,1
BZID-1304431261,1
BZID-1304459938,4
BZID-1304444734,2
BZID-1304423099,1
BZID-1304449790,1
BZID-1304480099,1
BZID-1304459844,3
BZID-1304398017,3
BZID-1304361619,2
BZID-1304476855,1
BZID-1304404332,4
BZID-1304478634,2
BZID-1304396256,3
BZID-1304427887,2
BZID-1304463290,4
BZID-1304405159,3
BZID-1304478302,3
BZID-1304413493,1
BZID-1304446561,1
BZID-1304452879,1
BZID-1304371257,1
BZID-1304368334,2
BZID-1304460893,1
BZID-1304374864,1
BZID-1304447891,9
BZID-1304440764,1
BZID-1304404428,3
BZID-1304378706,2
BZID-1304360213,3
BZID-1304442400,1
BZID-1304417183,1
BZID-1304467270,2
BZID-1304427301,5
BZID-1304373800,3
BZID-1304376311,3
BZID-1304414980,5
BZID-1304474703,2
BZID-1304408951,1
BZID-1304463128,2
BZID-1304465496,1
BZID-1304433145,1
BZID-1304386841,2
BZID-1304417441,3
BZID-1304408184,1
BZID-1304422977,1
BZID-1304374943,2
BZID-1304443508,1
BZID-1304359599,7
BZID-1304368431,4
BZID-1304466704,3
BZID-1304359909,1
BZID-1304372675,2
BZID-1304462756,5
BZID-1304470767,1
BZID-1304421895,3
BZID-1304415275,1
BZID-1304370621,2
BZID-1304435274,1
BZID-1304380947,3
BZID-1304388853,1
BZID-1304465990,1
BZID-1304390334,1
BZID-1304370482,1
BZID-1304470136,1
BZID-1304474480,1
BZID-1304362266,1
BZID-1304459819,2
BZID-1304456319,3
BZID-1304388334,1
BZID-1304356118,1
BZID-1304417026,1
BZID-1304375357,1
BZID-1304432215,1
BZID-1304379436,1
BZID-1304456032,1
BZID-1304473195,1
BZID-1304448075,1
BZID-1304421825,1
BZID-1304353536,1
BZID-1304362230,2
BZID-1304384392,3
BZID-1304479843,1
BZID-1304478895,1
BZID-1304450368,1
BZID-1304360047,2
BZID-1304418248,2
BZID-1304447979,1
BZID-1304413892,3
BZID-1304436876,4
BZID-1304413182,1
BZID-1304395592,3
BZID-1304476524,1
BZID-1304466742,4
BZID-1304386605,2
BZID-1304382682,3
BZID-1304433539,1
BZID-1304477113,1
BZID-1304404787,2
BZID-1304365520,1
BZID-1304352222,1
BZID-1304436838,2
BZID-1304401902,2
BZID-1304357593,2
BZID-1304442988,1
BZID-1304467037,2
BZID-1304463559,1
BZID-1304465320,1
BZID-1304392171,1
BZID-1304381442,3
BZID-1304480168,4
BZID-1304360319,2
BZID-1304374326,1
BZID-1304416069,3
BZID-1304375673,3
BZID-1304385256,2
BZID-1304422826,1
BZID-1304405929,1
BZID-1304423707,2
BZID-1304434007,1
BZID-1304375423,3
BZID-1304366883,3
BZID-1304472137,1
BZID-1304449455,3
BZID-1304361759,2
BZID-1304406007,1
BZID-1304358364,1
BZID-1304434512,1
BZID-1304447192,1
BZID-1304443037,1
BZID-1304400404,1
BZID-1304443430,1
BZID-1304349677,1
BZID-1304393885,4
BZID-1304425695,1
BZID-1304397620,1
BZID-1304405334,1
BZID-1304467034,2
BZID-1304467813,3
BZID-1304427772,1
BZID-1304369189,1
BZID-1304387445,4
BZID-1304450472,2
BZID-1304423082,4
BZID-1304476506,2
BZID-1304422361,1
BZID-1304424124,2
BZID-1304373321,2
BZID-1304378433,3
BZID-1304469715,1
BZID-1304413407,2
BZID-1304421581,3
BZID-1304374609,2
BZID-1304382584,2
BZID-1304411849,3
BZID-1304608540,1
BZID-1304420324,2
BZID-1304422461,2
BZID-1304447557,2
BZID-1304447553,7
BZID-1304458553,3
BZID-1304405801,1
BZID-1304361118,2
BZID-1304387027,1
BZID-1304395473,2
BZID-1304399789,1
BZID-1304449460,4
BZID-1304418262,1
BZID-1304461319,1
BZID-1304390745,3
BZID-1304414355,1
BZID-1304382825,1
BZID-1304385221,2
BZID-1304420219,1
BZID-1304479003,1
BZID-1304479589,1
BZID-1304373167,2
BZID-1304382818,2
BZID-1304475632,1
BZID-1304421622,1
BZID-1304411495,2
BZID-1304608274,1
BZID-1304418975,8
BZID-1304384962,2
BZID-1304382356,1
BZID-1304461523,3
BZID-1304422060,3
BZID-1304424075,2
BZID-1304463815,3
BZID-1304368061,2
BZID-1304412083,3
BZID-1304377079,1
BZID-1304434180,2
BZID-1304475395,3
BZID-1304465678,2
BZID-1304413391,2
BZID-1304433852,1
BZID-1304369703,3
BZID-1304433939,1
BZID-1304464602,1
BZID-1304391774,1
BZID-1304390715,2
BZID-1304384257,1
BZID-1304358566,1
BZID-1304433580,2
BZID-1304470348,1
BZID-1304349630,3
BZID-1304466384,1
BZID-1304377355,2
BZID-1304363900,2
BZID-1304374939,2
BZID-1304449821,1
BZID-1304378909,1
BZID-1304458901,1
BZID-1304370444,2
BZID-1304406972,1
BZID-1304370494,2
BZID-1304393257,2
BZID-1304389441,4
BZID-1304479165,7
BZID-1304419247,1
BZID-1304474371,1
BZID-1304449045,1
BZID-1304478961,3
BZID-1304464140,1
BZID-1304444779,2
BZID-1304420191,1
BZID-1304421523,1
BZID-1304409939,2
BZID-1304414079,3
BZID-1304448175,1
BZID-1304474248,1
BZID-1304370784,3
BZID-1304431802,2
BZID-1304373736,2
BZID-1304448849,1
BZID-1304478364,1
BZID-1304375525,2
BZID-1304383168,1
BZID-1304415579,2
BZID-1304415590,1
BZID-1304462819,1
BZID-1304447517,1
BZID-1304375819,1
BZID-1304369769,1
BZID-1304399492,2
BZID-1304402678,2
BZID-1304358003,2
BZID-1304449028,2
BZID-1304423854,1
BZID-1304380690,3
BZID-1304414877,1
BZID-1304413880,2
BZID-1304418587,1
BZID-1304352653,1
BZID-1304470375,2
BZID-1304405326,2
BZID-1304422639,2
BZID-1304475885,2
BZID-1304457949,2
BZID-1304399443,2
BZID-1304478389,1
BZID-1304351586,2
BZID-1304403838,1
BZID-1304449132,1
BZID-1304437909,6
BZID-1304398294,1
BZID-1304411010,1
BZID-1304417291,1
BZID-1304390014,1
BZID-1304374026,2
BZID-1304386472,2
BZID-1304466600,2
BZID-1304351607,1
BZID-1304429702,3
BZID-1304461053,1
BZID-1304472694,1
BZID-1304433477,2
BZID-1304473728,2
BZID-1304411067,1
BZID-1304388178,3
BZID-1304460410,1
BZID-1304372117,3
BZID-1304411821,2
BZID-1304411555,1
BZID-1304389494,2
BZID-1304469154,1
BZID-1304463235,2
BZID-1304470424,1
BZID-1304412845,1
BZID-1304477546,1
BZID-1304419954,1
BZID-1304468695,1
BZID-1304432472,1
BZID-1304433568,3
BZID-1304450696,3
BZID-1304460368,1
BZID-1304423619,3
BZID-1304420649,1
BZID-1304377032,1
BZID-1304445466,1
BZID-1304359923,2
BZID-1304411720,2
BZID-1304361226,3
BZID-1304472790,1
BZID-1304374759,1
BZID-1304466152,1
BZID-1304475870,1
BZID-1304469103,1
BZID-1304479626,1
BZID-1304415032,1
BZID-1304420631,1
BZID-1304362448,2
BZID-1304406546,1
BZID-1304399702,3
BZID-1304359442,3
BZID-1304470729,1
BZID-1304479697,1
BZID-1304384035,3
BZID-1304411825,2
BZID-1304375092,1
BZID-1304371154,4
BZID-1304367754,2
BZID-1304358655,2
BZID-1304454145,3
BZID-1304442522,2
BZID-1304405154,1
BZID-1304447936,1
BZID-1304400367,1
BZID-1304437418,1
BZID-1304387922,1
BZID-1304370365,2
BZID-1304365819,2
BZID-1304412398,2
BZID-1304408069,1
BZID-1304398382,2
BZID-1304474217,1
BZID-1304465459,1
BZID-1304418385,2
BZID-1304392746,1
BZID-1304447120,1
BZID-1304434628,2
BZID-1304466483,1
BZID-1304405578,4
BZID-1304381551,1
BZID-1304427522,3
BZID-1304405427,1
BZID-1304391224,1
BZID-1304359665,2
BZID-1304350753,1
BZID-1304406489,2
BZID-1304389155,1
BZID-1304362442,1
BZID-1304401555,2
BZID-1304448440,1
BZID-1304396950,5
BZID-1304432160,2
BZID-1304394075,1
BZID-1304375395,2
BZID-1304435224,2
BZID-1304373478,1
BZID-1304413114,1
BZID-1304403771,3
BZID-1304386968,1
BZID-1304433317,2
BZID-1304407408,1
BZID-1304369997,2
BZID-1304392153,1
BZID-1304394461,2
BZID-1304360141,1
BZID-1304451866,4
BZID-1304432463,3
BZID-1304417963,1
BZID-1304606809,1
BZID-1304371275,2
BZID-1304469031,1
BZID-1304379313,1
BZID-1304393332,2
BZID-1304461877,2
BZID-1304378682,4
BZID-1304422888,1
BZID-1304472616,3
BZID-1304403445,1
BZID-1304380516,5
BZID-1304433315,2
BZID-1304412572,1
BZID-1304415742,1
BZID-1304372762,2
BZID-1304457808,2
BZID-1304398279,2
BZID-1304445227,1
BZID-1304415053,1
BZID-1304396812,2
BZID-1304373836,1
BZID-1304417802,1
BZID-1304404363,3
BZID-1304358729,2
BZID-1304447131,1
BZID-1304357103,2
BZID-1304369952,2
BZID-1304470834,1
BZID-1304479325,3
BZID-1304352725,3
BZID-1304363644,3
BZID-1304451520,2
BZID-1304411127,2
BZID-1304395667,4
BZID-1304452648,1
BZID-1304396521,3
BZID-1304478733,1
BZID-1304424753,1
BZID-1304389615,1
BZID-1304395764,1
BZID-1304438376,1
BZID-1304476127,1
BZID-1304376177,3
BZID-1304412037,2
BZID-1304383257,3
BZID-1304478117,4
BZID-1304410552,1
BZID-1304423069,1
BZID-1304402564,1
BZID-1304384465,2
BZID-1304363403,1
BZID-1304440783,1
BZID-1304402059,1
BZID-1304429212,1
BZID-1304359200,1
BZID-1304369168,3
BZID-1304382612,1
BZID-1304478823,1
BZID-1304357808,2
BZID-1304423265,1
BZID-1304373539,1
BZID-1304362058,1
BZID-1304446267,1
BZID-1304390729,2
BZID-1304375688,1
BZID-1304412465,5
BZID-1304473112,2
BZID-1304424611,4
BZID-1304419335,1
BZID-1304596536,2
BZID-1304394101,1
BZID-1304408549,1
BZID-1304350651,3
BZID-1304467374,1
BZID-1304392058,1
BZID-1304449300,1
BZID-1304419264,6
BZID-1304425787,1
BZID-1304475758,1
BZID-1304431082,1
BZID-1304371705,2
BZID-1304397341,6
BZID-1304434521,1
BZID-1304470511,1
BZID-1304430711,1
BZID-1304389176,2
BZID-1304438075,1
BZID-1304433630,2
BZID-1304389700,1
BZID-1304479435,1
BZID-1304459717,1
BZID-1304479958,1
BZID-1304465397,1
BZID-1304383963,1
BZID-1304477341,1
BZID-1304370432,1
BZID-1304462880,1
BZID-1304377979,1
BZID-1304359725,1
BZID-1304458470,1
BZID-1304360871,2
BZID-1304397450,3
BZID-1304399749,1
BZID-1304470793,1
BZID-1304400402,2
BZID-1304453872,2
BZID-1304424445,1
BZID-1304473792,1
BZID-1304357011,1
BZID-1304401428,1
BZID-1304477010,1
BZID-1304466972,2
BZID-1304365587,4
BZID-1304471317,1
BZID-1304470629,1
BZID-1304464904,1
BZID-1304438170,1
BZID-1304438226,6
BZID-1304391808,2
BZID-1304368836,2
BZID-1304476814,1
BZID-1304477231,1
BZID-1304609271,1
BZID-1304369382,1
BZID-1304434843,2
BZID-1304460122,2
BZID-1304350400,1
BZID-1304359546,1
BZID-1304392661,1
BZID-1304433017,1
BZID-1304479514,1
BZID-1304449988,2
BZID-1304389723,1
BZID-1304479098,1
BZID-1304369399,3
BZID-1304472136,2
BZID-1304375236,2
BZID-1304479866,1
BZID-1304365645,4
BZID-1304397205,1
BZID-1304430106,2
BZID-1304458178,1
BZID-1304431644,1
BZID-1304467934,3
BZID-1304459991,1
BZID-1304421491,3
BZID-1304415896,2
BZID-1304374255,4
BZID-1304465065,1
BZID-1304437923,3
BZID-1304406142,1
BZID-1304432832,1
BZID-1304463676,4
BZID-1304372522,1
BZID-1304382944,2
BZID-1304427684,1
BZID-1304412487,2
BZID-1304478286,1
BZID-1304458388,1
BZID-1304473299,1
BZID-1304409681,2
BZID-1304434873,1
BZID-1304419975,1
BZID-1304472943,2
BZID-1304469357,1
BZID-1304416670,3
BZID-1304406059,1
BZID-1304381148,2
BZID-1304369154,4
BZID-1304442335,1
BZID-1304382334,1
BZID-1304427008,1
BZID-1304351255,2
BZID-1304356608,1
BZID-1304376558,2
BZID-1304394156,2
BZID-1304427864,2
BZID-1304464646,1
BZID-1304376625,2
BZID-1304352852,1
BZID-1304360286,3
BZID-1304366942,1
BZID-1304447519,1
BZID-1304421772,4
BZID-1304440243,1
BZID-1304415561,2
BZID-1304404884,1
BZID-1304394746,1
BZID-1304378022,1
BZID-1304474967,2
BZID-1304433994,1
BZID-1304431275,2
BZID-1304459031,2
BZID-1304466195,1
BZID-1304461953,1
BZID-1304411965,1
BZID-1304358081,1
BZID-1304399725,3
BZID-1304364852,3
BZID-1304426453,1
BZID-1304402925,1
BZID-1304434522,2
BZID-1304391555,2
BZID-1304428556,1
BZID-1304362818,7
BZID-1304475617,2
BZID-1304449013,1
BZID-1304418307,1
BZID-1304363532,1
BZID-1304473863,2
BZID-1304478387,1
BZID-1304451937,1
BZID-1304391538,1
BZID-1304364070,2
BZID-1304408574,1
BZID-1304469459,1
BZID-1304356790,1
BZID-1304419949,1
BZID-1304383052,2
BZID-1304360371,2
BZID-1304399472,2
BZID-1304460430,1
BZID-1304469087,1
BZID-1304360715,2
BZID-1304417754,1
BZID-1304446103,1
BZID-1304352287,3
BZID-1304464454,2
BZID-1304424420,1
BZID-1304463918,2
BZID-1304449039,1
BZID-1304396532,1
BZID-1304457176,1
BZID-1304420495,2
BZID-1304379233,1
BZID-1304401726,2
BZID-1304405642,2
BZID-1304442079,1
BZID-1304450237,1
BZID-1304352661,1
BZID-1304389358,2
BZID-1304446673,1
BZID-1304473262,3
BZID-1304461328,1
BZID-1304379659,3
BZID-1304393393,1
BZID-1304449649,3
BZID-1304385607,1
BZID-1304608675,1
BZID-1304358587,3
BZID-1304409037,2
BZID-1304416436,3
BZID-1304384606,1
BZID-1304371317,2
BZID-1304428805,2
BZID-1304390649,2
BZID-1304419521,1
BZID-1304409577,2
BZID-1304381460,2
BZID-1304393020,3
BZID-1304362015,2
BZID-1304465067,1
BZID-1304383567,2
BZID-1304416778,1
BZID-1304467500,1
BZID-1304470760,1
BZID-1304360187,2
BZID-1304447660,3
BZID-1304405484,2
BZID-1304387214,1
BZID-1304422122,2
BZID-1304479171,1
BZID-1304446631,3
BZID-1304359801,1
BZID-1304448812,1
BZID-1304375300,2
BZID-1304458515,1
BZID-1304442773,3
BZID-1304452676,1
BZID-1304470876,1
BZID-1304479666,1
BZID-1304403777,2
BZID-1304419322,3
BZID-1304432835,1
BZID-1304358818,1
BZID-1304423043,1
BZID-1304371003,2
BZID-1304442629,1
BZID-1304362560,3
BZID-1304470407,2
BZID-1304375516,3
BZID-1304469479,2
BZID-1304387661,4
BZID-1304402389,3
BZID-1304608515,3
BZID-1304433296,2
BZID-1304415006,1
BZID-1304355270,1
BZID-1304396287,1
BZID-1304409652,4
BZID-1304389191,1
BZID-1304425595,3
BZID-1304467023,1
BZID-1304606470,1
BZID-1304610495,1
BZID-1304603601,1
BZID-1304406619,1
BZID-1304425219,1
BZID-1304422659,2
BZID-1304475002,1
BZID-1304438445,1
BZID-1304354292,1
BZID-1304435591,1
BZID-1304407572,1
BZID-1304433077,1
BZID-1304422490,1
BZID-1304391759,1
BZID-1304390033,1
BZID-1304394922,2
BZID-1304425818,1
BZID-1304464663,1
BZID-1304438379,1
BZID-1304411045,1
BZID-1304385717,1
BZID-1304371577,2
BZID-1304465289,2
BZID-1304401557,1
BZID-1304365230,2
BZID-1304437980,2
BZID-1304412963,3
BZID-1304437199,1
BZID-1304435028,2
BZID-1304477119,1
BZID-1304470296,1
BZID-1304414454,2
BZID-1304431313,1
BZID-1304413082,1
BZID-1304397835,1
BZID-1304430470,2
BZID-1304467295,1
BZID-1304469899,1
BZID-1304466594,2
BZID-1304476699,2
BZID-1304603749,1
BZID-1304396727,1
BZID-1304407282,1
BZID-1304399656,1
BZID-1304469028,1
BZID-1304409811,3
BZID-1304413777,4
BZID-1304396473,2
BZID-1304477941,1
BZID-1304465144,1
BZID-1304449764,1
BZID-1304417786,1
BZID-1304397148,1
BZID-1304422561,3
BZID-1304395682,1
BZID-1304426331,1
BZID-1304419110,1
BZID-1304466115,1
BZID-1304463610,1
BZID-1304401620,2
BZID-1304464078,1
BZID-1304374505,1
BZID-1304462063,1
BZID-1304473889,1
BZID-1304477518,1
BZID-1304391278,1
BZID-1304391716,2
BZID-1304404540,1
BZID-1304450066,2
BZID-1304427110,1
BZID-1304392885,2
BZID-1304427225,1
BZID-1304392536,1
BZID-1304423526,1
BZID-1304420211,2
BZID-1304397540,1
BZID-1304430416,3
BZID-1304376388,3
BZID-1304382751,1
BZID-1304458421,1
BZID-1304402275,3
BZID-1304435244,2
BZID-1304382391,2
BZID-1304462877,1
BZID-1304412707,1
BZID-1304427420,1
BZID-1304383982,1
BZID-1304434447,1
BZID-1304371651,1
BZID-1304469178,3
BZID-1304389400,2
BZID-1304411290,2
BZID-1304380264,2
BZID-1304473131,1
BZID-1304423821,2
BZID-1304350438,1
BZID-1304430681,1
BZID-1304383786,2
BZID-1304469953,1
BZID-1304478326,1
BZID-1304476658,1
BZID-1304460021,7
BZID-1304407305,8
BZID-1304460195,6
BZID-1304359561,3
BZID-1304436415,2
BZID-1304445892,2
BZID-1304399704,1
BZID-1304374457,4
BZID-1304358431,3
BZID-1304459922,4
BZID-1304445363,3
BZID-1304388886,3
BZID-1304383177,2
BZID-1304388394,11
BZID-1304459956,1
BZID-1304398802,1
BZID-1304388204,2
BZID-1304416982,7
BZID-1304438527,1
BZID-1304441792,4
BZID-1304480252,7
BZID-1304367617,3
BZID-1304457453,7
BZID-1304419492,1
BZID-1304429051,4
BZID-1304419803,5
BZID-1304426054,1
BZID-1304428668,3
BZID-1304430788,2
BZID-1304404170,5
BZID-1304405185,3
BZID-1304474029,2
BZID-1304449371,3
BZID-1304475721,6
BZID-1304368406,8
BZID-1304385206,9
BZID-1304430518,2
BZID-1304409905,1
BZID-1304464935,2
BZID-1304420777,6
BZID-1304366985,1
BZID-1304462597,2
BZID-1304458138,1
BZID-1304397847,4
BZID-1304387357,3
BZID-1304379402,1
BZID-1304360586,2
BZID-1304425853,2
BZID-1304372087,4
BZID-1304374257,1
BZID-1304398622,3
BZID-1304400211,3
BZID-1304399948,12
BZID-1304444310,1
BZID-1304359824,2
BZID-1304402626,4
BZID-1304360287,1
BZID-1304367461,1
BZID-1304439669,2
BZID-1304355672,4
BZID-1304408748,3
BZID-1304467105,2
BZID-1304400885,1
BZID-1304375885,4
BZID-1304478489,1
BZID-1304394032,3
BZID-1304426752,12
BZID-1304423892,1
BZID-1304434243,1
BZID-1304448540,6
BZID-1304366685,5
BZID-1304457034,6
BZID-1304471846,3
BZID-1304400815,2
BZID-1304397853,2
BZID-1304448900,4
BZID-1304460762,11
BZID-1304388908,3
BZID-1304462119,2
BZID-1304383986,1
BZID-1304389880,2
BZID-1304429910,1
BZID-1304429595,1
BZID-1304607214,1
BZID-1304395195,3
BZID-1304413623,1
BZID-1304422924,4
BZID-1304443254,2
BZID-1304393546,3
BZID-1304433499,2
BZID-1304380705,1
BZID-1304436767,1
BZID-1304443595,3
BZID-1304445080,1
BZID-1304422621,3
BZID-1304412169,5
BZID-1304444143,4
BZID-1304406540,3
BZID-1304364884,14
BZID-1304460662,6
BZID-1304384708,1
BZID-1304400381,5
BZID-1304373130,6
BZID-1304380521,1
BZID-1304432563,2
BZID-1304446433,4
BZID-1304382178,3
BZID-1304351113,4
BZID-1304418994,2
BZID-1304409571,3
BZID-1304419882,4
BZID-1304431344,1
BZID-1304380722,1
BZID-1304364452,2
BZID-1304440163,1
BZID-1304359445,2
BZID-1304443654,3
BZID-1304364808,1
BZID-1304410509,2
BZID-1304378640,10
BZID-1304465547,5
BZID-1304444752,2
BZID-1304465339,9
BZID-1304396808,2
BZID-1304410497,5
BZID-1304380791,3
BZID-1304381246,7
BZID-1304417573,2
BZID-1304368526,5
BZID-1304421363,4
BZID-1304435377,2
BZID-1304407490,1
BZID-1304420222,1
BZID-1304403764,3
BZID-1304419621,4
BZID-1304608718,2
BZID-1304355630,9
BZID-1304405168,5
BZID-1304606473,1
BZID-1304411310,3
BZID-1304420072,2
BZID-1304381731,8
BZID-1304451093,1
BZID-1304390714,2
BZID-1304465325,3
BZID-1304350582,1
BZID-1304365238,3
BZID-1304421012,2
BZID-1304388352,8
BZID-1304415044,1
BZID-1304362392,4
BZID-1304392389,3
BZID-1304370169,1
BZID-1304463743,6
BZID-1304463294,3
BZID-1304437987,2
BZID-1304407532,3
BZID-1304375887,2
BZID-1304475340,1
BZID-1304394451,2
BZID-1304388836,2
BZID-1304401119,1
BZID-1304352413,3
BZID-1304363020,2
BZID-1304437077,3
BZID-1304388009,1
BZID-1304447010,6
BZID-1304448930,1
BZID-1304462275,5
BZID-1304394089,3
BZID-1304457559,3
BZID-1304390584,3
BZID-1304420855,1
BZID-1304436750,9
BZID-1304382680,4
BZID-1304605795,2
BZID-1304445841,1
BZID-1304426549,12
BZID-1304387013,1
BZID-1304351423,1
BZID-1304350933,5
BZID-1304472063,4
BZID-1304397945,3
BZID-1304372236,5
BZID-1304362989,2
BZID-1304408774,4
BZID-1304389544,2
BZID-1304464827,2
BZID-1304462937,12
BZID-1304349187,3
BZID-1304392832,3
BZID-1304461851,1
BZID-1304411774,2
BZID-1304471073,1
BZID-1304444947,3
BZID-1304430468,8
BZID-1304384181,1
BZID-1304452604,2
BZID-1304408213,3
BZID-1304355375,3
BZID-1304427142,3
BZID-1304408936,5
BZID-1304381171,3
BZID-1304413102,2
BZID-1304434140,3
BZID-1304357635,2
BZID-1304361621,4
BZID-1304411861,2
BZID-1304362484,3
BZID-1304408079,3
BZID-1304475942,4
BZID-1304365254,3
BZID-1304464705,6
BZID-1304457248,7
BZID-1304408464,5
BZID-1304435984,1
BZID-1304380225,4
BZID-1304349773,4
BZID-1304410392,2
BZID-1304430120,1
BZID-1304459325,3
BZID-1304383006,3
BZID-1304479367,1
BZID-1304365949,2
BZID-1304433257,1
BZID-1304370388,1
BZID-1304432597,2
BZID-1304467722,1
BZID-1304416947,1
BZID-1304407110,1
BZID-1304399710,1
BZID-1304402879,1
BZID-1304408967,3
BZID-1304382967,3
BZID-1304394187,3
BZID-1304472589,1
BZID-1304438497,1
BZID-1304609859,1
BZID-1304422001,1
BZID-1304429706,1
BZID-1304461666,1
BZID-1304604463,2
BZID-1304410017,1
BZID-1304396704,1
BZID-1304478205,1
BZID-1304360711,1
BZID-1304445449,1
BZID-1304393294,1
BZID-1304423151,1
BZID-1304413823,1
BZID-1304432798,1
BZID-1304423415,1
BZID-1304441335,1
BZID-1304367372,1
BZID-1304458601,2
BZID-1304384128,1
BZID-1304439484,2
BZID-1304466385,1
BZID-1304380441,1
BZID-1304352860,1
BZID-1304432960,1
BZID-1304476695,1
BZID-1304422669,1
BZID-1304401746,1
BZID-1304445749,3
BZID-1304369466,2
BZID-1304448214,2
BZID-1304403134,1
BZID-1304390188,1
BZID-1304415416,1
BZID-1304367045,1
BZID-1304467001,1
BZID-1304375317,1
BZID-1304361052,1
BZID-1304472528,1
