businessid,rating_cnt,avg_rating
BZID-1304360127,10,4
BZID-1304364610,4,5
BZID-1304365280,2,5
BZID-1304355678,2,5
BZID-1304355556,8,4
BZID-1304607933,1,1
BZID-1304354885,8,5
BZID-1304452708,1,4
BZID-1304606941,11,3
BZID-1304425376,49,5
BZID-1304433462,36,2
BZID-1304436480,5,3
BZID-1304416284,1,5
BZID-1304462075,1,5
BZID-1304466707,8,4
BZID-1304445122,1,1
BZID-1304449080,2,5
BZID-1304470504,5,4
BZID-1304410549,5,5
BZID-1304451702,1,5
BZID-1304475718,25,4
BZID-1304459074,1,5
BZID-1304391405,7,5
BZID-1304392185,1,1
BZID-1304391747,1,4
BZID-1304403613,2,5
BZID-1304393712,2,5
BZID-1304386095,4,3
BZID-1304376218,5,5
BZID-1304370009,1,5
BZID-1304358863,2,5
BZID-1304363327,7,4
BZID-1304351304,3,4
BZID-1304355806,1,5
BZID-1304465785,6,5
BZID-1304471964,1,5
BZID-1304434677,40,5
BZID-1304459893,2,3
BZID-1304443592,38,5
BZID-1304421748,1,5
BZID-1304415042,2,5
BZID-1304475976,8,5
BZID-1304458741,21,5
BZID-1304435627,1,5
BZID-1304449619,162,5
BZID-1304426201,27,3
BZID-1304425876,2,5
BZID-1304416562,2,2
BZID-1304398207,1,5
BZID-1304375091,11,3
BZID-1304374239,10,3
BZID-1304373905,9,3
BZID-1304376188,12,3
BZID-1304379723,26,4
BZID-1304369792,12,3
BZID-1304352655,7,4
BZID-1304355845,1,5
BZID-1304605379,5,5
BZID-1304350542,1,5
BZID-1304606064,6,3
BZID-1304353294,28,5
BZID-1304355891,5,5
BZID-1304604543,3,5
BZID-1304400490,1,5
BZID-1304353339,1,5
BZID-1304606768,37,3
BZID-1304462876,2,4
BZID-1304479806,1,5
BZID-1304462474,10,3
BZID-1304453702,4,5
BZID-1304427166,3,4
BZID-1304446127,6,4
BZID-1304412174,2,1
BZID-1304458118,1,4
BZID-1304456950,3,4
BZID-1304425312,4,4
BZID-1304416020,2,5
BZID-1304402495,8,5
BZID-1304406375,1,5
BZID-1304392074,2,5
BZID-1304393874,15,5
BZID-1304382460,2,1
BZID-1304401298,1,5
BZID-1304375255,5,5
BZID-1304375433,4,4
BZID-1304352714,25,2
BZID-1304604414,1,5
BZID-1304608604,2,5
BZID-1304611091,13,3
BZID-1304436800,10,3
BZID-1304382390,24,5
BZID-1304409028,5,3
BZID-1304473207,1,5
BZID-1304425202,1,5
BZID-1304467681,1,5
BZID-1304425228,11,5
BZID-1304473429,15,4
BZID-1304467570,108,5
BZID-1304398646,1,5
BZID-1304403425,2,2
BZID-1304391182,2,5
BZID-1304395735,21,5
BZID-1304394964,9,3
BZID-1304396355,3,5
BZID-1304375040,1,5
BZID-1304386809,23,5
BZID-1304369185,9,5
BZID-1304367888,29,5
BZID-1304369846,2,1
BZID-1304460577,11,5
BZID-1304350587,2,5
BZID-1304351998,2,5
BZID-1304414557,91,4
BZID-1304604077,1,5
BZID-1304604534,1,1
BZID-1304610911,5,5
BZID-1304598454,1,5
BZID-1304360200,13,3
BZID-1304421117,1,1
BZID-1304460141,3,4
BZID-1304414106,27,3
BZID-1304470018,4,2
BZID-1304471215,113,5
BZID-1304475747,5,5
BZID-1304463917,1,1
BZID-1304399405,3,5
BZID-1304419422,1,1
BZID-1304421688,1,5
BZID-1304477606,1,3
BZID-1304427368,16,5
BZID-1304386526,5,3
BZID-1304389980,12,2
BZID-1304377907,22,5
BZID-1304380433,5,3
BZID-1304372680,3,5
BZID-1304429485,2,4
BZID-1304358963,11,5
BZID-1304435617,5,4
BZID-1304381572,2,5
BZID-1304350817,1,5
BZID-1304352630,1,5
BZID-1304359480,2,5
BZID-1304605575,4,3
BZID-1304355907,1,4
BZID-1304610069,1,5
BZID-1304598207,12,3
BZID-1304597419,1,5
BZID-1304597053,1,5
BZID-1304363842,6,3
BZID-1304362258,4,5
BZID-1304383677,11,3
BZID-1304443027,7,5
BZID-1304361723,1,5
BZID-1304369859,2,3
BZID-1304410925,26,3
BZID-1304370652,34,3
BZID-1304607442,2,5
BZID-1304609389,1,2
BZID-1304448896,15,3
BZID-1304409816,1,4
BZID-1304426841,7,4
BZID-1304468611,98,5
BZID-1304432278,3,4
BZID-1304468619,1,5
BZID-1304429245,6,5
BZID-1304471136,1,5
BZID-1304459021,9,3
BZID-1304461382,1,4
BZID-1304409351,2,4
BZID-1304462246,2,1
BZID-1304461938,5,3
BZID-1304467592,4,5
BZID-1304419853,1,5
BZID-1304402954,51,3
BZID-1304395687,6,4
BZID-1304394633,2,4
BZID-1304397786,5,5
BZID-1304381441,4,3
BZID-1304365997,5,3
BZID-1304373464,8,5
BZID-1304372447,2,2
BZID-1304357942,1,4
BZID-1304357739,5,1
BZID-1304360092,3,5
BZID-1304352759,1,5
BZID-1304355549,5,3
BZID-1304355561,8,3
BZID-1304606938,6,5
BZID-1304605990,2,5
BZID-1304610793,2,5
BZID-1304448834,68,3
BZID-1304403523,22,3
BZID-1304408227,58,5
BZID-1304438561,1,1
BZID-1304438672,2,1
BZID-1304471731,3,5
BZID-1304477370,4,4
BZID-1304467854,1,5
BZID-1304416912,1,1
BZID-1304433943,4,3
BZID-1304473778,56,4
BZID-1304421714,2,1
BZID-1304408700,2,5
BZID-1304465024,2,5
BZID-1304429253,4,5
BZID-1304417292,6,5
BZID-1304437175,1,5
BZID-1304471333,96,5
BZID-1304435239,5,5
BZID-1304408981,27,5
BZID-1304405465,2,5
BZID-1304408234,85,1
BZID-1304398161,7,5
BZID-1304397214,6,4
BZID-1304375296,1,5
BZID-1304446200,9,3
BZID-1304359534,37,3
BZID-1304604292,1,5
BZID-1304604012,4,3
BZID-1304605815,5,3
BZID-1304608588,5,3
BZID-1304360730,130,3
BZID-1304607017,2,3
BZID-1304444555,1,5
BZID-1304475427,4,5
BZID-1304431058,2,5
BZID-1304447367,5,3
BZID-1304421016,1,5
BZID-1304433450,1,5
BZID-1304410847,10,3
BZID-1304477128,2,4
BZID-1304403947,2,5
BZID-1304478664,15,3
BZID-1304423591,1,4
BZID-1304478513,2,5
BZID-1304408005,2,5
BZID-1304426155,9,2
BZID-1304409665,2,1
BZID-1304455902,2,5
BZID-1304456896,7,5
BZID-1304456295,3,4
BZID-1304393790,2,5
BZID-1304394851,4,4
BZID-1304398122,2,4
BZID-1304383841,1,5
BZID-1304390956,2,5
BZID-1304389257,10,3
BZID-1304379139,5,5
BZID-1304378995,7,2
BZID-1304603673,5,3
BZID-1304606103,4,3
BZID-1304608886,1,4
BZID-1304608819,2,1
BZID-1304359299,56,5
BZID-1304466080,41,4
BZID-1304422614,5,3
BZID-1304433605,8,5
BZID-1304467367,5,5
BZID-1304463849,2,5
BZID-1304422002,5,4
BZID-1304429829,8,5
BZID-1304416269,2,5
BZID-1304420573,3,5
BZID-1304402258,2,5
BZID-1304460721,1,5
BZID-1304423505,1,5
BZID-1304463996,150,3
BZID-1304419038,13,4
BZID-1304457504,4,5
BZID-1304430117,44,3
BZID-1304406120,1,5
BZID-1304398316,8,3
BZID-1304386155,5,4
BZID-1304379167,97,5
BZID-1304367434,6,3
BZID-1304380364,15,5
BZID-1304370808,42,5
BZID-1304360111,1,5
BZID-1304376934,16,4
BZID-1304350149,1,5
BZID-1304609362,1,1
BZID-1304431518,2,5
BZID-1304420984,6,3
BZID-1304401121,14,5
BZID-1304470557,29,3
BZID-1304449530,10,3
BZID-1304408944,1,2
BZID-1304467170,5,5
BZID-1304430701,3,5
BZID-1304474732,6,3
BZID-1304471371,45,5
BZID-1304459450,2,4
BZID-1304471849,2,3
BZID-1304456893,1,5
BZID-1304460092,4,5
BZID-1304398550,2,5
BZID-1304409476,17,3
BZID-1304403637,8,3
BZID-1304397982,3,4
BZID-1304404624,5,3
BZID-1304370090,1,5
BZID-1304369773,4,3
BZID-1304359754,1,4
BZID-1304350168,29,3
BZID-1304356079,4,5
BZID-1304473452,9,4
BZID-1304604525,1,5
BZID-1304608448,1,5
BZID-1304608184,1,5
BZID-1304396064,8,4
BZID-1304465384,72,5
BZID-1304424857,11,5
BZID-1304608582,3,2
BZID-1304370925,19,5
BZID-1304409888,1,5
BZID-1304388521,3,4
BZID-1304451505,10,5
BZID-1304419901,57,3
BZID-1304408974,1,3
BZID-1304477215,1,5
BZID-1304442767,8,5
BZID-1304413034,1,1
BZID-1304435697,22,4
BZID-1304399982,108,3
BZID-1304432753,1,5
BZID-1304429458,1,1
BZID-1304441085,68,4
BZID-1304407925,7,5
BZID-1304403626,12,5
BZID-1304404364,1,4
BZID-1304422919,26,5
BZID-1304401862,4,5
BZID-1304375085,10,3
BZID-1304373869,1,5
BZID-1304428678,38,3
BZID-1304379796,22,4
BZID-1304372558,2,5
BZID-1304358101,128,3
BZID-1304350877,1,5
BZID-1304393356,135,3
BZID-1304438544,1,5
BZID-1304430011,3,4
BZID-1304424561,52,5
BZID-1304426472,36,5
BZID-1304421616,25,3
BZID-1304420161,1,5
BZID-1304431552,2,4
BZID-1304474035,6,5
BZID-1304402024,41,3
BZID-1304444463,3,5
BZID-1304419945,1,5
BZID-1304415125,13,4
BZID-1304409677,2,5
BZID-1304392686,5,3
BZID-1304393108,10,3
BZID-1304382597,42,5
BZID-1304389290,12,3
BZID-1304368165,1,5
BZID-1304357847,9,2
BZID-1304360063,4,4
BZID-1304362251,16,5
BZID-1304365327,1,5
BZID-1304365483,5,3
BZID-1304362185,80,3
BZID-1304350968,1,5
BZID-1304362697,7,5
BZID-1304605564,3,5
BZID-1304365385,1,5
BZID-1304610136,1,5
BZID-1304365248,6,3
BZID-1304451076,3,1
BZID-1304401826,1,1
BZID-1304413817,2,4
BZID-1304427170,50,3
BZID-1304464982,1,4
BZID-1304470242,4,5
BZID-1304479782,1,4
BZID-1304413437,5,3
BZID-1304445317,115,1
BZID-1304476637,4,4
BZID-1304427870,7,5
BZID-1304479148,2,3
BZID-1304431730,4,3
BZID-1304443517,2,1
BZID-1304425067,330,3
BZID-1304403305,5,3
BZID-1304391274,1,5
BZID-1304391230,3,5
BZID-1304393905,95,5
BZID-1304387023,16,3
BZID-1304381936,2,5
BZID-1304368382,1,5
BZID-1304371457,9,3
BZID-1304462294,1,5
BZID-1304349728,4,3
BZID-1304353186,4,4
BZID-1304352239,1,5
BZID-1304355253,8,3
BZID-1304603267,2,4
BZID-1304606066,1,3
BZID-1304357266,1,5
BZID-1304596514,5,3
BZID-1304352542,10,5
BZID-1304356869,1,5
BZID-1304478732,2,5
BZID-1304448606,1,5
BZID-1304476632,2,2
BZID-1304431882,28,5
BZID-1304479373,4,1
BZID-1304464914,3,4
BZID-1304471623,53,5
BZID-1304432168,4,5
BZID-1304427318,17,5
BZID-1304479953,5,3
BZID-1304458441,3,5
BZID-1304456600,1,1
BZID-1304415065,14,3
BZID-1304392684,5,4
BZID-1304388903,5,2
BZID-1304376359,14,3
BZID-1304396164,1,5
BZID-1304361094,17,3
BZID-1304362101,5,4
BZID-1304364398,14,3
BZID-1304351162,1,4
BZID-1304349416,51,3
BZID-1304352951,14,4
BZID-1304387918,3,2
BZID-1304608611,4,5
BZID-1304404131,2,3
BZID-1304399887,16,5
BZID-1304424272,24,3
BZID-1304470183,4,5
BZID-1304420464,35,4
BZID-1304461748,1,5
BZID-1304465944,4,4
BZID-1304422848,1,5
BZID-1304458210,20,3
BZID-1304471879,5,5
BZID-1304458807,5,3
BZID-1304460275,1,5
BZID-1304470026,1,3
BZID-1304419002,2,4
BZID-1304391954,2,2
BZID-1304390710,2,5
BZID-1304385765,1,5
BZID-1304385137,7,4
BZID-1304375006,2,2
BZID-1304374202,5,4
BZID-1304378883,2,5
BZID-1304368332,1,5
BZID-1304361008,3,5
BZID-1304360330,1,4
BZID-1304363974,1,5
BZID-1304394497,2,5
BZID-1304349410,5,3
BZID-1304604201,12,5
BZID-1304381782,7,4
BZID-1304362970,15,2
BZID-1304461398,19,5
BZID-1304450271,9,5
BZID-1304456365,2,5
BZID-1304441163,18,3
BZID-1304456766,38,5
BZID-1304464155,4,5
BZID-1304477662,3,5
BZID-1304450510,49,3
BZID-1304422664,3,2
BZID-1304462074,4,5
BZID-1304434397,23,3
BZID-1304473748,2,5
BZID-1304414774,1,4
BZID-1304454896,1,4
BZID-1304449698,40,4
BZID-1304426836,1,1
BZID-1304405436,18,3
BZID-1304411167,6,5
BZID-1304391855,2,3
BZID-1304375749,1,5
BZID-1304377284,2,2
BZID-1304375921,4,4
BZID-1304381433,4,5
BZID-1304459478,5,3
BZID-1304371890,10,4
BZID-1304384060,28,3
BZID-1304350131,9,5
BZID-1304352056,1,5
BZID-1304360416,6,3
BZID-1304354125,3,3
BZID-1304355181,5,3
BZID-1304603586,5,3
BZID-1304608699,11,3
BZID-1304609084,1,5
BZID-1304416449,1,1
BZID-1304478345,54,4
BZID-1304429006,3,5
BZID-1304466067,2,3
BZID-1304467818,2,1
BZID-1304466998,1,1
BZID-1304444301,7,5
BZID-1304419848,8,4
BZID-1304471448,11,5
BZID-1304425005,4,5
BZID-1304463086,68,2
BZID-1304471841,6,5
BZID-1304391793,12,3
BZID-1304396757,16,2
BZID-1304396901,9,5
BZID-1304374206,1,5
BZID-1304376873,2,3
BZID-1304379183,3,2
BZID-1304384898,13,5
BZID-1304375410,27,5
BZID-1304367612,5,3
BZID-1304370972,1,5
BZID-1304371315,4,4
BZID-1304369460,1,1
BZID-1304362700,2,5
BZID-1304352217,1,5
BZID-1304357237,3,2
BZID-1304357498,78,3
BZID-1304606075,11,4
BZID-1304387053,1,5
BZID-1304394169,66,2
BZID-1304420461,3,5
BZID-1304427396,10,5
BZID-1304479418,10,5
BZID-1304408523,1,1
BZID-1304437800,1,5
BZID-1304448218,30,5
BZID-1304462790,1,5
BZID-1304471253,4,5
BZID-1304402829,8,5
BZID-1304393044,170,5
BZID-1304396585,4,3
BZID-1304396907,1,5
BZID-1304385746,1,5
BZID-1304389260,13,5
BZID-1304357646,1,1
BZID-1304360564,8,2
BZID-1304362948,1,5
BZID-1304363072,2,5
BZID-1304350746,29,4
BZID-1304351939,50,3
BZID-1304350227,1,1
BZID-1304607004,16,4
BZID-1304606773,1,5
BZID-1304605162,6,3
BZID-1304450463,1,5
BZID-1304419262,6,5
BZID-1304417228,8,4
BZID-1304478043,1,5
BZID-1304406820,15,3
BZID-1304478525,85,5
BZID-1304404447,1,5
BZID-1304413009,4,3
BZID-1304395952,5,5
BZID-1304433523,1,5
BZID-1304389908,6,5
BZID-1304440737,1,1
BZID-1304372600,4,4
BZID-1304402712,5,3
BZID-1304354947,8,4
BZID-1304397235,7,5
BZID-1304609358,2,4
BZID-1304363490,1,1
BZID-1304459076,31,5
BZID-1304476250,1,5
BZID-1304432602,24,3
BZID-1304431416,4,2
BZID-1304444586,10,5
BZID-1304419033,4,5
BZID-1304477560,4,5
BZID-1304444763,7,5
BZID-1304429286,2,2
BZID-1304416857,5,3
BZID-1304472013,1,5
BZID-1304450761,2,5
BZID-1304402907,1,1
BZID-1304408779,16,3
BZID-1304402271,6,4
BZID-1304371188,1,5
BZID-1304372943,7,5
BZID-1304358784,5,5
BZID-1304359475,1,5
BZID-1304361577,2,5
BZID-1304364588,1,4
BZID-1304375356,92,3
BZID-1304380160,10,3
BZID-1304353266,52,3
BZID-1304356622,7,4
BZID-1304606331,4,5
BZID-1304608163,3,4
BZID-1304385522,5,3
BZID-1304464549,4,4
BZID-1304472513,1,5
BZID-1304445890,2,5
BZID-1304477614,1,4
BZID-1304450473,8,5
BZID-1304398981,1,5
BZID-1304451321,8,5
BZID-1304419502,635,3
BZID-1304433577,1,5
BZID-1304425833,5,5
BZID-1304459072,19,3
BZID-1304472740,13,3
BZID-1304420143,1,5
BZID-1304407670,1,5
BZID-1304407337,1,4
BZID-1304401069,28,3
BZID-1304393635,1,5
BZID-1304393804,11,5
BZID-1304385909,3,4
BZID-1304386801,2,4
BZID-1304459223,6,5
BZID-1304388885,4,1
BZID-1304365971,59,3
BZID-1304369810,3,5
BZID-1304370435,4,3
BZID-1304372691,1,5
BZID-1304360725,5,3
BZID-1304363160,7,1
BZID-1304362297,10,5
BZID-1304359547,10,5
BZID-1304604663,5,3
BZID-1304603821,5,4
BZID-1304404770,8,5
BZID-1304607671,9,3
BZID-1304428811,18,2
BZID-1304477287,64,5
BZID-1304477213,1,5
BZID-1304414884,1,5
BZID-1304416606,10,5
BZID-1304412161,5,3
BZID-1304412792,1,4
BZID-1304412702,22,4
BZID-1304414243,2,5
BZID-1304462264,1,5
BZID-1304471598,42,5
BZID-1304430554,2,5
BZID-1304377127,13,3
BZID-1304404798,19,5
BZID-1304359958,5,5
BZID-1304349517,1,4
BZID-1304390843,2,5
BZID-1304355199,1,5
BZID-1304449636,1,5
BZID-1304605487,4,5
BZID-1304607299,8,5
BZID-1304423939,1,5
BZID-1304425260,1,5
BZID-1304406681,1,2
BZID-1304471153,2,5
BZID-1304463801,1,4
BZID-1304438725,6,5
BZID-1304450392,12,5
BZID-1304427068,7,5
BZID-1304417767,1,5
BZID-1304470472,110,5
BZID-1304449228,50,3
BZID-1304398117,3,4
BZID-1304397300,9,5
BZID-1304384351,7,1
BZID-1304379875,4,5
BZID-1304359865,10,4
BZID-1304362534,2,5
BZID-1304426722,5,5
BZID-1304349197,2,2
BZID-1304470638,1,5
BZID-1304353062,2,5
BZID-1304355698,1,5
BZID-1304353983,6,4
BZID-1304389465,6,3
BZID-1304354796,2,5
BZID-1304607653,2,5
BZID-1304464183,5,2
BZID-1304353844,5,3
BZID-1304398524,44,5
BZID-1304440977,4,3
BZID-1304429038,46,5
BZID-1304457291,1,5
BZID-1304459540,12,5
BZID-1304462295,10,5
BZID-1304419302,1,5
BZID-1304474819,1,5
BZID-1304429014,6,4
BZID-1304422096,1,1
BZID-1304446219,2,5
BZID-1304390497,1,3
BZID-1304393037,1,5
BZID-1304397719,3,5
BZID-1304411907,2,4
BZID-1304382294,1,5
BZID-1304375519,1,5
BZID-1304388620,17,3
BZID-1304379255,3,4
BZID-1304380942,72,5
BZID-1304390896,2,5
BZID-1304366038,4,4
BZID-1304368832,1,1
BZID-1304359273,56,5
BZID-1304363073,2,5
BZID-1304349554,5,3
BZID-1304603225,8,4
BZID-1304598303,2,5
BZID-1304362839,2,5
BZID-1304412754,15,3
BZID-1304437246,4,5
BZID-1304423007,6,5
BZID-1304425640,33,5
BZID-1304435199,44,3
BZID-1304462738,1,5
BZID-1304479193,5,3
BZID-1304426678,1,4
BZID-1304407989,2,5
BZID-1304466122,17,3
BZID-1304474031,258,5
BZID-1304427366,4,5
BZID-1304472565,30,4
BZID-1304457258,1,5
BZID-1304455963,1,1
BZID-1304394673,10,5
BZID-1304412661,1,1
BZID-1304378702,59,3
BZID-1304380597,1,5
BZID-1304369488,1,4
BZID-1304367887,12,2
BZID-1304368032,1,5
BZID-1304358261,10,5
BZID-1304363424,1,5
BZID-1304362054,1,5
BZID-1304349205,36,3
BZID-1304412000,2,5
BZID-1304604344,1,5
BZID-1304611139,2,4
BZID-1304598761,1,5
BZID-1304449567,1,5
BZID-1304403901,78,5
BZID-1304461750,6,5
BZID-1304419986,69,5
BZID-1304407290,10,4
BZID-1304463838,1,5
BZID-1304479037,3,4
BZID-1304471572,1,5
BZID-1304428418,5,5
BZID-1304462666,31,5
BZID-1304478658,26,4
BZID-1304431812,10,3
BZID-1304401160,57,5
BZID-1304393381,2,4
BZID-1304397052,1,3
BZID-1304380291,3,4
BZID-1304380782,1,5
BZID-1304358344,5,3
BZID-1304363200,1,5
BZID-1304352947,4,5
BZID-1304354758,1,5
BZID-1304607081,1,1
BZID-1304389112,3,4
BZID-1304605923,1,2
BZID-1304610690,1,5
BZID-1304611319,5,2
BZID-1304610843,1,5
BZID-1304609459,1,5
BZID-1304472556,1,5
BZID-1304418236,3,5
BZID-1304419316,1,5
BZID-1304467531,1,2
BZID-1304474413,17,5
BZID-1304465577,2,5
BZID-1304401321,1,5
BZID-1304403815,3,4
BZID-1304402332,8,3
BZID-1304433148,74,4
BZID-1304479115,5,3
BZID-1304467420,10,3
BZID-1304420737,1,4
BZID-1304393384,4,3
BZID-1304394556,1,2
BZID-1304383650,188,3
BZID-1304382647,1,5
BZID-1304384158,1,5
BZID-1304398547,1,5
BZID-1304367297,8,5
BZID-1304367906,3,4
BZID-1304350970,6,4
BZID-1304356564,1,1
BZID-1304356518,6,5
BZID-1304356932,6,4
BZID-1304442456,3,2
BZID-1304426528,9,4
BZID-1304399409,2,1
BZID-1304428037,145,3
BZID-1304479608,12,5
BZID-1304399244,8,4
BZID-1304418601,1,5
BZID-1304478509,33,5
BZID-1304459177,3,5
BZID-1304474942,73,5
BZID-1304449709,6,5
BZID-1304405615,16,4
BZID-1304404817,17,5
BZID-1304437577,7,2
BZID-1304398037,2,5
BZID-1304383314,1,4
BZID-1304383946,42,3
BZID-1304351187,4,5
BZID-1304352141,3,5
BZID-1304356802,1,5
BZID-1304416970,22,2
BZID-1304606561,7,5
BZID-1304607068,1,5
BZID-1304606005,1,5
BZID-1304399136,159,3
BZID-1304610725,4,3
BZID-1304398511,1,4
BZID-1304469888,2,5
BZID-1304417168,20,3
BZID-1304422077,25,5
BZID-1304444517,5,4
BZID-1304418362,1,4
BZID-1304453880,2,5
BZID-1304414365,17,5
BZID-1304434191,4,4
BZID-1304411230,18,5
BZID-1304441884,5,5
BZID-1304462744,1,5
BZID-1304410185,2,5
BZID-1304475987,64,5
BZID-1304394137,1,5
BZID-1304393133,10,3
BZID-1304383547,16,5
BZID-1304405199,5,4
BZID-1304421711,25,3
BZID-1304375780,2,5
BZID-1304373838,80,5
BZID-1304387738,83,2
BZID-1304437091,6,3
BZID-1304379633,1,5
BZID-1304381193,16,3
BZID-1304369677,1,5
BZID-1304367870,5,3
BZID-1304363541,2,3
BZID-1304603758,3,3
BZID-1304349527,7,2
BZID-1304354126,3,5
BZID-1304457522,6,5
BZID-1304477407,4,5
BZID-1304475082,20,4
BZID-1304411930,3,2
BZID-1304418690,4,5
BZID-1304477382,2,5
BZID-1304445674,3,5
BZID-1304475830,1,5
BZID-1304412297,2,3
BZID-1304409126,12,5
BZID-1304475113,14,4
BZID-1304451395,2,5
BZID-1304448049,14,5
BZID-1304405240,4,5
BZID-1304395072,3,5
BZID-1304377700,3,5
BZID-1304367436,73,4
BZID-1304388964,38,4
BZID-1304368204,3,5
BZID-1304371413,7,3
BZID-1304371364,2,4
BZID-1304453500,15,3
BZID-1304357930,4,1
BZID-1304363407,13,3
BZID-1304363757,1,5
BZID-1304353042,69,4
BZID-1304425171,3,5
BZID-1304382496,31,3
BZID-1304371958,9,5
BZID-1304378102,7,4
BZID-1304405490,2,4
BZID-1304598653,1,5
BZID-1304471925,1,5
BZID-1304476293,4,3
BZID-1304478857,2,5
BZID-1304462069,59,3
BZID-1304413999,26,5
BZID-1304477298,1,4
BZID-1304473276,1,5
BZID-1304414023,1,5
BZID-1304402494,1,5
BZID-1304403309,1,5
BZID-1304392294,20,4
BZID-1304381958,1,4
BZID-1304427541,4,5
BZID-1304389715,46,3
BZID-1304389665,1,1
BZID-1304388423,4,5
BZID-1304384062,20,5
BZID-1304362182,1,5
BZID-1304364876,1,4
BZID-1304378735,7,5
BZID-1304363999,1,5
BZID-1304352254,2,5
BZID-1304357206,1,5
BZID-1304355455,2,5
BZID-1304610722,2,5
BZID-1304606785,2,5
BZID-1304608795,5,3
BZID-1304472869,136,5
BZID-1304459660,1,2
BZID-1304422865,3,5
BZID-1304463124,21,5
BZID-1304449365,4,5
BZID-1304418731,1,5
BZID-1304432803,1,5
BZID-1304465203,4,3
BZID-1304468721,11,2
BZID-1304464745,109,4
BZID-1304478832,1,5
BZID-1304421010,2,1
BZID-1304437706,5,5
BZID-1304434847,1,1
BZID-1304406475,5,5
BZID-1304396574,15,4
BZID-1304384467,20,5
BZID-1304386085,2,4
BZID-1304379771,3,4
BZID-1304380998,1,1
BZID-1304377627,1,5
BZID-1304365583,1,1
BZID-1304380456,11,5
BZID-1304353968,1,4
BZID-1304610806,2,4
BZID-1304416394,5,3
BZID-1304408587,1,5
BZID-1304476613,5,3
BZID-1304462755,58,5
BZID-1304467866,1,3
BZID-1304449918,128,5
BZID-1304408917,8,5
BZID-1304424633,7,3
BZID-1304405890,2,5
BZID-1304397093,1,5
BZID-1304386685,4,5
BZID-1304389119,1,1
BZID-1304379582,4,3
BZID-1304358165,2,5
BZID-1304358429,3,5
BZID-1304357628,1,5
BZID-1304360910,11,5
BZID-1304363666,2,5
BZID-1304353125,5,3
BZID-1304354592,1,5
BZID-1304604615,10,3
BZID-1304352468,2,5
BZID-1304360451,1,4
BZID-1304425549,45,3
BZID-1304472543,9,3
BZID-1304465761,1,5
BZID-1304408453,4,4
BZID-1304427441,9,2
BZID-1304428542,1,4
BZID-1304418160,1,5
BZID-1304466672,2,5
BZID-1304424556,66,1
BZID-1304458044,6,3
BZID-1304458754,2,5
BZID-1304411149,2,5
BZID-1304477460,36,5
BZID-1304467288,15,3
BZID-1304423256,6,5
BZID-1304419549,6,5
BZID-1304405259,1,5
BZID-1304382856,1,5
BZID-1304387761,10,3
BZID-1304374732,11,5
BZID-1304373119,1,5
BZID-1304373361,243,5
BZID-1304357893,1,5
BZID-1304375645,10,1
BZID-1304364169,2,5
BZID-1304372362,13,4
BZID-1304349596,6,5
BZID-1304350148,2,5
BZID-1304351862,6,3
BZID-1304608989,1,5
BZID-1304449829,3,5
BZID-1304478063,1,4
BZID-1304418373,27,5
BZID-1304374763,5,1
BZID-1304388873,3,4
BZID-1304405253,1,1
BZID-1304480052,5,1
BZID-1304459224,53,3
BZID-1304442375,10,2
BZID-1304414829,1,5
BZID-1304440373,6,4
BZID-1304474768,5,5
BZID-1304477201,2,5
BZID-1304467283,4,3
BZID-1304452100,3,5
BZID-1304399357,25,5
BZID-1304471240,3,5
BZID-1304439012,1,5
BZID-1304419592,2,4
BZID-1304466242,39,3
BZID-1304403409,33,5
BZID-1304406262,34,3
BZID-1304390651,4,5
BZID-1304392356,1,5
BZID-1304424490,15,2
BZID-1304388609,17,5
BZID-1304408895,28,4
BZID-1304377974,1,3
BZID-1304361092,7,4
BZID-1304362996,1,1
BZID-1304365270,35,3
BZID-1304362140,1,5
BZID-1304405561,1,4
BZID-1304373745,4,1
BZID-1304420951,2,1
BZID-1304477513,10,4
BZID-1304412207,2,3
BZID-1304427027,9,4
BZID-1304416006,1,5
BZID-1304479289,1,5
BZID-1304449467,7,4
BZID-1304411270,2,5
BZID-1304460754,78,5
BZID-1304411196,1,5
BZID-1304414842,2,5
BZID-1304430102,1,5
BZID-1304461963,3,5
BZID-1304404636,3,4
BZID-1304390347,1,4
BZID-1304397771,9,3
BZID-1304398307,158,3
BZID-1304397914,3,5
BZID-1304396364,1,5
BZID-1304367309,7,4
BZID-1304373080,1,5
BZID-1304374561,4,5
BZID-1304417491,1,1
BZID-1304404891,4,5
BZID-1304350188,7,2
BZID-1304352771,2,5
BZID-1304393066,9,4
BZID-1304354012,5,3
BZID-1304356743,17,3
BZID-1304357212,2,5
BZID-1304604938,1,5
BZID-1304606136,1,5
BZID-1304605870,1,1
BZID-1304610602,1,5
BZID-1304393017,56,3
BZID-1304379700,17,5
BZID-1304398186,19,4
BZID-1304358303,3,5
BZID-1304467086,1,5
BZID-1304465408,4,1
BZID-1304432557,41,5
BZID-1304430864,4,5
BZID-1304401201,1,1
BZID-1304461110,6,3
BZID-1304431648,2,4
BZID-1304451092,13,4
BZID-1304456053,2,3
BZID-1304464415,7,3
BZID-1304451114,2,4
BZID-1304431112,16,5
BZID-1304475157,9,5
BZID-1304465471,1,1
BZID-1304405665,10,3
BZID-1304404458,5,5
BZID-1304385329,10,3
BZID-1304389387,18,5
BZID-1304370500,3,5
BZID-1304361696,3,2
