businessid,total_visits
BZID-1304465681,1
BZID-1304448071,1
BZID-1304461691,3
BZID-1304409146,1
BZID-1304457859,1
BZID-1304366466,2
BZID-1304435809,1
BZID-1304371009,1
BZID-1304409995,1
BZID-1304382533,1
BZID-1304384944,1
BZID-1304419214,1
BZID-1304414110,1
BZID-1304432461,2
BZID-1304363812,1
BZID-1304412033,2
BZID-1304456024,1
BZID-1304424559,1
BZID-1304385811,2
BZID-1304441796,2
BZID-1304460854,1
BZID-1304413491,1
BZID-1304402582,1
BZID-1304418358,1
BZID-1304368149,1
BZID-1304385242,1
BZID-1304430445,1
BZID-1304424860,1
BZID-1304384144,1
BZID-1304411021,1
BZID-1304452986,1
BZID-1304394415,1
BZID-1304401029,2
BZID-1304396872,6
BZID-1304403991,1
BZID-1304463354,2
BZID-1304373414,2
BZID-1304418841,1
BZID-1304385152,2
BZID-1304394867,1
BZID-1304474434,2
BZID-1304422345,1
BZID-1304362444,1
BZID-1304371815,2
BZID-1304406756,2
BZID-1304407864,1
BZID-1304429539,2
BZID-1304356676,1
BZID-1304380505,2
BZID-1304378041,2
BZID-1304410543,1
BZID-1304405166,1
BZID-1304399415,1
BZID-1304428994,4
BZID-1304427858,1
BZID-1304374885,1
BZID-1304374148,1
BZID-1304461882,4
BZID-1304429508,2
BZID-1304397234,8
BZID-1304418244,3
BZID-1304392518,1
BZID-1304373647,1
BZID-1304460742,3
BZID-1304463149,2
BZID-1304385945,3
BZID-1304444035,1
BZID-1304475067,1
BZID-1304403321,1
BZID-1304387384,2
BZID-1304415026,1
BZID-1304377219,2
BZID-1304430593,1
BZID-1304393315,1
BZID-1304462938,2
BZID-1304359560,1
BZID-1304448742,2
BZID-1304381986,2
BZID-1304447860,3
BZID-1304394889,1
BZID-1304408356,2
BZID-1304403686,1
BZID-1304396667,1
BZID-1304370945,1
BZID-1304385979,1
BZID-1304469147,1
BZID-1304418941,1
BZID-1304407690,1
BZID-1304394652,3
BZID-1304421238,1
BZID-1304416146,3
BZID-1304411764,2
BZID-1304472893,1
BZID-1304458383,1
BZID-1304423921,1
BZID-1304386949,1
BZID-1304459084,1
BZID-1304414626,1
BZID-1304398783,5
BZID-1304422894,1
BZID-1304350230,2
BZID-1304400738,1
BZID-1304467666,1
BZID-1304419721,2
BZID-1304393803,1
BZID-1304603563,1
BZID-1304470518,1
BZID-1304460668,1
BZID-1304396632,1
BZID-1304379766,1
BZID-1304471044,1
BZID-1304398160,5
BZID-1304459010,1
BZID-1304393678,1
BZID-1304402619,2
BZID-1304419213,2
BZID-1304450822,1
BZID-1304414368,2
BZID-1304403576,1
BZID-1304377636,1
BZID-1304445946,3
BZID-1304397401,1
BZID-1304401783,1
BZID-1304390322,2
BZID-1304375101,2
BZID-1304378358,1
BZID-1304383492,2
BZID-1304409248,3
BZID-1304358167,1
BZID-1304438732,2
BZID-1304374422,6
BZID-1304460198,2
BZID-1304407844,2
BZID-1304375441,1
BZID-1304375043,2
BZID-1304450038,1
BZID-1304401287,2
BZID-1304434349,1
BZID-1304412093,2
BZID-1304436650,1
BZID-1304461321,2
BZID-1304394078,1
BZID-1304401749,4
BZID-1304462576,2
BZID-1304422032,1
BZID-1304466333,1
BZID-1304370039,1
BZID-1304369799,1
BZID-1304385166,1
BZID-1304378276,1
BZID-1304382076,1
BZID-1304425836,2
BZID-1304387556,1
BZID-1304380410,1
BZID-1304411376,2
BZID-1304369945,1
BZID-1304439565,1
BZID-1304439670,2
BZID-1304416763,2
BZID-1304383625,1
BZID-1304408387,2
BZID-1304409359,1
BZID-1304388050,1
BZID-1304410256,2
BZID-1304386577,1
BZID-1304403792,1
BZID-1304449091,2
BZID-1304423374,1
BZID-1304386144,1
BZID-1304378219,2
BZID-1304396796,1
BZID-1304469068,1
BZID-1304421454,1
BZID-1304410747,1
BZID-1304390928,1
BZID-1304427199,1
BZID-1304427181,2
BZID-1304413617,2
BZID-1304408776,1
BZID-1304445201,1
BZID-1304423714,1
BZID-1304412547,1
BZID-1304424931,1
BZID-1304416105,25
BZID-1304399366,1
BZID-1304407468,3
BZID-1304472954,1
BZID-1304383523,1
BZID-1304415798,2
BZID-1304449929,1
BZID-1304407115,2
BZID-1304478731,1
BZID-1304448288,1
BZID-1304373959,2
BZID-1304456183,1
BZID-1304431762,2
BZID-1304408050,5
BZID-1304394006,2
BZID-1304429241,10
BZID-1304372478,2
BZID-1304409585,3
BZID-1304429899,1
BZID-1304390842,3
BZID-1304434221,1
BZID-1304411040,5
BZID-1304424562,1
BZID-1304408325,1
BZID-1304410242,1
BZID-1304378082,3
BZID-1304438866,1
BZID-1304449320,1
BZID-1304430048,2
BZID-1304430052,2
BZID-1304400507,8
BZID-1304452541,1
BZID-1304405369,2
BZID-1304477956,1
BZID-1304402809,1
BZID-1304406607,2
BZID-1304393607,3
BZID-1304394791,2
BZID-1304397747,1
BZID-1304406956,1
BZID-1304412405,7
BZID-1304406852,1
BZID-1304421618,2
BZID-1304379685,1
BZID-1304410267,1
BZID-1304442851,1
BZID-1304362652,2
BZID-1304419339,1
BZID-1304415445,2
BZID-1304395282,3
BZID-1304401799,1
BZID-1304428609,4
BZID-1304377317,1
BZID-1304401225,1
BZID-1304425100,1
BZID-1304406089,1
BZID-1304421233,1
BZID-1304402229,2
BZID-1304374221,1
BZID-1304408185,3
BZID-1304429263,2
BZID-1304388342,2
BZID-1304462781,2
BZID-1304390174,4
BZID-1304438918,3
BZID-1304393951,4
BZID-1304391842,1
BZID-1304361237,1
BZID-1304363335,1
BZID-1304380280,2
BZID-1304392354,1
BZID-1304455572,1
BZID-1304366758,1
BZID-1304419328,2
BZID-1304454624,1
BZID-1304395990,1
BZID-1304411962,1
BZID-1304440375,1
BZID-1304390552,2
BZID-1304397713,4
BZID-1304379030,1
BZID-1304362457,2
BZID-1304418926,1
BZID-1304437880,4
BZID-1304436063,1
BZID-1304399046,1
BZID-1304393763,2
BZID-1304469440,1
BZID-1304371897,1
BZID-1304377309,1
BZID-1304398862,1
BZID-1304388168,1
BZID-1304360411,1
BZID-1304417542,2
BZID-1304427861,1
BZID-1304405766,2
BZID-1304451259,2
BZID-1304416812,1
BZID-1304428272,1
BZID-1304424203,1
BZID-1304467013,1
BZID-1304383558,1
BZID-1304406525,1
BZID-1304388469,1
BZID-1304388346,1
BZID-1304431823,3
BZID-1304418152,7
BZID-1304381156,1
BZID-1304403917,2
BZID-1304463625,1
BZID-1304412979,1
BZID-1304413579,1
BZID-1304400828,2
BZID-1304369215,1
BZID-1304462805,3
BZID-1304424274,1
BZID-1304462428,1
BZID-1304402529,2
BZID-1304429167,2
BZID-1304423599,1
BZID-1304419983,2
BZID-1304462839,1
BZID-1304416952,2
BZID-1304418676,2
BZID-1304460616,1
BZID-1304461715,4
BZID-1304395209,2
BZID-1304476241,1
BZID-1304461303,1
BZID-1304387089,2
BZID-1304380278,3
BZID-1304405909,2
BZID-1304458625,2
BZID-1304412874,2
BZID-1304357994,2
BZID-1304469957,1
BZID-1304460684,2
BZID-1304415774,2
BZID-1304410809,1
BZID-1304472460,1
BZID-1304394431,1
BZID-1304392365,8
BZID-1304459428,2
BZID-1304437844,1
BZID-1304408926,1
BZID-1304455982,1
BZID-1304409703,1
BZID-1304381362,1
BZID-1304407728,1
BZID-1304367517,3
BZID-1304388367,2
BZID-1304388654,1
BZID-1304403091,3
BZID-1304410849,5
BZID-1304366495,2
BZID-1304477555,1
BZID-1304362801,2
BZID-1304394692,2
BZID-1304399850,5
BZID-1304406810,2
BZID-1304406735,2
BZID-1304410372,1
BZID-1304447666,1
BZID-1304398078,1
BZID-1304465310,1
BZID-1304474775,1
BZID-1304403158,1
BZID-1304360997,2
BZID-1304379205,2
BZID-1304418467,1
BZID-1304606800,2
BZID-1304437953,1
BZID-1304429789,2
BZID-1304464220,1
BZID-1304395061,1
BZID-1304388632,2
BZID-1304409229,2
BZID-1304414819,1
BZID-1304416820,1
BZID-1304475272,1
BZID-1304420036,2
BZID-1304398590,2
BZID-1304381187,1
BZID-1304370367,1
BZID-1304411894,2
BZID-1304461653,1
BZID-1304350610,1
BZID-1304444540,1
BZID-1304407285,2
BZID-1304358376,1
BZID-1304371905,1
BZID-1304418422,2
BZID-1304417448,2
BZID-1304424743,2
BZID-1304363210,4
BZID-1304368195,1
BZID-1304430035,6
BZID-1304409302,2
BZID-1304419231,1
BZID-1304371766,2
BZID-1304407441,2
BZID-1304377192,1
BZID-1304371733,1
BZID-1304422264,4
BZID-1304450543,1
BZID-1304350391,1
BZID-1304378937,2
BZID-1304361102,2
BZID-1304381352,1
BZID-1304418360,2
BZID-1304420241,1
BZID-1304350232,1
BZID-1304419359,2
BZID-1304390909,1
BZID-1304363354,2
BZID-1304397282,1
BZID-1304449168,1
BZID-1304438007,1
BZID-1304428979,3
BZID-1304417409,1
BZID-1304418646,2
BZID-1304392346,2
BZID-1304407896,3
BZID-1304437851,1
BZID-1304472789,1
BZID-1304396517,1
BZID-1304414905,1
BZID-1304410514,1
BZID-1304407064,2
BZID-1304370159,1
BZID-1304410658,3
BZID-1304412373,1
BZID-1304461684,2
BZID-1304417890,1
BZID-1304430858,2
BZID-1304425244,1
BZID-1304460623,2
BZID-1304394837,1
BZID-1304381123,1
BZID-1304407893,1
BZID-1304350466,2
BZID-1304417068,2
BZID-1304365466,2
BZID-1304417716,1
BZID-1304405812,3
BZID-1304401966,1
BZID-1304394694,1
BZID-1304404788,1
BZID-1304373813,2
BZID-1304430997,1
BZID-1304469134,1
BZID-1304374160,1
BZID-1304416742,1
BZID-1304460661,2
BZID-1304465712,1
BZID-1304421461,5
BZID-1304463553,1
BZID-1304462844,1
BZID-1304408308,1
BZID-1304430672,2
BZID-1304450540,2
BZID-1304358451,1
BZID-1304351159,1
BZID-1304383897,2
BZID-1304429229,2
BZID-1304371713,1
BZID-1304412821,1
BZID-1304416652,2
BZID-1304359926,2
BZID-1304455853,1
BZID-1304425354,2
BZID-1304418723,3
BZID-1304404786,4
BZID-1304406215,1
BZID-1304358941,1
BZID-1304372084,1
BZID-1304399884,1
BZID-1304410844,2
BZID-1304409791,1
BZID-1304362922,1
BZID-1304457450,3
BZID-1304448787,1
BZID-1304391101,3
BZID-1304402977,1
BZID-1304401375,1
BZID-1304436392,3
BZID-1304401614,2
BZID-1304410951,1
BZID-1304375241,2
BZID-1304361009,1
BZID-1304463915,2
BZID-1304350320,2
BZID-1304383605,1
BZID-1304373910,2
BZID-1304412701,1
BZID-1304432647,1
BZID-1304368115,1
BZID-1304427742,1
BZID-1304429261,2
BZID-1304369897,1
BZID-1304376853,3
BZID-1304381662,2
BZID-1304384173,1
BZID-1304422598,1
BZID-1304363581,1
BZID-1304450797,2
BZID-1304418752,2
BZID-1304405191,2
BZID-1304434668,1
BZID-1304466235,1
BZID-1304429992,1
BZID-1304418798,1
BZID-1304451138,1
BZID-1304362322,1
BZID-1304370980,1
BZID-1304411467,1
BZID-1304413345,1
BZID-1304456173,1
BZID-1304374648,2
BZID-1304469469,1
BZID-1304389751,2
BZID-1304434251,3
BZID-1304443263,1
BZID-1304463070,1
BZID-1304447994,1
BZID-1304391100,1
BZID-1304378723,1
BZID-1304436604,1
BZID-1304407937,3
BZID-1304391672,2
BZID-1304413576,2
BZID-1304462518,1
BZID-1304419619,1
BZID-1304352745,1
BZID-1304422605,1
BZID-1304380725,1
BZID-1304392808,1
BZID-1304386219,1
BZID-1304415245,2
BZID-1304422675,1
BZID-1304417343,2
BZID-1304608637,1
BZID-1304388801,4
BZID-1304422287,2
BZID-1304421734,2
BZID-1304422595,1
BZID-1304434724,1
BZID-1304458364,2
BZID-1304358397,1
BZID-1304392048,1
BZID-1304378853,1
BZID-1304417847,2
BZID-1304456746,1
BZID-1304419007,1
BZID-1304460082,1
BZID-1304423044,1
BZID-1304380090,2
BZID-1304377677,1
BZID-1304405458,2
BZID-1304412628,1
BZID-1304430443,1
BZID-1304399784,1
BZID-1304397947,1
BZID-1304455290,1
BZID-1304390766,1
BZID-1304419418,2
BZID-1304421506,2
BZID-1304388000,1
BZID-1304410706,4
BZID-1304420566,4
BZID-1304430078,1
BZID-1304412080,1
BZID-1304415563,1
BZID-1304449975,1
BZID-1304428121,1
BZID-1304410575,2
BZID-1304474931,2
BZID-1304480019,1
BZID-1304367724,1
BZID-1304389902,1
BZID-1304438657,1
BZID-1304357708,1
BZID-1304391263,1
BZID-1304473480,1
BZID-1304376621,2
BZID-1304461243,1
BZID-1304400072,1
BZID-1304386503,2
BZID-1304417569,1
BZID-1304408468,1
BZID-1304439017,1
BZID-1304388146,1
BZID-1304420759,1
BZID-1304447402,1
BZID-1304436981,1
BZID-1304359851,1
BZID-1304461032,1
BZID-1304404070,2
BZID-1304439031,2
BZID-1304373429,1
BZID-1304382293,1
BZID-1304397461,1
BZID-1304402010,1
BZID-1304359794,2
BZID-1304400641,1
BZID-1304366712,1
BZID-1304392431,1
BZID-1304412191,2
BZID-1304380778,3
BZID-1304406797,1
BZID-1304362478,1
BZID-1304425210,2
BZID-1304364377,1
BZID-1304381161,2
BZID-1304461054,1
BZID-1304430290,1
BZID-1304406291,1
BZID-1304475743,1
BZID-1304467939,2
BZID-1304363242,1
BZID-1304462353,1
BZID-1304449142,1
BZID-1304420702,2
BZID-1304411237,6
BZID-1304395949,1
BZID-1304384178,1
BZID-1304380203,2
BZID-1304449718,1
BZID-1304416770,1
BZID-1304418368,1
BZID-1304448950,1
BZID-1304413907,2
BZID-1304375518,1
BZID-1304408803,1
BZID-1304371346,2
BZID-1304375398,3
BZID-1304397600,2
BZID-1304429197,2
BZID-1304438683,1
BZID-1304470515,1
BZID-1304425304,1
BZID-1304461241,1
BZID-1304426960,2
BZID-1304407367,3
BZID-1304473999,2
BZID-1304400998,3
BZID-1304364653,2
BZID-1304397028,1
BZID-1304451315,1
BZID-1304389481,3
BZID-1304391667,2
BZID-1304469391,1
BZID-1304449409,1
BZID-1304417000,1
BZID-1304409629,1
BZID-1304448596,1
BZID-1304419107,1
BZID-1304478093,1
BZID-1304451525,1
BZID-1304397011,1
BZID-1304401328,2
BZID-1304608636,1
BZID-1304439765,1
BZID-1304429353,1
BZID-1304407487,1
BZID-1304363217,2
BZID-1304420607,2
BZID-1304462865,2
BZID-1304358783,1
BZID-1304469839,1
BZID-1304385899,1
BZID-1304441018,2
BZID-1304403845,1
BZID-1304397548,1
BZID-1304376646,3
BZID-1304397812,1
BZID-1304385691,1
BZID-1304448349,3
BZID-1304412400,1
BZID-1304399275,2
BZID-1304457899,1
BZID-1304414915,1
BZID-1304397498,1
BZID-1304451838,1
BZID-1304416500,1
BZID-1304374052,1
BZID-1304480175,1
BZID-1304363082,2
BZID-1304418027,2
BZID-1304379242,1
BZID-1304380051,1
BZID-1304404434,1
BZID-1304461266,2
BZID-1304383430,1
BZID-1304411214,2
BZID-1304429047,2
BZID-1304437180,1
BZID-1304419582,1
BZID-1304381101,1
BZID-1304402290,1
BZID-1304459803,1
BZID-1304383313,3
BZID-1304391092,2
BZID-1304367026,1
BZID-1304382703,1
BZID-1304365653,1
BZID-1304401876,2
BZID-1304418908,1
BZID-1304383851,1
BZID-1304416312,2
BZID-1304391755,1
BZID-1304386778,2
BZID-1304422742,1
BZID-1304413811,1
BZID-1304477985,1
BZID-1304470308,1
BZID-1304411835,1
BZID-1304354559,1
BZID-1304434518,1
BZID-1304421865,1
BZID-1304419287,1
BZID-1304414053,2
BZID-1304388196,1
BZID-1304409964,1
BZID-1304417173,1
BZID-1304443949,1
BZID-1304416828,1
BZID-1304433551,1
BZID-1304430953,1
BZID-1304380295,2
BZID-1304416538,1
BZID-1304431024,1
BZID-1304405474,2
BZID-1304608609,1
BZID-1304425574,2
BZID-1304360368,2
BZID-1304391780,1
BZID-1304475891,2
BZID-1304400385,2
BZID-1304350495,2
BZID-1304399965,2
BZID-1304392076,1
BZID-1304424941,2
BZID-1304405896,1
BZID-1304409292,2
BZID-1304423502,1
BZID-1304410327,1
BZID-1304388508,1
BZID-1304395340,1
BZID-1304407930,2
BZID-1304429214,2
BZID-1304379623,2
BZID-1304376185,1
BZID-1304454945,1
BZID-1304366585,1
BZID-1304460261,1
BZID-1304408868,3
BZID-1304377324,1
BZID-1304362933,1
BZID-1304382577,1
BZID-1304460548,1
BZID-1304410670,2
BZID-1304398535,2
BZID-1304420823,1
BZID-1304438870,1
BZID-1304412245,2
BZID-1304390363,1
BZID-1304415673,1
BZID-1304425564,1
BZID-1304435781,5
BZID-1304383956,2
BZID-1304376606,1
BZID-1304430324,1
BZID-1304402990,1
BZID-1304435864,1
BZID-1304418817,1
BZID-1304426321,1
BZID-1304427677,1
BZID-1304366324,1
BZID-1304419573,1
BZID-1304379714,3
BZID-1304354044,1
BZID-1304376677,1
BZID-1304441714,1
BZID-1304419985,1
BZID-1304438550,1
BZID-1304420664,1
BZID-1304476323,1
BZID-1304420773,2
BZID-1304431779,1
BZID-1304428176,1
BZID-1304422344,1
BZID-1304386072,1
BZID-1304400532,1
BZID-1304421062,1
BZID-1304378814,1
BZID-1304440768,1
BZID-1304429290,1
BZID-1304414253,1
BZID-1304438104,1
BZID-1304391940,2
BZID-1304436801,1
BZID-1304402676,1
BZID-1304368038,1
BZID-1304453932,1
BZID-1304457365,2
BZID-1304425650,1
BZID-1304606159,2
BZID-1304420365,1
BZID-1304380919,1
BZID-1304413161,1
BZID-1304461226,1
BZID-1304384389,1
BZID-1304418067,1
BZID-1304390280,2
BZID-1304444609,1
BZID-1304393285,5
BZID-1304398721,1
BZID-1304370994,2
BZID-1304466657,1
BZID-1304410500,2
BZID-1304400127,1
BZID-1304382456,2
BZID-1304410688,1
BZID-1304419773,3
BZID-1304397507,3
BZID-1304422908,2
BZID-1304355796,1
BZID-1304421111,1
BZID-1304411387,1
BZID-1304399618,1
BZID-1304380019,2
BZID-1304410909,3
BZID-1304383244,2
BZID-1304423395,1
BZID-1304381437,2
BZID-1304411416,2
BZID-1304418748,2
BZID-1304361830,2
BZID-1304427699,1
BZID-1304412019,2
BZID-1304479017,1
BZID-1304402314,1
BZID-1304406049,1
BZID-1304451664,1
BZID-1304416204,3
BZID-1304420980,1
BZID-1304464362,2
BZID-1304406605,1
BZID-1304417632,1
BZID-1304448927,1
BZID-1304407869,1
BZID-1304413251,1
BZID-1304440669,1
BZID-1304435707,1
BZID-1304409123,1
BZID-1304420492,2
BZID-1304477071,1
BZID-1304456036,3
BZID-1304439581,1
BZID-1304365740,1
BZID-1304381158,1
BZID-1304416249,1
BZID-1304462791,1
BZID-1304390864,4
BZID-1304400462,7
BZID-1304379152,3
BZID-1304371139,2
BZID-1304420601,1
BZID-1304409503,7
BZID-1304441172,1
BZID-1304393157,2
BZID-1304463359,1
BZID-1304429719,26
BZID-1304400744,4
BZID-1304370428,1
BZID-1304379545,2
BZID-1304350243,1
BZID-1304414201,1
BZID-1304428834,2
BZID-1304422929,2
BZID-1304420169,2
BZID-1304425319,1
BZID-1304448841,1
BZID-1304405610,1
BZID-1304460964,1
BZID-1304418791,2
BZID-1304389837,3
BZID-1304426765,1
BZID-1304395711,1
BZID-1304416372,2
BZID-1304446166,2
BZID-1304385016,2
BZID-1304437218,4
BZID-1304412215,1
BZID-1304407469,1
BZID-1304419483,1
BZID-1304395042,2
BZID-1304368650,2
BZID-1304369859,1
BZID-1304425864,1
BZID-1304359996,2
BZID-1304409541,1
BZID-1304436736,2
BZID-1304441051,1
BZID-1304405026,1
BZID-1304391931,3
BZID-1304450781,1
BZID-1304429073,1
BZID-1304381519,2
BZID-1304398831,1
BZID-1304458433,1
BZID-1304395767,1
BZID-1304449430,1
BZID-1304408755,1
BZID-1304362795,1
BZID-1304382858,9
BZID-1304422460,1
BZID-1304376050,1
BZID-1304449109,1
BZID-1304416826,3
BZID-1304420388,2
BZID-1304397484,1
BZID-1304369816,1
BZID-1304474985,1
BZID-1304375937,2
BZID-1304395414,3
BZID-1304465927,2
BZID-1304413661,2
BZID-1304415901,2
BZID-1304357406,2
BZID-1304471628,2
BZID-1304398878,2
BZID-1304400914,1
BZID-1304477606,1
BZID-1304359973,1
BZID-1304371306,1
BZID-1304353294,1
BZID-1304605143,1
BZID-1304466561,1
BZID-1304386065,1
BZID-1304435975,1
BZID-1304418496,1
BZID-1304403930,2
BZID-1304410952,1
BZID-1304475375,1
BZID-1304461866,2
BZID-1304380874,1
BZID-1304382390,1
BZID-1304411775,2
BZID-1304431340,1
BZID-1304398135,1
BZID-1304409125,1
BZID-1304415862,1
BZID-1304429949,1
BZID-1304401850,2
BZID-1304363832,1
BZID-1304463189,2
BZID-1304360351,1
BZID-1304420815,1
BZID-1304416681,2
BZID-1304384185,3
BZID-1304448323,1
BZID-1304419412,2
BZID-1304461808,1
BZID-1304392306,5
BZID-1304386392,2
BZID-1304444505,1
BZID-1304350592,2
BZID-1304414215,1
BZID-1304446062,1
BZID-1304417452,2
BZID-1304433346,1
BZID-1304362529,1
BZID-1304417071,3
BZID-1304415263,4
BZID-1304445438,1
BZID-1304424718,1
BZID-1304418923,2
BZID-1304400620,1
BZID-1304423404,1
BZID-1304446164,1
BZID-1304449349,2
BZID-1304406492,1
BZID-1304377157,2
BZID-1304432614,2
BZID-1304419259,1
BZID-1304409507,7
BZID-1304409028,5
BZID-1304456666,1
BZID-1304374473,1
BZID-1304365892,1
BZID-1304364889,2
BZID-1304394957,1
BZID-1304368352,1
BZID-1304438014,1
BZID-1304378040,3
BZID-1304392710,1
BZID-1304376418,2
BZID-1304390267,1
BZID-1304423190,1
BZID-1304402780,2
BZID-1304385367,2
BZID-1304478306,1
BZID-1304365562,1
BZID-1304395155,1
BZID-1304398070,2
BZID-1304375381,2
BZID-1304384006,2
BZID-1304427633,2
BZID-1304406826,1
BZID-1304378481,1
BZID-1304390579,1
BZID-1304428362,1
BZID-1304378168,1
BZID-1304419422,2
BZID-1304392457,1
BZID-1304415962,3
BZID-1304473787,1
BZID-1304356844,1
BZID-1304412174,1
BZID-1304447514,3
BZID-1304447971,1
BZID-1304446872,1
BZID-1304378962,2
BZID-1304388985,2
BZID-1304439860,1
BZID-1304393985,2
BZID-1304430095,1
BZID-1304389768,2
BZID-1304430716,3
BZID-1304428433,2
BZID-1304409026,1
BZID-1304408144,2
BZID-1304450611,1
BZID-1304435898,1
BZID-1304413856,1
BZID-1304429640,1
BZID-1304424713,1
BZID-1304400844,1
BZID-1304472054,2
BZID-1304426604,2
BZID-1304476252,1
BZID-1304426349,1
BZID-1304464402,3
BZID-1304435713,1
BZID-1304411277,2
BZID-1304371712,1
BZID-1304383634,1
BZID-1304418128,1
BZID-1304362103,1
BZID-1304457177,1
BZID-1304352246,1
BZID-1304406804,3
BZID-1304398380,1
BZID-1304431246,1
BZID-1304387092,1
BZID-1304388718,1
BZID-1304478703,1
BZID-1304435619,1
BZID-1304443689,1
BZID-1304442556,1
BZID-1304462842,1
BZID-1304423393,1
BZID-1304467232,1
BZID-1304376285,1
BZID-1304413686,2
BZID-1304392668,1
BZID-1304363918,1
BZID-1304451144,1
BZID-1304442046,3
BZID-1304376146,1
BZID-1304412651,2
BZID-1304412317,4
BZID-1304362362,2
BZID-1304471967,1
BZID-1304410827,3
BZID-1304459516,1
BZID-1304387636,1
BZID-1304407702,2
BZID-1304399331,2
BZID-1304388238,1
BZID-1304402057,1
BZID-1304402852,1
BZID-1304467297,1
BZID-1304431338,1
BZID-1304419526,1
BZID-1304437166,1
BZID-1304459237,1
BZID-1304476411,1
BZID-1304438575,1
BZID-1304442996,1
BZID-1304381575,3
BZID-1304432943,1
BZID-1304426364,1
BZID-1304374146,2
BZID-1304425148,1
BZID-1304460638,1
BZID-1304407429,1
BZID-1304420934,1
BZID-1304393155,1
BZID-1304475345,2
BZID-1304387625,1
BZID-1304420970,2
BZID-1304423282,1
BZID-1304407735,1
BZID-1304469942,1
BZID-1304457790,1
BZID-1304460909,1
BZID-1304465636,1
BZID-1304369746,1
BZID-1304419677,1
BZID-1304382857,1
BZID-1304418034,1
BZID-1304413158,2
BZID-1304416174,1
BZID-1304367852,1
BZID-1304363362,2
BZID-1304423615,1
BZID-1304464450,1
BZID-1304471080,1
BZID-1304425003,1
BZID-1304373857,2
BZID-1304469062,1
BZID-1304449993,1
BZID-1304478120,1
BZID-1304390621,1
BZID-1304376515,1
BZID-1304450592,1
BZID-1304463755,1
BZID-1304449553,1
BZID-1304412947,2
BZID-1304395007,1
BZID-1304371425,1
BZID-1304472314,2
BZID-1304463687,2
BZID-1304471851,1
BZID-1304405346,2
BZID-1304399750,1
BZID-1304412962,1
BZID-1304470041,1
BZID-1304461637,3
BZID-1304391839,2
BZID-1304421239,2
BZID-1304378079,2
BZID-1304365318,1
BZID-1304436694,1
BZID-1304396672,1
BZID-1304368407,1
BZID-1304365262,2
BZID-1304406240,1
BZID-1304457255,1
BZID-1304425970,2
BZID-1304408555,1
BZID-1304428070,1
BZID-1304416542,1
BZID-1304470063,1
BZID-1304435281,1
BZID-1304392192,2
BZID-1304407880,1
BZID-1304367295,1
BZID-1304380519,2
BZID-1304450654,1
BZID-1304386682,1
BZID-1304437415,1
BZID-1304404092,2
BZID-1304422850,1
BZID-1304378035,1
BZID-1304359223,1
BZID-1304419426,1
BZID-1304413930,1
BZID-1304405870,1
BZID-1304382772,1
BZID-1304399142,1
BZID-1304406912,2
BZID-1304436427,1
BZID-1304452081,1
BZID-1304471442,1
BZID-1304417427,1
BZID-1304406854,1
BZID-1304460833,2
BZID-1304390568,2
BZID-1304431929,1
BZID-1304419693,1
BZID-1304413881,1
BZID-1304425048,1
BZID-1304367160,1
BZID-1304407362,2
BZID-1304406927,1
BZID-1304435361,1
BZID-1304448547,1
BZID-1304417641,2
BZID-1304606282,1
BZID-1304477100,1
BZID-1304400594,2
BZID-1304381038,2
BZID-1304414194,1
BZID-1304364346,2
BZID-1304351730,1
BZID-1304459875,1
BZID-1304391421,1
BZID-1304381674,1
BZID-1304403392,1
BZID-1304424313,1
BZID-1304421915,1
BZID-1304375426,1
BZID-1304451830,1
BZID-1304427022,2
BZID-1304373353,1
BZID-1304394035,1
BZID-1304461066,1
BZID-1304479771,1
BZID-1304466986,2
BZID-1304478613,1
BZID-1304438218,1
BZID-1304361029,1
BZID-1304404234,1
BZID-1304464453,1
BZID-1304420666,1
BZID-1304381789,1
BZID-1304362677,1
BZID-1304381601,1
BZID-1304365875,1
BZID-1304396918,2
BZID-1304410644,3
BZID-1304381300,1
BZID-1304419746,1
BZID-1304437425,2
BZID-1304384312,1
BZID-1304461192,1
BZID-1304457809,1
BZID-1304429669,1
BZID-1304368089,1
BZID-1304454377,1
BZID-1304412545,1
BZID-1304403541,1
BZID-1304395184,1
BZID-1304397643,1
BZID-1304471860,1
BZID-1304380402,2
BZID-1304389447,1
BZID-1304358693,1
BZID-1304421652,1
BZID-1304474013,1
BZID-1304361391,1
BZID-1304379459,1
BZID-1304410551,1
BZID-1304427094,1
BZID-1304433353,2
