businessid,rating_cnt,avg_rating
BZID-1304424250,1,5
BZID-1304411092,10,2
BZID-1304478076,1,5
BZID-1304414298,2,5
BZID-1304448097,3,5
BZID-1304435945,4,5
BZID-1304403831,1,4
BZID-1304396786,4,4
BZID-1304379345,2,5
BZID-1304385540,4,5
BZID-1304373113,9,3
BZID-1304371849,1,5
BZID-1304361194,2,5
BZID-1304359834,1,5
BZID-1304363628,1,5
BZID-1304354751,3,4
BZID-1304598788,4,5
BZID-1304565206,1,5
BZID-1304463754,5,4
BZID-1304462961,5,3
BZID-1304435775,1,5
BZID-1304421855,1,5
BZID-1304410024,15,4
BZID-1304427106,1,4
BZID-1304451176,1,5
BZID-1304449610,14,5
BZID-1304436241,8,5
BZID-1304425073,4,5
BZID-1304462321,2,5
BZID-1304437936,16,5
BZID-1304451269,37,5
BZID-1304426703,4,3
BZID-1304418191,51,3
BZID-1304432717,3,5
BZID-1304456952,1,5
BZID-1304448056,15,3
BZID-1304415022,3,5
BZID-1304444268,5,3
BZID-1304474410,66,5
BZID-1304391354,5,5
BZID-1304390776,2,5
BZID-1304396803,30,4
BZID-1304431792,13,4
BZID-1304441083,1,5
BZID-1304471566,50,5
BZID-1304409684,6,3
BZID-1304415041,10,2
BZID-1304393043,33,5
BZID-1304412056,28,5
BZID-1304386677,10,3
BZID-1304375176,6,3
BZID-1304381196,11,3
BZID-1304388888,42,4
BZID-1304451729,70,3
BZID-1304357992,6,5
BZID-1304364626,76,3
BZID-1304356552,31,5
BZID-1304605055,5,3
BZID-1304463382,1,5
BZID-1304600495,1,5
BZID-1304599300,11,5
BZID-1304564389,7,5
BZID-1304562117,7,5
BZID-1304406626,7,5
BZID-1304440060,4,4
BZID-1304408496,7,5
BZID-1304421568,13,3
BZID-1304436605,1,5
BZID-1304416986,4,5
BZID-1304443572,1,5
BZID-1304479209,46,5
BZID-1304462364,2,4
BZID-1304479717,11,5
BZID-1304435194,2,3
BZID-1304465153,4,4
BZID-1304458374,1,1
BZID-1304398198,1,1
BZID-1304383530,1,4
BZID-1304385932,5,4
BZID-1304403248,18,5
BZID-1304388760,1,1
BZID-1304434884,4,5
BZID-1304353153,2,5
BZID-1304417401,136,2
BZID-1304419552,1,5
BZID-1304610041,1,5
BZID-1304605731,6,3
BZID-1304598803,5,3
BZID-1304598579,26,5
BZID-1304600802,22,5
BZID-1304566934,4,4
BZID-1304459837,70,3
BZID-1304477895,5,5
BZID-1304474672,6,5
BZID-1304435381,2,3
BZID-1304432632,2,5
BZID-1304456243,1,5
BZID-1304427572,1,5
BZID-1304477177,43,5
BZID-1304419076,3,3
BZID-1304421255,4,3
BZID-1304414740,7,4
BZID-1304445277,1,5
BZID-1304431225,53,5
BZID-1304416776,3,5
BZID-1304431742,1,3
BZID-1304472242,2,1
BZID-1304417099,1,5
BZID-1304396018,1,1
BZID-1304397291,1,4
BZID-1304389287,1,5
BZID-1304393680,16,5
BZID-1304381109,36,5
BZID-1304361421,1,4
BZID-1304360199,4,4
BZID-1304366908,6,5
BZID-1304351309,2,2
BZID-1304353609,23,5
BZID-1304356773,64,5
BZID-1304604521,1,5
BZID-1304606935,43,3
BZID-1304596468,3,5
BZID-1304596642,9,5
BZID-1304597944,9,5
BZID-1304611012,3,4
BZID-1304598413,10,5
BZID-1304556412,1,4
BZID-1304559291,5,5
BZID-1304559756,3,2
BZID-1304561953,2,5
BZID-1304473848,204,3
BZID-1304459033,1,5
BZID-1304421271,2,5
BZID-1304475203,1,5
BZID-1304473800,1,1
BZID-1304464002,3,5
BZID-1304428701,3,1
BZID-1304465904,1,5
BZID-1304430123,1,5
BZID-1304438158,4,5
BZID-1304398351,6,5
BZID-1304406191,2,5
BZID-1304391209,4,5
BZID-1304391083,9,5
BZID-1304393302,1,1
BZID-1304393651,1,5
BZID-1304371258,18,5
BZID-1304373193,15,5
BZID-1304372394,3,5
BZID-1304362965,4,1
BZID-1304351947,13,4
BZID-1304364898,1,5
BZID-1304603747,1,4
BZID-1304401627,29,4
BZID-1304397882,1,5
BZID-1304610605,9,4
BZID-1304562453,1,5
BZID-1304426724,6,5
BZID-1304561483,1,5
BZID-1304600408,10,5
BZID-1304544348,4,3
BZID-1304448173,56,4
BZID-1304465316,93,5
BZID-1304473186,15,5
BZID-1304415628,28,5
BZID-1304423799,3,3
BZID-1304460599,1,5
BZID-1304474121,3,5
BZID-1304411028,1,5
BZID-1304413938,2,5
BZID-1304382211,1,5
BZID-1304379622,1,5
BZID-1304360014,5,5
BZID-1304361176,1,5
BZID-1304350237,2,5
BZID-1304606837,1,5
BZID-1304607643,8,5
BZID-1304575219,1,5
BZID-1304589152,21,3
BZID-1304558222,9,5
BZID-1304472864,28,4
BZID-1304609565,5,3
BZID-1304609885,9,5
BZID-1304431296,22,4
BZID-1304597196,2,5
BZID-1304577530,3,4
BZID-1304577155,3,5
BZID-1304590625,46,3
BZID-1304565091,1,5
BZID-1304397667,44,5
BZID-1304525728,3,2
BZID-1304416446,1,5
BZID-1304464841,20,5
BZID-1304449989,1,1
BZID-1304434940,93,3
BZID-1304476376,2,5
BZID-1304478233,4,5
BZID-1304424542,5,3
BZID-1304437922,2,1
BZID-1304477476,8,5
BZID-1304470530,1,4
BZID-1304428815,23,4
BZID-1304419092,3,4
BZID-1304438690,15,5
BZID-1304411158,14,4
BZID-1304418811,12,1
BZID-1304404305,2,3
BZID-1304441800,25,3
BZID-1304377619,1,5
BZID-1304360664,1,1
BZID-1304362841,13,4
BZID-1304362474,1,5
BZID-1304357035,1,5
BZID-1304353417,15,2
BZID-1304603535,2,1
BZID-1304607561,2,1
BZID-1304607688,1,1
BZID-1304405246,64,3
BZID-1304610230,19,4
BZID-1304598339,35,5
BZID-1304598611,3,4
BZID-1304578213,29,5
BZID-1304385832,1,3
BZID-1304426683,16,4
BZID-1304414461,5,3
BZID-1304447452,26,5
BZID-1304424151,1,5
BZID-1304411828,2,5
BZID-1304473228,36,5
BZID-1304429824,1,5
BZID-1304472903,49,5
BZID-1304434430,28,3
BZID-1304420546,5,5
BZID-1304443725,2,5
BZID-1304426873,3,5
BZID-1304445243,29,4
BZID-1304430954,1,5
BZID-1304436443,55,1
BZID-1304394810,1,5
BZID-1304366432,10,5
BZID-1304368891,5,3
BZID-1304372251,4,4
BZID-1304357598,2,5
BZID-1304364594,2,3
BZID-1304351023,6,5
BZID-1304356656,1,5
BZID-1304603552,19,5
BZID-1304603968,2,5
BZID-1304608426,13,3
BZID-1304371433,8,5
BZID-1304609744,9,5
BZID-1304596031,1,5
BZID-1304590559,12,3
BZID-1304590501,8,3
BZID-1304563904,36,3
BZID-1304396428,14,4
BZID-1304520218,5,3
BZID-1304506867,1,5
BZID-1304414604,31,5
BZID-1304466405,19,5
BZID-1304437421,14,5
BZID-1304464068,1,5
BZID-1304451450,1,5
BZID-1304443863,8,5
BZID-1304473604,51,5
BZID-1304418709,3,5
BZID-1304439000,1,5
BZID-1304414688,1,5
BZID-1304423468,1,4
BZID-1304460989,19,2
BZID-1304420093,3,5
BZID-1304436303,5,5
BZID-1304415154,1,5
BZID-1304444331,1,5
BZID-1304456350,6,5
BZID-1304403073,1,4
BZID-1304391505,14,5
BZID-1304394067,32,3
BZID-1304398158,3,2
BZID-1304392966,41,3
BZID-1304396394,3,5
BZID-1304376121,5,3
BZID-1304463500,8,5
BZID-1304379962,1,5
BZID-1304361530,1,5
BZID-1304365067,1,5
BZID-1304352544,12,5
BZID-1304351809,4,4
BZID-1304604797,3,4
BZID-1304607850,8,3
BZID-1304385491,5,3
BZID-1304598121,11,5
BZID-1304574506,1,5
BZID-1304594821,1,3
BZID-1304577668,1,4
BZID-1304477628,59,4
BZID-1304466797,37,4
BZID-1304433458,8,5
BZID-1304475507,22,5
BZID-1304463043,3,2
BZID-1304451324,10,3
BZID-1304425998,1,5
BZID-1304438238,1,5
BZID-1304416223,1,4
BZID-1304433709,35,3
BZID-1304416557,1,1
BZID-1304406783,4,5
BZID-1304466407,2,1
BZID-1304458104,14,5
BZID-1304419272,1,4
BZID-1304419903,2,5
BZID-1304404060,1,5
BZID-1304413843,1,5
BZID-1304392911,2,5
BZID-1304398138,143,3
BZID-1304396361,12,3
BZID-1304396350,2,5
BZID-1304385004,2,5
BZID-1304374670,14,3
BZID-1304374451,8,5
BZID-1304421145,1,5
BZID-1304421635,1,5
BZID-1304466436,49,3
BZID-1304418207,1,1
BZID-1304473353,1,5
BZID-1304428980,26,3
BZID-1304425224,1,5
BZID-1304408415,13,3
BZID-1304404059,12,5
BZID-1304390916,2,5
BZID-1304383048,1,1
BZID-1304384419,20,3
BZID-1304388368,3,5
BZID-1304373149,54,4
BZID-1304358711,2,5
BZID-1304358814,1,5
BZID-1304357055,14,3
BZID-1304609772,4,3
BZID-1304589285,2,1
BZID-1304567463,1,5
BZID-1304557164,1,5
BZID-1304424771,2,5
BZID-1304478872,5,5
BZID-1304475342,2,5
BZID-1304472618,1,5
BZID-1304411624,50,4
BZID-1304421818,5,3
BZID-1304428163,3,5
BZID-1304460051,34,5
BZID-1304479025,11,4
BZID-1304421054,2,4
BZID-1304426000,1,4
BZID-1304408411,38,5
BZID-1304411288,9,3
BZID-1304435694,2,5
BZID-1304417883,2,5
BZID-1304451161,1,4
BZID-1304418892,25,5
BZID-1304415724,1,5
BZID-1304430111,19,4
BZID-1304391771,5,3
BZID-1304390950,3,5
BZID-1304390881,8,5
BZID-1304375080,6,5
BZID-1304376988,3,5
BZID-1304368735,1,5
BZID-1304377708,2,3
BZID-1304355261,1,5
BZID-1304357360,29,3
BZID-1304604500,6,5
BZID-1304603525,2,5
BZID-1304445619,4,5
BZID-1304606691,30,5
BZID-1304597009,3,5
BZID-1304366757,5,5
BZID-1304600710,2,5
BZID-1304363448,21,5
BZID-1304557463,2,2
BZID-1304461889,1,5
BZID-1304420409,8,5
BZID-1304419192,4,5
BZID-1304426167,3,5
BZID-1304428472,1,1
BZID-1304419296,4,3
BZID-1304430241,28,5
BZID-1304441518,1,5
BZID-1304415459,7,4
BZID-1304443621,5,3
BZID-1304460772,63,5
BZID-1304416236,14,4
BZID-1304447365,39,3
BZID-1304421574,1,5
BZID-1304408753,8,4
BZID-1304429520,1,5
BZID-1304476994,1,5
BZID-1304461747,1,4
BZID-1304474179,6,5
BZID-1304420007,1,5
BZID-1304424630,6,5
BZID-1304410884,2,5
BZID-1304457055,1,5
BZID-1304454247,1,5
BZID-1304406014,7,5
BZID-1304400894,3,5
BZID-1304413532,11,4
BZID-1304378198,6,5
BZID-1304358131,5,4
BZID-1304381534,1,5
BZID-1304422875,1,5
BZID-1304603991,41,5
BZID-1304606497,13,2
BZID-1304606708,20,3
BZID-1304598267,11,4
BZID-1304597492,12,4
BZID-1304595898,1,5
BZID-1304406088,3,5
BZID-1304556297,34,3
BZID-1304561972,10,5
BZID-1304446921,5,5
BZID-1304418204,1,2
BZID-1304446364,1,5
BZID-1304459988,2,3
BZID-1304450444,15,5
BZID-1304462450,20,4
BZID-1304464891,12,5
BZID-1304433796,3,5
BZID-1304469518,1,1
BZID-1304456408,1,5
BZID-1304422211,8,5
BZID-1304470777,1,5
BZID-1304462327,26,3
BZID-1304460394,1,5
BZID-1304418370,1,5
BZID-1304432889,16,5
BZID-1304429984,27,4
BZID-1304439157,5,5
BZID-1304418842,5,3
BZID-1304404655,11,3
BZID-1304413408,4,4
BZID-1304392931,1,5
BZID-1304396512,19,4
BZID-1304382627,55,5
BZID-1304390020,1,5
BZID-1304374631,24,4
BZID-1304603503,1,5
BZID-1304596930,13,5
BZID-1304553550,15,3
BZID-1304544662,22,3
BZID-1304384091,16,3
BZID-1304542267,2,5
BZID-1304350173,27,5
BZID-1304478112,3,3
BZID-1304408253,25,3
BZID-1304455759,12,5
BZID-1304410794,2,1
BZID-1304421979,1,5
BZID-1304426753,2,5
BZID-1304462232,43,2
BZID-1304433692,2,3
BZID-1304469200,1,1
BZID-1304476587,59,5
BZID-1304417615,1,5
BZID-1304465776,5,5
BZID-1304467753,18,3
BZID-1304474908,1,1
BZID-1304472198,1,5
BZID-1304470964,29,4
BZID-1304459439,45,5
BZID-1304409594,1,5
BZID-1304451228,8,5
BZID-1304397165,1,5
BZID-1304388160,20,3
BZID-1304376609,4,3
BZID-1304369512,3,5
BZID-1304368026,3,4
BZID-1304358803,2,5
BZID-1304609716,111,3
BZID-1304595501,1,5
BZID-1304595670,30,4
BZID-1304590732,1,5
BZID-1304422648,4,3
BZID-1304474034,14,5
BZID-1304466978,2,5
BZID-1304414397,1,5
BZID-1304465949,8,5
BZID-1304430492,1,5
BZID-1304463272,1,5
BZID-1304421423,4,4
BZID-1304428265,5,3
BZID-1304425832,3,4
BZID-1304409059,6,5
BZID-1304419372,1,4
BZID-1304450945,1,1
BZID-1304464574,40,5
BZID-1304467776,7,5
BZID-1304465948,1,5
BZID-1304435755,6,3
BZID-1304419987,1,5
BZID-1304419265,1,5
BZID-1304426853,1,5
BZID-1304414913,1,2
BZID-1304425118,1,5
BZID-1304404087,6,3
BZID-1304405265,1,5
BZID-1304389689,16,4
BZID-1304419462,5,5
BZID-1304385978,1,4
BZID-1304371728,3,5
BZID-1304358523,5,3
BZID-1304357747,200,3
BZID-1304363908,8,1
BZID-1304363540,7,5
BZID-1304353010,1,5
BZID-1304357092,1,5
BZID-1304608067,3,5
BZID-1304609535,2,5
BZID-1304595632,11,4
BZID-1304577988,26,4
BZID-1304568588,5,4
BZID-1304467512,1,2
BZID-1304556602,3,5
BZID-1304600757,1,1
BZID-1304408084,2,5
BZID-1304450275,6,3
BZID-1304428303,1,5
BZID-1304425320,1,4
BZID-1304445215,1,5
BZID-1304430455,11,4
BZID-1304470856,61,5
BZID-1304438509,1,2
BZID-1304445671,2,5
BZID-1304415863,1,5
BZID-1304415193,67,4
BZID-1304432706,1,5
BZID-1304439853,1,5
BZID-1304422009,14,3
BZID-1304436530,2,3
BZID-1304461248,42,3
BZID-1304413442,2,5
BZID-1304396514,2,5
BZID-1304384860,8,3
BZID-1304386826,23,4
BZID-1304377120,1,1
BZID-1304379222,10,5
BZID-1304440428,1,5
BZID-1304365806,1,5
BZID-1304390481,15,3
BZID-1304361267,1,5
BZID-1304407449,6,5
BZID-1304380002,14,3
BZID-1304596360,5,2
BZID-1304407365,2,5
BZID-1304375190,5,3
BZID-1304589088,5,3
BZID-1304363660,1,5
BZID-1304568351,2,5
BZID-1304565992,7,4
BZID-1304399561,2,5
BZID-1304471629,1,5
BZID-1304469257,3,5
BZID-1304425630,7,5
BZID-1304424980,195,3
BZID-1304407270,3,5
BZID-1304472148,9,5
BZID-1304425965,8,4
BZID-1304422116,7,3
BZID-1304467567,2,5
BZID-1304401538,34,5
BZID-1304479204,42,5
BZID-1304410173,38,5
BZID-1304383669,1,5
BZID-1304386934,13,5
BZID-1304378087,2,4
BZID-1304369508,3,5
BZID-1304384411,6,4
BZID-1304363548,12,5
BZID-1304364244,5,3
BZID-1304365475,24,4
BZID-1304352292,1,2
BZID-1304351657,2,2
BZID-1304362497,1,1
BZID-1304356094,17,5
BZID-1304609188,19,4
BZID-1304560487,12,5
BZID-1304401208,2,5
BZID-1304451197,1,5
BZID-1304460582,1,5
BZID-1304423161,32,5
BZID-1304461989,1,5
BZID-1304469862,3,4
BZID-1304409884,26,3
BZID-1304426115,1,5
BZID-1304414525,1,5
BZID-1304480027,1,5
BZID-1304471351,4,5
BZID-1304417223,1,4
BZID-1304455093,8,5
BZID-1304423022,10,3
BZID-1304378334,2,5
BZID-1304380785,2,3
BZID-1304358682,1,5
BZID-1304577595,1,2
BZID-1304597193,48,5
BZID-1304480097,1,5
BZID-1304553962,2,4
BZID-1304480223,1,5
BZID-1304433509,11,5
BZID-1304463378,1,5
BZID-1304423524,2,5
BZID-1304434581,15,5
BZID-1304471617,2,4
BZID-1304407032,32,4
BZID-1304423073,2,5
BZID-1304475137,26,5
BZID-1304434582,10,3
BZID-1304405146,1,1
BZID-1304391392,14,3
BZID-1304374535,2,5
BZID-1304389202,17,1
BZID-1304369921,1,5
BZID-1304365409,2,5
BZID-1304411053,22,5
BZID-1304606946,1,1
BZID-1304426191,18,3
BZID-1304475683,2,3
BZID-1304474717,62,4
BZID-1304464448,1,1
BZID-1304430637,1,5
BZID-1304457561,2,3
BZID-1304445597,13,5
BZID-1304459926,4,5
BZID-1304400893,8,4
BZID-1304447483,32,5
BZID-1304423466,1,5
BZID-1304476140,7,5
BZID-1304465864,18,4
BZID-1304395471,1,5
BZID-1304408020,2,5
BZID-1304397139,5,4
BZID-1304439465,59,5
BZID-1304389649,1,5
BZID-1304374571,3,4
BZID-1304363038,5,3
BZID-1304364596,1,5
BZID-1304353660,8,5
BZID-1304354536,4,5
BZID-1304603575,18,5
BZID-1304610439,15,5
BZID-1304385160,38,2
BZID-1304564315,1,4
BZID-1304352838,7,5
BZID-1304353600,8,4
BZID-1304465584,2,5
BZID-1304420790,1,5
BZID-1304458108,4,5
BZID-1304449098,1,1
BZID-1304460147,1,5
BZID-1304401932,24,5
BZID-1304467638,14,4
BZID-1304460027,3,5
BZID-1304413556,33,5
BZID-1304459122,1,5
BZID-1304470191,2,5
BZID-1304424100,66,4
BZID-1304399802,2,4
BZID-1304404509,11,4
BZID-1304395565,2,1
BZID-1304406248,1,4
BZID-1304394196,1,3
BZID-1304413187,2,5
BZID-1304378435,7,5
BZID-1304603996,28,5
BZID-1304578013,6,5
BZID-1304563849,1,5
BZID-1304565172,12,4
BZID-1304376215,38,5
BZID-1304554222,2,5
BZID-1304562172,7,4
BZID-1304415820,23,4
BZID-1304431769,1,5
BZID-1304419823,4,3
BZID-1304463526,14,5
BZID-1304476018,1,1
BZID-1304457356,2,4
BZID-1304467093,4,5
BZID-1304422833,31,5
BZID-1304462669,4,4
BZID-1304450883,2,1
BZID-1304464965,14,2
BZID-1304474832,3,5
BZID-1304403083,1,1
BZID-1304371336,6,4
BZID-1304358735,20,5
BZID-1304357806,3,5
BZID-1304365236,1,4
BZID-1304365031,1,5
BZID-1304355274,10,5
BZID-1304427900,12,5
BZID-1304384626,69,5
BZID-1304603214,1,4
BZID-1304358577,13,5
BZID-1304361490,2,1
BZID-1304607619,25,5
BZID-1304477728,8,4
BZID-1304473611,1,1
BZID-1304428032,40,5
BZID-1304400349,2,4
BZID-1304403545,2,2
BZID-1304462892,12,5
BZID-1304444899,36,4
BZID-1304438965,8,4
BZID-1304474033,2,5
BZID-1304460233,7,4
BZID-1304419098,4,3
BZID-1304465124,4,5
BZID-1304468665,2,5
BZID-1304467966,4,5
BZID-1304470912,8,5
BZID-1304403706,34,3
BZID-1304404450,1,5
BZID-1304395847,2,4
BZID-1304395572,2,5
BZID-1304394481,2,4
BZID-1304397917,1,1
BZID-1304393612,8,1
BZID-1304365885,5,4
BZID-1304362619,1,5
BZID-1304350513,1,3
BZID-1304350813,1,5
BZID-1304356805,3,1
BZID-1304604845,79,3
BZID-1304607124,8,4
BZID-1304611023,3,5
BZID-1304575272,16,3
BZID-1304563635,16,3
BZID-1304567040,1,5
BZID-1304590483,17,3
BZID-1304389436,2,5
BZID-1304369717,13,5
BZID-1304358285,39,3
BZID-1304350847,8,3
BZID-1304350022,60,3
BZID-1304350047,1,2
BZID-1304351972,2,5
BZID-1304388257,1,5
BZID-1304603259,3,5
BZID-1304606698,22,3
BZID-1304610792,35,2
BZID-1304599522,39,3
BZID-1304577408,5,3
BZID-1304577212,15,5
BZID-1304554340,1,5
BZID-1304554838,1,1
BZID-1304556103,15,5
BZID-1304551582,1,5
BZID-1304595602,4,2
BZID-1304472535,12,5
BZID-1304434764,3,5
BZID-1304464460,1,1
BZID-1304462868,3,4
BZID-1304472597,3,5
BZID-1304476473,6,4
BZID-1304470848,10,3
BZID-1304470049,1,5
BZID-1304438542,1,5
BZID-1304412241,18,4
BZID-1304463350,1,5
BZID-1304471783,2,1
BZID-1304419510,1,5
BZID-1304465092,1,5
BZID-1304476369,4,5
BZID-1304443723,9,4
BZID-1304469913,34,3
BZID-1304455642,64,3
BZID-1304406392,61,4
BZID-1304395861,3,5
BZID-1304394526,6,3
BZID-1304385406,2,5
BZID-1304385867,23,5
BZID-1304384228,1,4
BZID-1304381391,1,1
BZID-1304376376,12,3
BZID-1304362358,3,3
BZID-1304363992,1,5
BZID-1304380368,2,5
BZID-1304608834,3,5
BZID-1304608313,3,5
BZID-1304608049,28,4
BZID-1304568258,2,5
BZID-1304557444,2,1
BZID-1304556753,11,4
BZID-1304473487,54,5
BZID-1304422521,1,5
BZID-1304418515,1,5
BZID-1304419177,11,5
BZID-1304457049,49,2
BZID-1304418664,1,5
BZID-1304413866,19,5
BZID-1304414362,2,3
BZID-1304429503,15,5
BZID-1304480178,26,4
BZID-1304413797,6,4
BZID-1304401882,9,5
BZID-1304393423,2,1
BZID-1304387583,12,5
BZID-1304376372,1,5
BZID-1304399689,1,2
BZID-1304381022,7,2
BZID-1304443811,1,5
BZID-1304373758,8,5
BZID-1304350272,1,5
BZID-1304355744,8,5
BZID-1304608519,10,5
BZID-1304595911,1,5
BZID-1304610816,27,5
BZID-1304606631,18,5
BZID-1304594732,1,5
BZID-1304397553,1,5
BZID-1304470383,2,5
BZID-1304436155,2,5
BZID-1304410955,1,5
BZID-1304478247,1,5
BZID-1304428480,8,5
BZID-1304442917,1,3
BZID-1304416552,1,5
BZID-1304479385,1,5
BZID-1304473698,2,5
BZID-1304466193,10,5
BZID-1304430885,3,5
BZID-1304470683,43,4
BZID-1304473650,18,5
BZID-1304437111,20,5
BZID-1304471446,5,5
BZID-1304446067,53,5
BZID-1304465603,59,4
BZID-1304403977,5,3
BZID-1304404878,21,3
BZID-1304471410,8,5
BZID-1304384595,2,3
BZID-1304386513,1,5
BZID-1304388292,22,3
BZID-1304375699,1,5
BZID-1304390155,58,5
BZID-1304429094,1,5
BZID-1304353441,11,5
BZID-1304606688,69,5
BZID-1304610064,14,4
BZID-1304374861,1,4
BZID-1304355829,6,3
BZID-1304597387,1,5
BZID-1304599301,16,3
BZID-1304577842,9,4
BZID-1304563246,8,3
BZID-1304452314,4,4
BZID-1304559520,13,5
BZID-1304561750,5,3
BZID-1304538295,1,5
BZID-1304450353,1,2
BZID-1304424108,3,4
BZID-1304449549,9,3
BZID-1304420392,9,2
BZID-1304437855,2,5
BZID-1304467913,13,4
BZID-1304446367,2,5
BZID-1304450733,1,5
BZID-1304445567,4,5
BZID-1304455680,1,1
BZID-1304408856,46,5
BZID-1304479366,125,3
BZID-1304407931,23,5
BZID-1304465504,4,4
BZID-1304456894,2,5
BZID-1304473629,38,4
BZID-1304406331,1,5
BZID-1304392819,4,4
BZID-1304406565,7,5
BZID-1304434569,21,5
BZID-1304423067,5,4
BZID-1304478006,41,5
BZID-1304431857,49,3
BZID-1304467530,1,5
BZID-1304399167,16,4
BZID-1304427004,18,5
BZID-1304428340,4,5
BZID-1304414511,124,3
BZID-1304451750,1,5
BZID-1304465706,217,3
BZID-1304401729,17,4
BZID-1304393210,3,5
BZID-1304423023,4,3
BZID-1304388594,5,5
BZID-1304381233,10,3
BZID-1304374066,5,5
BZID-1304370174,13,5
BZID-1304370575,1,4
BZID-1304365188,2,4
BZID-1304353807,5,3
BZID-1304604387,56,5
BZID-1304605760,4,3
BZID-1304607526,7,5
BZID-1304611109,41,5
BZID-1304590557,7,4
BZID-1304577680,9,5
BZID-1304558193,1,5
BZID-1304476199,6,4
BZID-1304424837,19,5
BZID-1304408689,5,5
BZID-1304414662,1,5
BZID-1304399786,9,3
BZID-1304420405,1,5
BZID-1304424349,56,5
BZID-1304419021,3,5
BZID-1304412783,8,4
BZID-1304422592,20,4
BZID-1304399662,4,5
BZID-1304450273,6,4
BZID-1304445812,1,4
BZID-1304409895,8,3
BZID-1304409321,2,5
BZID-1304421664,21,1
BZID-1304473271,3,3
BZID-1304395274,36,5
BZID-1304396601,2,5
BZID-1304386375,4,5
BZID-1304376173,10,5
BZID-1304379727,8,2
BZID-1304370005,30,3
BZID-1304361361,1,5
BZID-1304365266,1,3
BZID-1304364205,7,2
BZID-1304353513,10,5
BZID-1304353661,3,5
BZID-1304603258,56,3
BZID-1304609338,4,4
BZID-1304610277,58,5
BZID-1304589142,6,5
BZID-1304566437,17,5
BZID-1304559985,1,2
BZID-1304589252,10,3
BZID-1304472503,60,3
BZID-1304401536,10,3
BZID-1304475659,7,4
BZID-1304414986,24,4
BZID-1304450591,3,5
BZID-1304416316,12,4
BZID-1304447285,5,5
BZID-1304477608,60,5
BZID-1304425074,20,5
BZID-1304466244,35,5
BZID-1304471683,91,2
BZID-1304470582,2,2
BZID-1304436875,4,5
BZID-1304416779,1,5
BZID-1304476960,36,5
BZID-1304432665,31,5
BZID-1304427773,7,2
BZID-1304383219,1,1
BZID-1304388254,4,5
BZID-1304412058,1,1
BZID-1304367678,1,5
BZID-1304368215,2,5
BZID-1304357655,12,5
BZID-1304372074,1,5
BZID-1304449120,3,5
BZID-1304364328,28,5
BZID-1304445715,1,5
BZID-1304354070,47,5
BZID-1304381014,4,5
BZID-1304606078,5,3
BZID-1304425138,22,3
BZID-1304600314,5,3
BZID-1304578319,1,5
BZID-1304577976,9,5
BZID-1304577081,45,3
BZID-1304562702,1,5
BZID-1304565023,1,5
BZID-1304558127,1,5
BZID-1304417556,38,4
BZID-1304466093,14,5
BZID-1304443490,4,3
BZID-1304428441,3,5
BZID-1304456253,8,5
BZID-1304467164,1,3
BZID-1304437846,26,5
BZID-1304439778,2,5
BZID-1304400080,2,5
BZID-1304412430,1,5
BZID-1304444647,1,5
BZID-1304475058,2,5
BZID-1304411660,2,5
BZID-1304452307,1,5
BZID-1304428802,17,5
BZID-1304438353,8,4
BZID-1304477194,3,5
BZID-1304451195,35,5
BZID-1304456858,16,4
BZID-1304467417,1,5
BZID-1304479463,36,3
BZID-1304410558,4,4
BZID-1304461325,1,5
BZID-1304402799,47,3
BZID-1304392027,9,1
BZID-1304382189,8,5
BZID-1304376194,6,4
BZID-1304381858,5,5
BZID-1304376999,4,3
BZID-1304372525,30,5
BZID-1304349565,2,5
BZID-1304604630,1,5
BZID-1304604181,2,5
BZID-1304605266,2,5
BZID-1304610576,1,5
BZID-1304609931,10,3
BZID-1304610542,8,2
BZID-1304578022,1,5
BZID-1304397598,19,5
BZID-1304385373,4,4
BZID-1304387265,1,4
BZID-1304387210,2,5
BZID-1304375968,1,5
BZID-1304379293,1,5
BZID-1304369593,1,5
BZID-1304364458,90,4
BZID-1304353248,25,4
BZID-1304356806,101,3
BZID-1304357001,16,5
BZID-1304606059,1,4
BZID-1304605034,2,4
BZID-1304597056,9,5
BZID-1304574656,14,5
BZID-1304578545,9,2
BZID-1304569432,3,5
BZID-1304393884,4,5
BZID-1304455727,5,5
BZID-1304506676,1,1
BZID-1304421343,8,5
BZID-1304462551,3,5
BZID-1304420795,1,1
BZID-1304430721,1,4
BZID-1304432886,5,4
BZID-1304440882,1,1
BZID-1304443702,1,5
BZID-1304439689,2,5
BZID-1304465852,30,3
BZID-1304465744,11,5
BZID-1304420303,5,3
BZID-1304476346,1,5
BZID-1304416113,2,3
BZID-1304392148,6,5
BZID-1304392091,1,1
BZID-1304387054,4,4
BZID-1304389552,5,3
BZID-1304388104,5,3
BZID-1304364360,38,3
BZID-1304351320,1,5
BZID-1304351917,4,5
BZID-1304356179,7,3
BZID-1304607045,5,3
BZID-1304359096,1,4
BZID-1304453529,18,3
BZID-1304595059,1,5
BZID-1304574953,1,5
BZID-1304577859,4,5
BZID-1304563145,6,4
BZID-1304432703,1,5
BZID-1304596997,1,5
BZID-1304545928,1,5
BZID-1304546680,1,5
BZID-1304600452,5,3
BZID-1304404748,10,3
BZID-1304549652,1,5
BZID-1304550383,1,5
BZID-1304552763,3,5
BZID-1304372067,15,4
BZID-1304353338,42,4
