businessid,target_schemes_count,milestones_achieved_count,total_jc_earned
BZID-1304351096,2,2,3180.000000
BZID-1304432539,2,1,40.000000
BZID-1304367806,2,0,0.000000
BZID-1304408628,2,2,85.000000
BZID-1304436529,2,1,40.000000
BZID-1304383459,2,1,100.000000
BZID-1304395449,2,0,0.000000
BZID-1304424497,2,0,0.000000
BZID-1304392083,2,1,40.000000
BZID-1304350262,2,1,40.000000
BZID-1304389884,2,2,185.000000
BZID-1304368851,1,0,0.000000
BZID-1304360108,2,0,0.000000
BZID-1304436239,2,0,0.000000
BZID-1304429456,2,2,165.000000
BZID-1304430122,2,1,20.000000
BZID-1304393154,2,2,285.000000
BZID-1304407662,2,0,0.000000
BZID-1304473011,2,0,0.000000
BZID-1304361671,2,1,40.000000
BZID-1304358045,2,1,40.000000
BZID-1304354356,2,2,165.000000
BZID-1304398815,3,2,335.000000
BZID-1304391286,1,0,0.000000
BZID-1304393773,2,2,335.000000
BZID-1304372505,2,1,40.000000
BZID-1304419588,2,1,40.000000
BZID-1304461147,2,0,0.000000
BZID-1304391742,2,0,0.000000
BZID-1304368420,1,0,0.000000
BZID-1304405717,2,2,335.000000
BZID-1304350770,2,1,40.000000
BZID-1304372127,1,0,0.000000
BZID-1304397428,1,0,0.000000
BZID-1304426019,2,1,20.000000
BZID-1304368890,2,1,85.000000
BZID-1304425088,3,2,180.000000
BZID-1304425470,2,2,80.000000
BZID-1304376474,2,2,175.000000
BZID-1304401780,2,2,80.000000
BZID-1304437794,2,1,40.000000
BZID-1304373876,2,2,80.000000
BZID-1304391746,2,0,0.000000
BZID-1304409467,2,0,0.000000
BZID-1304447490,2,2,165.000000
BZID-1304458649,2,2,335.000000
BZID-1304381368,2,2,80.000000
BZID-1304464748,1,0,0.000000
BZID-1304393711,2,1,85.000000
BZID-1304387701,2,1,40.000000
BZID-1304424638,4,2,335.000000
BZID-1304355723,1,1,40.000000
BZID-1304376469,2,0,0.000000
BZID-1304427278,2,1,40.000000
BZID-1304387155,2,1,85.000000
BZID-1304391580,1,1,2150.000000
BZID-1304474307,3,3,5265.000000
BZID-1304421860,3,1,10.000000
BZID-1304424132,4,2,220.000000
BZID-1304459802,2,1,1660.000000
BZID-1304414402,5,0,0.000000
BZID-1304425408,2,1,435.000000
BZID-1304476596,2,1,20.000000
BZID-1304430072,2,2,620.000000
BZID-1304461722,2,0,0.000000
BZID-1304427768,2,2,955.000000
BZID-1304379414,2,1,350.000000
BZID-1304451514,2,1,350.000000
BZID-1304401758,2,2,785.000000
BZID-1304448358,3,3,1440.000000
BZID-1304462921,2,0,0.000000
BZID-1304428251,3,2,870.000000
BZID-1304438016,1,0,0.000000
BZID-1304423166,2,1,270.000000
BZID-1304435296,2,1,350.000000
BZID-1304467158,2,0,0.000000
BZID-1304474423,1,0,0.000000
BZID-1304414533,2,2,160.000000
BZID-1304421415,4,2,165.000000
BZID-1304409787,1,0,0.000000
BZID-1304469172,2,0,0.000000
BZID-1304402300,1,0,0.000000
BZID-1304460697,2,2,335.000000
BZID-1304364736,3,2,100.000000
BZID-1304425825,2,1,135.000000
BZID-1304462838,2,1,80.000000
BZID-1304385167,1,0,0.000000
BZID-1304449802,3,1,20.000000
BZID-1304462806,2,0,0.000000
BZID-1304460702,3,1,200.000000
BZID-1304420733,2,1,40.000000
BZID-1304604388,2,2,235.000000
BZID-1304417803,2,1,80.000000
BZID-1304467947,2,2,160.000000
BZID-1304385604,2,1,85.000000
BZID-1304416639,7,1,435.000000
BZID-1304424376,8,2,630.000000
BZID-1304463885,7,4,1005.000000
BZID-1304477767,6,4,1520.000000
BZID-1304439777,5,0,0.000000
BZID-1304470710,2,0,0.000000
BZID-1304408807,2,0,0.000000
BZID-1304414664,2,2,335.000000
BZID-1304402595,5,5,460.000000
BZID-1304371691,2,2,335.000000
BZID-1304371692,2,0,0.000000
BZID-1304387996,2,1,200.000000
BZID-1304611124,2,2,300.000000
BZID-1304466276,3,3,415.000000
BZID-1304388258,2,0,0.000000
BZID-1304431490,2,1,135.000000
BZID-1304402128,2,1,200.000000
BZID-1304353258,2,2,300.000000
BZID-1304472597,2,2,470.000000
BZID-1304428414,2,0,0.000000
BZID-1304402546,2,2,470.000000
BZID-1304475244,2,2,270.000000
BZID-1304436542,5,1,200.000000
BZID-1304428887,2,1,200.000000
BZID-1304609832,2,2,300.000000
BZID-1304410642,2,0,0.000000
BZID-1304350787,2,1,135.000000
BZID-1304375936,2,2,335.000000
BZID-1304389321,2,1,135.000000
BZID-1304470197,1,0,0.000000
BZID-1304396491,2,0,0.000000
BZID-1304479195,2,0,0.000000
BZID-1304423948,7,3,175.000000
BZID-1304414876,2,0,0.000000
BZID-1304427164,7,0,0.000000
BZID-1304603259,2,2,235.000000
BZID-1304458068,4,1,5.000000
BZID-1304399689,2,1,135.000000
BZID-1304474675,3,0,0.000000
BZID-1304402186,2,1,80.000000
BZID-1304432717,2,1,200.000000
BZID-1304467186,4,1,135.000000
BZID-1304470569,8,2,25.000000
BZID-1304467594,8,6,440.000000
BZID-1304376291,2,1,135.000000
BZID-1304398567,2,2,400.000000
BZID-1304470287,2,1,200.000000
BZID-1304418199,2,1,80.000000
BZID-1304408991,2,0,0.000000
BZID-1304430996,2,0,0.000000
BZID-1304467381,4,1,135.000000
BZID-1304463851,2,0,0.000000
BZID-1304464075,2,0,0.000000
BZID-1304383019,2,1,200.000000
BZID-1304598049,2,2,235.000000
BZID-1304403447,2,0,0.000000
BZID-1304454889,4,2,40.000000
BZID-1304424818,2,2,400.000000
BZID-1304425212,2,0,0.000000
BZID-1304401202,2,0,0.000000
BZID-1304446067,8,3,155.000000
BZID-1304432035,3,0,0.000000
BZID-1304377453,2,2,470.000000
BZID-1304415208,2,2,335.000000
BZID-1304412102,2,1,135.000000
BZID-1304362951,2,2,400.000000
BZID-1304597743,2,1,100.000000
BZID-1304380439,2,2,400.000000
BZID-1304465852,2,2,270.000000
BZID-1304428854,2,0,0.000000
BZID-1304478907,2,0,0.000000
BZID-1304376802,2,1,200.000000
BZID-1304439702,2,0,0.000000
BZID-1304375856,2,2,400.000000
BZID-1304396563,2,2,470.000000
BZID-1304462277,4,1,15.000000
BZID-1304458288,4,3,160.000000
BZID-1304449113,11,0,0.000000
BZID-1304366891,2,1,80.000000
BZID-1304360488,2,1,135.000000
BZID-1304429724,2,0,0.000000
BZID-1304424552,2,0,0.000000
BZID-1304426099,3,0,0.000000
BZID-1304428360,2,2,215.000000
BZID-1304443811,2,0,0.000000
BZID-1304438461,3,2,100.000000
BZID-1304388292,2,1,200.000000
BZID-1304384688,2,0,0.000000
BZID-1304410338,3,1,135.000000
BZID-1304430885,2,1,80.000000
BZID-1304478652,3,1,10.000000
BZID-1304418142,3,0,0.000000
BZID-1304364360,2,2,400.000000
BZID-1304392783,2,0,0.000000
BZID-1304471930,3,1,80.000000
BZID-1304379407,2,0,0.000000
BZID-1304458634,2,1,135.000000
BZID-1304388227,2,0,0.000000
BZID-1304464462,1,0,0.000000
BZID-1304359653,2,1,135.000000
BZID-1304441626,2,0,0.000000
BZID-1304412843,2,2,400.000000
BZID-1304387853,2,2,470.000000
BZID-1304463906,2,1,200.000000
BZID-1304469913,8,3,275.000000
BZID-1304384497,2,2,270.000000
BZID-1304417580,4,0,0.000000
BZID-1304426555,3,0,0.000000
BZID-1304467675,2,2,1850.000000
BZID-1304473584,2,0,0.000000
BZID-1304464286,2,1,435.000000
BZID-1304457060,2,0,0.000000
BZID-1304428479,2,2,1865.000000
BZID-1304427143,2,2,2080.000000
BZID-1304474305,4,2,50.000000
BZID-1304469065,2,0,0.000000
BZID-1304365611,2,0,0.000000
BZID-1304435683,2,2,1040.000000
BZID-1304447884,3,1,270.000000
BZID-1304475670,2,2,1325.000000
BZID-1304476996,2,1,925.000000
BZID-1304424747,1,1,925.000000
BZID-1304476369,4,4,1890.000000
BZID-1304393979,2,2,160.000000
BZID-1304471907,3,0,0.000000
BZID-1304409959,2,0,0.000000
BZID-1304375133,2,1,200.000000
BZID-1304432162,3,1,80.000000
BZID-1304469390,3,1,80.000000
BZID-1304373074,2,2,270.000000
BZID-1304384484,2,2,160.000000
BZID-1304436025,3,2,180.000000
BZID-1304364672,2,1,85.000000
BZID-1304364451,2,1,85.000000
BZID-1304609749,2,2,235.000000
BZID-1304438225,2,2,160.000000
BZID-1304416389,2,0,0.000000
BZID-1304465432,2,1,80.000000
BZID-1304405869,2,1,100.000000
BZID-1304394545,2,2,270.000000
BZID-1304428252,2,1,135.000000
BZID-1304432258,3,0,0.000000
BZID-1304415659,2,2,160.000000
BZID-1304459164,2,2,160.000000
BZID-1304450457,2,0,0.000000
BZID-1304415906,2,1,80.000000
BZID-1304383023,2,1,80.000000
BZID-1304354320,2,1,135.000000
BZID-1304414466,2,2,165.000000
BZID-1304414455,2,0,0.000000
BZID-1304350497,2,2,335.000000
BZID-1304426260,3,1,200.000000
BZID-1304452298,4,2,85.000000
BZID-1304448230,1,0,0.000000
BZID-1304595563,2,2,300.000000
BZID-1304379473,2,2,215.000000
BZID-1304461921,2,0,0.000000
BZID-1304373768,2,0,0.000000
BZID-1304384473,2,1,80.000000
BZID-1304363550,2,1,80.000000
BZID-1304365918,2,2,160.000000
BZID-1304425248,2,1,85.000000
BZID-1304420154,2,2,335.000000
BZID-1304360010,2,1,80.000000
BZID-1304434658,2,0,0.000000
BZID-1304420591,2,2,280.000000
BZID-1304381093,2,1,80.000000
BZID-1304412339,1,0,0.000000
BZID-1304392837,2,2,470.000000
BZID-1304415129,2,1,80.000000
BZID-1304448743,2,2,160.000000
BZID-1304477600,2,0,0.000000
BZID-1304419575,2,0,0.000000
BZID-1304395743,2,2,280.000000
BZID-1304428159,1,1,80.000000
BZID-1304458721,2,2,215.000000
BZID-1304470445,2,1,80.000000
BZID-1304461543,2,1,85.000000
BZID-1304396705,2,0,0.000000
BZID-1304376914,2,2,280.000000
BZID-1304429564,2,2,270.000000
BZID-1304469345,2,2,160.000000
BZID-1304446122,2,0,0.000000
BZID-1304379024,2,0,0.000000
BZID-1304407417,2,2,280.000000
BZID-1304473644,2,1,710.000000
BZID-1304465102,3,1,80.000000
BZID-1304371847,2,2,335.000000
BZID-1304415969,2,0,0.000000
BZID-1304435408,2,2,215.000000
BZID-1304404612,2,2,280.000000
BZID-1304362043,2,1,135.000000
BZID-1304479565,2,1,135.000000
BZID-1304436321,2,2,215.000000
BZID-1304426089,2,2,335.000000
BZID-1304456372,2,0,0.000000
BZID-1304384589,2,0,0.000000
BZID-1304477486,3,1,20.000000
BZID-1304449092,1,0,0.000000
BZID-1304417463,2,0,0.000000
BZID-1304403824,2,2,215.000000
BZID-1304436792,2,0,0.000000
BZID-1304388465,2,2,335.000000
BZID-1304468632,3,2,205.000000
BZID-1304441578,2,2,160.000000
BZID-1304418224,3,3,350.000000
BZID-1304386119,2,1,135.000000
BZID-1304410999,1,0,0.000000
BZID-1304359281,2,1,200.000000
BZID-1304364242,2,1,80.000000
BZID-1304416705,3,2,270.000000
BZID-1304428729,2,0,0.000000
BZID-1304378816,1,0,0.000000
BZID-1304419175,2,1,80.000000
BZID-1304470410,2,2,215.000000
BZID-1304470343,2,2,215.000000
BZID-1304466353,2,0,0.000000
BZID-1304478974,2,1,80.000000
BZID-1304446650,3,2,270.000000
BZID-1304395475,2,0,0.000000
BZID-1304411094,2,1,20.000000
BZID-1304399703,2,1,80.000000
BZID-1304385030,2,0,0.000000
BZID-1304375251,2,0,0.000000
BZID-1304392566,2,2,400.000000
BZID-1304365567,3,2,160.000000
BZID-1304385238,2,2,160.000000
BZID-1304421267,2,1,80.000000
BZID-1304420770,1,0,0.000000
BZID-1304372467,2,2,470.000000
BZID-1304395185,2,2,160.000000
BZID-1304464072,2,0,0.000000
BZID-1304385321,2,0,0.000000
BZID-1304395684,2,0,0.000000
BZID-1304430412,2,2,215.000000
BZID-1304383341,1,0,0.000000
BZID-1304426121,2,1,85.000000
BZID-1304389312,2,2,280.000000
BZID-1304476049,3,2,160.000000
BZID-1304399748,2,1,80.000000
BZID-1304407800,2,1,80.000000
BZID-1304428616,2,2,160.000000
BZID-1304435944,2,0,0.000000
BZID-1304436036,2,1,200.000000
BZID-1304437981,3,1,20.000000
BZID-1304419140,2,1,10.000000
BZID-1304469514,8,2,30.000000
BZID-1304446025,9,6,1050.000000
BZID-1304466783,6,6,7360.000000
BZID-1304446170,9,2,965.000000
BZID-1304403442,6,2,65.000000
BZID-1304374481,3,2,335.000000
BZID-1304473819,2,1,135.000000
BZID-1304381982,1,1,270.000000
BZID-1304464476,5,2,25.000000
BZID-1304370031,2,2,470.000000
BZID-1304382556,2,2,470.000000
BZID-1304475662,3,0,0.000000
BZID-1304462895,2,2,270.000000
BZID-1304402345,2,1,135.000000
BZID-1304417273,2,1,80.000000
BZID-1304473445,2,0,0.000000
BZID-1304386360,2,0,0.000000
BZID-1304432567,5,1,5.000000
BZID-1304473098,2,2,335.000000
BZID-1304393224,2,1,80.000000
BZID-1304429660,2,2,470.000000
BZID-1304466229,3,3,275.000000
BZID-1304471697,8,7,575.000000
BZID-1304438841,2,0,0.000000
BZID-1304400787,2,0,0.000000
BZID-1304418899,2,1,80.000000
BZID-1304423179,2,0,0.000000
BZID-1304459661,4,1,135.000000
BZID-1304471391,6,5,3350.000000
BZID-1304389329,3,1,200.000000
BZID-1304384889,2,0,0.000000
BZID-1304477914,3,2,270.000000
BZID-1304606732,2,1,100.000000
BZID-1304423894,2,2,470.000000
BZID-1304449629,2,1,135.000000
BZID-1304463974,2,1,135.000000
BZID-1304477326,2,1,200.000000
BZID-1304476910,2,0,0.000000
BZID-1304365908,2,2,400.000000
BZID-1304428909,2,0,0.000000
BZID-1304435873,3,0,0.000000
BZID-1304420502,2,0,0.000000
BZID-1304424852,1,0,0.000000
BZID-1304471989,10,4,360.000000
BZID-1304397395,2,2,470.000000
BZID-1304433513,2,0,0.000000
BZID-1304472268,2,1,135.000000
BZID-1304361976,2,2,470.000000
BZID-1304460044,6,5,380.000000
BZID-1304399776,2,0,0.000000
BZID-1304467333,2,2,270.000000
BZID-1304441602,2,2,470.000000
BZID-1304473922,2,2,400.000000
BZID-1304393307,2,1,200.000000
BZID-1304385723,2,2,470.000000
BZID-1304403912,2,2,335.000000
BZID-1304473333,3,0,0.000000
BZID-1304420818,7,4,30.000000
BZID-1304377326,2,2,470.000000
BZID-1304435516,4,2,270.000000
BZID-1304475292,3,3,2565.000000
BZID-1304433915,2,0,0.000000
BZID-1304459547,4,3,280.000000
BZID-1304357331,2,2,470.000000
BZID-1304435256,2,0,0.000000
BZID-1304415455,2,2,270.000000
BZID-1304472854,7,3,145.000000
BZID-1304468696,2,1,80.000000
BZID-1304376085,2,0,0.000000
BZID-1304410360,2,1,135.000000
BZID-1304610215,3,3,240.000000
BZID-1304425299,2,1,135.000000
BZID-1304460128,4,1,135.000000
BZID-1304350388,2,0,0.000000
BZID-1304358912,2,2,470.000000
BZID-1304462362,6,2,10.000000
BZID-1304444968,4,1,135.000000
BZID-1304392950,2,2,335.000000
BZID-1304361826,2,0,0.000000
BZID-1304427365,2,0,0.000000
BZID-1304457741,2,1,80.000000
BZID-1304419318,2,2,405.000000
BZID-1304410036,2,0,0.000000
BZID-1304449681,2,2,270.000000
BZID-1304366739,2,2,335.000000
BZID-1304409185,2,1,135.000000
BZID-1304449070,2,0,0.000000
BZID-1304412595,5,1,135.000000
BZID-1304435255,5,1,135.000000
BZID-1304372774,2,2,270.000000
BZID-1304456739,4,2,335.000000
BZID-1304374482,2,0,0.000000
BZID-1304423938,3,2,3320.000000
BZID-1304388040,2,2,470.000000
BZID-1304458209,2,1,135.000000
BZID-1304390801,1,1,200.000000
BZID-1304609702,3,3,410.000000
BZID-1304464350,2,0,0.000000
BZID-1304408207,2,1,200.000000
BZID-1304469285,2,0,0.000000
BZID-1304428234,3,0,0.000000
BZID-1304406920,2,2,335.000000
BZID-1304449911,3,1,15.000000
BZID-1304371621,3,2,335.000000
BZID-1304375716,2,2,335.000000
BZID-1304470921,2,2,470.000000
BZID-1304477744,10,5,5770.000000
BZID-1304461455,2,0,0.000000
BZID-1304402920,2,2,700.000000
BZID-1304380688,2,2,550.000000
BZID-1304477356,2,1,710.000000
BZID-1304367453,3,2,1540.000000
BZID-1304466582,2,1,615.000000
BZID-1304467682,5,2,2310.000000
BZID-1304476664,2,1,435.000000
BZID-1304463765,7,5,900.000000
BZID-1304459589,2,2,955.000000
BZID-1304471191,4,3,660.000000
BZID-1304463705,5,2,540.000000
BZID-1304413117,2,0,0.000000
BZID-1304404780,3,2,3060.000000
BZID-1304471822,2,0,0.000000
BZID-1304464372,8,7,760.000000
BZID-1304426791,2,2,160.000000
BZID-1304424038,3,1,1400.000000
BZID-1304389024,2,0,0.000000
BZID-1304409858,2,0,0.000000
BZID-1304473543,2,1,85.000000
BZID-1304478266,2,0,0.000000
BZID-1304450700,2,1,200.000000
BZID-1304438609,2,0,0.000000
BZID-1304431865,2,0,0.000000
BZID-1304446832,2,2,30.000000
BZID-1304349224,2,1,85.000000
BZID-1304404336,2,1,135.000000
BZID-1304451274,2,0,0.000000
BZID-1304351610,2,1,135.000000
BZID-1304371996,2,2,240.000000
BZID-1304428257,1,0,0.000000
BZID-1304417474,2,2,215.000000
BZID-1304420186,2,0,0.000000
BZID-1304371904,2,2,165.000000
BZID-1304385636,2,0,0.000000
BZID-1304405570,2,1,40.000000
BZID-1304353848,2,2,215.000000
BZID-1304598208,2,1,100.000000
BZID-1304423687,2,0,0.000000
BZID-1304398785,2,1,40.000000
BZID-1304373284,2,2,285.000000
BZID-1304355210,2,1,80.000000
BZID-1304471512,2,0,0.000000
BZID-1304414738,2,2,335.000000
BZID-1304368177,2,2,335.000000
BZID-1304374575,2,1,40.000000
BZID-1304422585,2,2,120.000000
BZID-1304363415,2,1,40.000000
BZID-1304386810,2,2,220.000000
BZID-1304396243,2,0,0.000000
BZID-1304455297,1,0,0.000000
BZID-1304355003,2,2,220.000000
BZID-1304438208,2,0,0.000000
BZID-1304406314,2,0,0.000000
BZID-1304457351,2,2,160.000000
BZID-1304596861,2,2,300.000000
BZID-1304396922,2,2,80.000000
BZID-1304461902,1,0,0.000000
BZID-1304403284,2,1,40.000000
BZID-1304380434,2,1,135.000000
BZID-1304393380,1,0,0.000000
BZID-1304406069,2,1,40.000000
BZID-1304410048,2,1,20.000000
BZID-1304382047,1,1,40.000000
BZID-1304480203,1,0,0.000000
BZID-1304403353,2,2,335.000000
BZID-1304434760,1,0,0.000000
BZID-1304404028,1,1,40.000000
BZID-1304365544,1,0,0.000000
BZID-1304392923,2,2,125.000000
BZID-1304424543,2,0,0.000000
BZID-1304366983,2,1,40.000000
BZID-1304466839,1,1,40.000000
BZID-1304451237,2,1,40.000000
BZID-1304479808,2,1,100.000000
BZID-1304470553,2,1,20.000000
BZID-1304377148,1,0,0.000000
BZID-1304358601,2,1,85.000000
BZID-1304408435,2,0,0.000000
BZID-1304410580,2,2,80.000000
BZID-1304454104,3,1,5.000000
BZID-1304386330,1,0,0.000000
BZID-1304462093,1,0,0.000000
BZID-1304438106,3,1,40.000000
BZID-1304382060,2,0,0.000000
BZID-1304408929,2,1,80.000000
BZID-1304368763,2,2,470.000000
BZID-1304421371,3,3,415.000000
BZID-1304406155,2,2,405.000000
BZID-1304423057,2,1,135.000000
BZID-1304373674,2,2,335.000000
BZID-1304475420,2,1,135.000000
BZID-1304418157,3,2,470.000000
BZID-1304378316,2,2,400.000000
BZID-1304386797,2,1,200.000000
BZID-1304407905,2,2,400.000000
BZID-1304387731,1,0,0.000000
BZID-1304362554,2,1,45.000000
BZID-1304389023,2,2,125.000000
BZID-1304444874,2,0,0.000000
BZID-1304466917,2,2,80.000000
BZID-1304378720,2,0,0.000000
BZID-1304371007,1,1,40.000000
BZID-1304405478,2,1,40.000000
BZID-1304377639,2,0,0.000000
BZID-1304362366,2,0,0.000000
BZID-1304376830,2,2,130.000000
BZID-1304458373,2,0,0.000000
BZID-1304381904,2,2,85.000000
BZID-1304430887,2,1,20.000000
BZID-1304350247,2,2,235.000000
BZID-1304608824,2,2,85.000000
BZID-1304398066,2,2,80.000000
BZID-1304389926,2,1,45.000000
BZID-1304410150,2,1,85.000000
BZID-1304399970,2,1,40.000000
BZID-1304397178,2,1,40.000000
BZID-1304429836,2,2,220.000000
BZID-1304460692,2,0,0.000000
BZID-1304402861,2,1,45.000000
BZID-1304354753,2,2,85.000000
BZID-1304406356,2,2,130.000000
BZID-1304353220,2,2,85.000000
BZID-1304427851,1,0,0.000000
BZID-1304605168,2,2,85.000000
BZID-1304368068,2,2,130.000000
BZID-1304395865,2,2,80.000000
BZID-1304476708,2,2,80.000000
BZID-1304370919,2,2,85.000000
BZID-1304394912,2,2,140.000000
BZID-1304350421,2,2,85.000000
BZID-1304405652,1,0,0.000000
BZID-1304460435,2,1,40.000000
BZID-1304451168,2,2,85.000000
BZID-1304349506,2,2,180.000000
BZID-1304375501,2,1,85.000000
BZID-1304427117,3,2,80.000000
BZID-1304471804,2,1,85.000000
BZID-1304382906,3,3,240.000000
BZID-1304435812,2,2,130.000000
BZID-1304470082,2,1,40.000000
BZID-1304385493,1,0,0.000000
BZID-1304458489,2,1,85.000000
BZID-1304439216,2,1,45.000000
BZID-1304478060,2,2,85.000000
BZID-1304390292,1,0,0.000000
BZID-1304406126,2,1,45.000000
BZID-1304429506,2,2,165.000000
BZID-1304427474,1,0,0.000000
BZID-1304419703,2,0,0.000000
BZID-1304407404,2,2,85.000000
BZID-1304469166,1,0,0.000000
BZID-1304362283,2,1,85.000000
BZID-1304386538,2,2,335.000000
BZID-1304359148,2,1,40.000000
BZID-1304399871,2,0,0.000000
BZID-1304403496,2,1,20.000000
BZID-1304402836,2,1,20.000000
BZID-1304377261,2,1,135.000000
BZID-1304364566,2,2,165.000000
BZID-1304413202,2,0,0.000000
BZID-1304405048,1,0,0.000000
BZID-1304455410,2,2,120.000000
BZID-1304416769,2,1,80.000000
BZID-1304437826,2,0,0.000000
BZID-1304403867,2,0,0.000000
BZID-1304376690,2,1,80.000000
BZID-1304604062,2,2,180.000000
BZID-1304434701,2,0,0.000000
BZID-1304450766,2,0,0.000000
BZID-1304396078,2,2,165.000000
BZID-1304386751,1,0,0.000000
BZID-1304610210,2,1,100.000000
BZID-1304391997,2,1,80.000000
BZID-1304407974,1,1,80.000000
BZID-1304462078,3,1,270.000000
BZID-1304376113,1,1,435.000000
BZID-1304471059,2,1,270.000000
BZID-1304449968,2,1,200.000000
BZID-1304607210,2,2,180.000000
BZID-1304464058,2,0,0.000000
BZID-1304385677,1,1,135.000000
BZID-1304473389,3,1,135.000000
BZID-1304603972,2,1,45.000000
BZID-1304421785,2,0,0.000000
BZID-1304471950,2,0,0.000000
BZID-1304352647,2,0,0.000000
BZID-1304457419,3,2,95.000000
BZID-1304354004,2,2,215.000000
BZID-1304419025,2,1,135.000000
BZID-1304423833,2,2,165.000000
BZID-1304449854,2,1,5.000000
BZID-1304607706,2,1,20.000000
BZID-1304368742,3,2,90.000000
BZID-1304426506,3,2,1635.000000
BZID-1304426718,3,3,1650.000000
BZID-1304433700,2,0,0.000000
BZID-1304607624,3,1,20.000000
BZID-1304426953,2,1,20.000000
BZID-1304444682,2,2,55.000000
BZID-1304413975,3,2,90.000000
BZID-1304606579,2,1,100.000000
BZID-1304427728,3,2,25.000000
BZID-1304408988,3,1,5.000000
BZID-1304355580,2,1,5.000000
BZID-1304428626,2,1,15.000000
BZID-1304577628,3,1,100.000000
BZID-1304607277,2,1,20.000000
BZID-1304596150,3,2,120.000000
BZID-1304397849,2,1,45.000000
BZID-1304392824,2,1,20.000000
BZID-1304604038,2,1,100.000000
BZID-1304365434,3,1,5.000000
BZID-1304600739,3,2,145.000000
BZID-1304597871,3,3,135.000000
BZID-1304596214,3,2,105.000000
BZID-1304457868,2,0,0.000000
BZID-1304376156,1,0,0.000000
BZID-1304408869,2,1,20.000000
BZID-1304406072,2,0,0.000000
BZID-1304454369,1,0,0.000000
BZID-1304402004,2,0,0.000000
BZID-1304417576,2,1,20.000000
BZID-1304420281,1,0,0.000000
BZID-1304441774,1,0,0.000000
BZID-1304409121,1,0,0.000000
BZID-1304609350,2,0,0.000000
BZID-1304405960,1,0,0.000000
BZID-1304564271,1,0,0.000000
BZID-1304349700,2,1,20.000000
BZID-1304354919,2,1,100.000000
BZID-1304411969,2,1,20.000000
BZID-1304568544,1,0,0.000000
BZID-1304387426,1,0,0.000000
BZID-1304461423,1,0,0.000000
BZID-1304604764,2,0,0.000000
BZID-1304595281,2,0,0.000000
BZID-1304558568,1,1,20.000000
BZID-1304589111,2,1,45.000000
BZID-1304419010,2,1,20.000000
BZID-1304350589,2,1,20.000000
BZID-1304387800,1,0,0.000000
BZID-1304350831,2,2,40.000000
BZID-1304413885,2,0,0.000000
BZID-1304365042,2,2,40.000000
BZID-1304370377,2,2,65.000000
BZID-1304418533,2,0,0.000000
BZID-1304435615,1,0,0.000000
BZID-1304556430,1,0,0.000000
BZID-1304590729,2,0,0.000000
BZID-1304363267,2,2,40.000000
BZID-1304408196,1,0,0.000000
BZID-1304384550,2,2,65.000000
BZID-1304392287,2,0,0.000000
BZID-1304419096,2,1,100.000000
BZID-1304349567,2,0,0.000000
BZID-1304356758,2,1,45.000000
BZID-1304596832,2,1,45.000000
BZID-1304392121,2,1,20.000000
BZID-1304568659,1,1,20.000000
BZID-1304377243,1,0,0.000000
BZID-1304361492,2,0,0.000000
BZID-1304452976,1,0,0.000000
BZID-1304466884,4,0,0.000000
BZID-1304456855,3,1,270.000000
BZID-1304448025,9,7,795.000000
BZID-1304470417,4,4,815.000000
BZID-1304461997,7,2,440.000000
BZID-1304457567,2,1,435.000000
