businessid,calls
BZID-1304374321,1
BZID-1304374186,2
BZID-1304590457,1
BZID-1304422829,1
BZID-1304433011,1
BZID-1304363435,1
BZID-1304407548,1
BZID-1304382992,1
BZID-1304435891,2
BZID-1304357562,1
BZID-1304417960,2
BZID-1304424405,2
BZID-1304605153,1
BZID-1304410068,1
BZID-1304424703,1
BZID-1304357639,1
BZID-1304358733,1
BZID-1304378636,2
BZID-1304425267,1
BZID-1304404426,1
BZID-1304349287,1
BZID-1304409009,1
BZID-1304407472,2
BZID-1304458020,2
BZID-1304375137,1
BZID-1304366128,1
BZID-1304365243,1
BZID-1304390823,1
BZID-1304434304,2
BZID-1304559972,1
BZID-1304373392,1
BZID-1304416722,2
BZID-1304478056,1
BZID-1304411464,4
BZID-1304404579,6
BZID-1304397881,1
BZID-1304463529,2
BZID-1304451564,1
BZID-1304472446,3
BZID-1304429201,1
BZID-1304420579,1
BZID-1304366756,1
BZID-1304556273,2
BZID-1304417432,1
BZID-1304461935,4
BZID-1304466763,1
BZID-1304458275,3
BZID-1304355958,3
BZID-1304351587,1
BZID-1304471328,1
BZID-1304466937,3
BZID-1304412750,3
BZID-1304477814,1
BZID-1304458031,3
BZID-1304369771,1
BZID-1304438404,3
BZID-1304443188,1
BZID-1304359753,1
BZID-1304377055,1
BZID-1304410285,1
BZID-1304366836,5
BZID-1304372624,1
BZID-1304607458,16
BZID-1304422540,8
BZID-1304423948,10
BZID-1304608519,10
BZID-1304438718,10
BZID-1304430648,12
BZID-1304554312,3
BZID-1304391741,1
BZID-1304414030,3
BZID-1304388129,1
BZID-1304424250,4
BZID-1304394788,3
BZID-1304390255,9
BZID-1304473650,6
BZID-1304419433,5
BZID-1304417601,3
BZID-1304563771,7
BZID-1304419414,10
BZID-1304412644,25
BZID-1304559829,9
BZID-1304392886,1
BZID-1304460848,1
BZID-1304540296,2
BZID-1304432861,1
BZID-1304385587,10
BZID-1304416948,1
BZID-1304400553,1
BZID-1304416419,17
BZID-1304386036,2
BZID-1304399714,5
BZID-1304410955,3
BZID-1304410927,6
BZID-1304415098,2
BZID-1304462375,5
BZID-1304424299,4
BZID-1304471446,3
BZID-1304595069,6
BZID-1304392841,1
BZID-1304445450,2
BZID-1304375784,1
BZID-1304401138,2
BZID-1304462551,13
BZID-1304352472,3
BZID-1304467905,2
BZID-1304446903,2
BZID-1304434752,7
BZID-1304359169,1
BZID-1304449880,10
BZID-1304397932,4
BZID-1304361097,2
BZID-1304411327,3
BZID-1304368218,4
BZID-1304361261,7
BZID-1304550383,8
BZID-1304457407,5
BZID-1304456664,2
BZID-1304432703,1
BZID-1304548327,5
BZID-1304445252,1
BZID-1304463851,1
BZID-1304439257,2
BZID-1304426643,1
BZID-1304435200,1
BZID-1304407766,13
BZID-1304462530,1
BZID-1304478700,3
BZID-1304400268,2
BZID-1304598184,1
BZID-1304609567,1
BZID-1304384994,4
BZID-1304396215,1
BZID-1304538871,3
BZID-1304430442,10
BZID-1304438153,4
BZID-1304470569,5
BZID-1304469955,3
BZID-1304414362,7
BZID-1304470383,1
BZID-1304475670,4
BZID-1304469946,1
BZID-1304418683,3
BZID-1304435658,11
BZID-1304447884,8
BZID-1304443640,1
BZID-1304365490,2
BZID-1304446255,1
BZID-1304439505,1
BZID-1304376623,1
BZID-1304604810,1
BZID-1304408126,3
BZID-1304364416,3
BZID-1304377602,1
BZID-1304365749,8
BZID-1304386513,1
BZID-1304465479,3
BZID-1304362045,1
BZID-1304436232,5
BZID-1304374777,4
BZID-1304423063,2
BZID-1304390191,1
BZID-1304409199,2
BZID-1304392724,3
BZID-1304419598,21
BZID-1304416728,1
BZID-1304416671,1
BZID-1304448690,5
BZID-1304545123,1
BZID-1304457049,4
BZID-1304457130,1
BZID-1304387299,7
BZID-1304410031,6
BZID-1304461994,2
BZID-1304472963,1
BZID-1304437121,1
BZID-1304412214,1
BZID-1304398863,5
BZID-1304439194,3
BZID-1304375414,2
BZID-1304410885,9
BZID-1304356017,1
BZID-1304446698,3
BZID-1304433952,5
BZID-1304427010,1
BZID-1304416247,3
BZID-1304393984,6
BZID-1304381022,6
BZID-1304473487,5
BZID-1304418954,5
BZID-1304467035,3
BZID-1304461548,1
BZID-1304443815,1
BZID-1304394050,3
BZID-1304401368,7
BZID-1304362951,1
BZID-1304420796,2
BZID-1304433087,1
BZID-1304460546,2
BZID-1304371987,3
BZID-1304457060,3
BZID-1304530070,2
BZID-1304438399,5
BZID-1304424366,2
BZID-1304425192,1
BZID-1304406331,16
BZID-1304421102,1
BZID-1304427206,7
BZID-1304406565,17
BZID-1304419681,1
BZID-1304466551,1
BZID-1304446072,1
BZID-1304478784,3
BZID-1304383777,1
BZID-1304416166,2
BZID-1304420814,1
BZID-1304400743,7
BZID-1304449431,15
BZID-1304464265,6
BZID-1304437965,5
BZID-1304418664,9
BZID-1304358102,2
BZID-1304403774,2
BZID-1304600520,2
BZID-1304472286,1
BZID-1304424376,3
BZID-1304436986,1
BZID-1304353441,20
BZID-1304551150,8
BZID-1304413636,1
BZID-1304574849,2
BZID-1304436077,3
BZID-1304381591,1
BZID-1304471410,2
BZID-1304355829,2
BZID-1304424715,15
BZID-1304409919,1
BZID-1304460520,4
BZID-1304419875,2
BZID-1304606349,3
BZID-1304465660,2
BZID-1304402214,1
BZID-1304377775,7
BZID-1304449974,6
BZID-1304420708,1
BZID-1304469904,5
BZID-1304424609,2
BZID-1304386654,1
BZID-1304595256,28
BZID-1304439118,7
BZID-1304465255,4
BZID-1304399394,2
BZID-1304368649,3
BZID-1304463303,3
BZID-1304355215,1
BZID-1304590734,1
BZID-1304476620,1
BZID-1304472535,3
BZID-1304606834,8
BZID-1304470123,1
BZID-1304413865,1
BZID-1304435076,2
BZID-1304350136,1
BZID-1304600326,2
BZID-1304590791,3
BZID-1304429116,1
BZID-1304376256,2
BZID-1304421986,2
BZID-1304416883,1
BZID-1304577952,2
BZID-1304393479,2
BZID-1304460635,28
BZID-1304604166,1
BZID-1304608666,3
BZID-1304379689,3
BZID-1304398407,1
BZID-1304419510,4
BZID-1304411958,1
BZID-1304439510,2
BZID-1304352537,2
BZID-1304434170,2
BZID-1304414134,3
BZID-1304402307,2
BZID-1304409632,4
BZID-1304477778,1
BZID-1304449097,1
BZID-1304447184,3
BZID-1304604071,1
BZID-1304566325,2
BZID-1304413269,2
BZID-1304378298,5
BZID-1304381696,1
BZID-1304410105,3
BZID-1304541670,2
BZID-1304410400,1
BZID-1304380921,1
BZID-1304474342,3
BZID-1304466382,1
BZID-1304459263,2
BZID-1304386814,1
BZID-1304365554,2
BZID-1304462213,2
BZID-1304604308,2
BZID-1304391676,1
BZID-1304395486,2
BZID-1304606430,1
BZID-1304406793,1
BZID-1304428882,2
BZID-1304387819,1
BZID-1304555369,6
BZID-1304351931,1
BZID-1304415103,2
BZID-1304410082,4
BZID-1304463933,1
BZID-1304436385,1
BZID-1304462507,2
BZID-1304393988,1
BZID-1304450480,1
BZID-1304402785,1
BZID-1304438231,3
BZID-1304399072,1
BZID-1304611026,2
BZID-1304604241,3
BZID-1304414200,5
BZID-1304393808,1
BZID-1304408187,2
BZID-1304396483,3
BZID-1304392581,4
BZID-1304461374,1
BZID-1304450858,1
BZID-1304448330,3
BZID-1304466697,1
BZID-1304450649,2
BZID-1304464785,1
BZID-1304405957,1
BZID-1304607523,1
BZID-1304448991,6
BZID-1304393942,1
BZID-1304387008,1
BZID-1304568118,2
BZID-1304405124,1
BZID-1304465738,2
BZID-1304407681,1
BZID-1304461043,4
BZID-1304445115,2
BZID-1304598240,5
BZID-1304416714,5
BZID-1304378952,1
BZID-1304372538,1
BZID-1304402011,1
BZID-1304412020,3
BZID-1304597151,4
BZID-1304405648,2
BZID-1304361763,1
BZID-1304380533,1
BZID-1304418803,1
BZID-1304389277,1
BZID-1304463249,4
BZID-1304448210,1
BZID-1304390442,1
BZID-1304392580,2
BZID-1304433160,3
BZID-1304600241,7
BZID-1304402818,8
BZID-1304376109,1
BZID-1304392585,3
BZID-1304413628,1
BZID-1304371057,1
BZID-1304466539,1
BZID-1304433917,1
BZID-1304411777,1
BZID-1304401493,1
BZID-1304356156,3
BZID-1304385580,1
BZID-1304376922,1
BZID-1304562099,1
BZID-1304359501,1
BZID-1304436827,2
BZID-1304391647,1
BZID-1304383294,1
BZID-1304474631,1
BZID-1304364235,1
BZID-1304545119,2
BZID-1304450645,3
BZID-1304447761,1
BZID-1304450445,1
BZID-1304413281,1
BZID-1304465035,1
BZID-1304422075,1
BZID-1304432723,1
BZID-1304416743,1
BZID-1304449179,1
BZID-1304370387,8
BZID-1304400911,1
BZID-1304448680,1
BZID-1304474890,3
BZID-1304458690,1
BZID-1304417931,1
BZID-1304413947,1
BZID-1304386844,1
BZID-1304353101,2
BZID-1304421687,1
BZID-1304424908,1
BZID-1304477292,1
BZID-1304406633,6
BZID-1304447608,2
BZID-1304395059,2
BZID-1304539379,2
BZID-1304441902,1
BZID-1304360312,1
BZID-1304455710,2
BZID-1304435399,2
BZID-1304428814,1
BZID-1304408012,3
BZID-1304462795,4
BZID-1304404804,1
BZID-1304404784,1
BZID-1304420534,1
BZID-1304378028,1
BZID-1304439129,3
BZID-1304401784,1
BZID-1304424269,1
BZID-1304438594,1
BZID-1304439718,1
BZID-1304356542,1
BZID-1304413497,2
BZID-1304603241,1
BZID-1304444233,1
BZID-1304359508,1
BZID-1304398060,1
BZID-1304595414,1
BZID-1304419144,1
BZID-1304426359,4
BZID-1304364636,1
BZID-1304368043,1
BZID-1304364429,1
BZID-1304448589,3
BZID-1304466933,6
BZID-1304430303,1
BZID-1304456358,2
BZID-1304371716,1
BZID-1304359474,2
BZID-1304448767,3
BZID-1304363616,2
BZID-1304391067,2
BZID-1304379710,3
BZID-1304420803,2
BZID-1304565078,1
BZID-1304449473,4
BZID-1304455827,1
BZID-1304562505,2
BZID-1304420511,5
BZID-1304434755,1
BZID-1304408136,1
BZID-1304401018,2
BZID-1304595154,1
BZID-1304370976,1
BZID-1304391950,1
BZID-1304409065,2
BZID-1304409521,1
BZID-1304467398,1
BZID-1304596039,2
BZID-1304421594,1
BZID-1304609077,1
BZID-1304478877,1
BZID-1304400734,1
BZID-1304471169,2
BZID-1304404968,3
BZID-1304420972,1
BZID-1304433791,2
BZID-1304440884,1
BZID-1304400292,3
BZID-1304436111,7
BZID-1304550338,3
BZID-1304380022,1
BZID-1304423236,1
BZID-1304408358,2
BZID-1304439562,1
BZID-1304477768,2
BZID-1304394926,1
BZID-1304408723,3
BZID-1304460999,1
BZID-1304419094,2
BZID-1304389730,2
BZID-1304349583,1
BZID-1304372261,4
BZID-1304469051,1
BZID-1304474826,1
BZID-1304407698,1
BZID-1304456589,1
BZID-1304436153,2
BZID-1304363698,6
BZID-1304595577,2
BZID-1304413048,2
BZID-1304405931,3
BZID-1304368163,1
BZID-1304428415,1
BZID-1304408646,1
BZID-1304479349,1
BZID-1304418705,1
BZID-1304420189,1
BZID-1304404348,1
BZID-1304391045,3
BZID-1304479722,1
BZID-1304463493,2
BZID-1304456382,2
BZID-1304363949,5
BZID-1304406873,1
BZID-1304430602,2
BZID-1304410313,1
BZID-1304551046,5
BZID-1304607722,2
BZID-1304604350,1
BZID-1304460928,1
BZID-1304362564,1
BZID-1304462402,10
BZID-1304429326,1
BZID-1304366540,1
BZID-1304391090,1
BZID-1304394526,3
BZID-1304377832,9
BZID-1304406719,3
BZID-1304448056,4
BZID-1304446543,2
BZID-1304553960,2
BZID-1304355247,1
BZID-1304386601,4
BZID-1304477745,3
BZID-1304431695,1
BZID-1304555536,5
BZID-1304364993,2
BZID-1304360363,4
BZID-1304467054,3
BZID-1304384175,4
BZID-1304395861,5
BZID-1304417366,9
BZID-1304452314,2
BZID-1304598641,12
BZID-1304475271,3
BZID-1304408458,1
BZID-1304377705,9
BZID-1304349711,4
BZID-1304472114,6
BZID-1304366050,2
BZID-1304385406,1
BZID-1304428716,8
BZID-1304430212,1
BZID-1304434474,3
BZID-1304448580,7
BZID-1304350645,2
BZID-1304371633,2
BZID-1304443702,1
BZID-1304424747,2
BZID-1304597572,1
BZID-1304385324,9
BZID-1304439355,1
BZID-1304462610,4
BZID-1304393657,3
BZID-1304412678,7
BZID-1304450028,3
BZID-1304416909,2
BZID-1304476473,1
BZID-1304455727,1
BZID-1304427869,3
BZID-1304567494,4
BZID-1304429228,3
BZID-1304363509,8
BZID-1304426809,4
BZID-1304435945,2
BZID-1304418515,4
BZID-1304393149,1
BZID-1304418974,4
BZID-1304428390,1
BZID-1304472218,2
BZID-1304355290,1
BZID-1304413067,1
BZID-1304560893,1
BZID-1304371810,11
BZID-1304472999,3
BZID-1304606922,1
BZID-1304419706,9
BZID-1304353646,2
BZID-1304447713,2
BZID-1304443840,2
BZID-1304466193,2
BZID-1304434405,8
BZID-1304396160,3
BZID-1304396803,1
BZID-1304450768,7
BZID-1304607616,1
BZID-1304389075,16
BZID-1304607601,10
BZID-1304349395,1
BZID-1304416328,1
BZID-1304414544,2
BZID-1304434694,1
BZID-1304367015,2
BZID-1304407835,7
BZID-1304463248,3
BZID-1304428469,2
BZID-1304364360,2
BZID-1304466749,3
BZID-1304387131,2
BZID-1304601998,1
BZID-1304351440,1
BZID-1304428938,2
BZID-1304355850,1
BZID-1304462678,3
BZID-1304370147,2
BZID-1304440245,1
BZID-1304442268,2
BZID-1304366203,1
BZID-1304351656,2
BZID-1304464480,3
BZID-1304603472,1
BZID-1304461914,3
BZID-1304386563,1
BZID-1304425398,3
BZID-1304368867,1
BZID-1304438694,1
BZID-1304350787,6
BZID-1304425073,4
BZID-1304459530,1
BZID-1304598788,5
BZID-1304365389,2
BZID-1304406950,3
BZID-1304359807,1
BZID-1304350966,6
BZID-1304408576,1
BZID-1304420088,1
BZID-1304395401,3
BZID-1304459917,2
BZID-1304381772,1
BZID-1304354266,1
BZID-1304434214,3
BZID-1304429656,1
BZID-1304412241,2
BZID-1304415022,18
BZID-1304409437,4
BZID-1304389957,1
BZID-1304409455,1
BZID-1304538295,1
BZID-1304430346,5
BZID-1304606089,2
BZID-1304418036,1
BZID-1304413866,7
BZID-1304541298,3
BZID-1304367700,1
BZID-1304355493,14
BZID-1304537846,1
BZID-1304373776,1
BZID-1304422983,16
BZID-1304444965,2
BZID-1304384978,5
BZID-1304426094,2
BZID-1304444961,2
BZID-1304463108,2
BZID-1304458068,3
BZID-1304479048,1
BZID-1304390105,1
BZID-1304445829,8
BZID-1304595219,1
BZID-1304450136,1
BZID-1304412102,3
BZID-1304419921,1
BZID-1304546844,4
BZID-1304373500,3
BZID-1304388539,3
BZID-1304417870,3
BZID-1304418199,7
BZID-1304389173,1
BZID-1304475332,2
BZID-1304392148,1
BZID-1304610169,13
BZID-1304473987,2
BZID-1304423700,7
BZID-1304356806,1
BZID-1304605729,1
BZID-1304406034,3
BZID-1304397598,2
BZID-1304357438,11
BZID-1304399917,2
BZID-1304397774,6
BZID-1304376611,5
BZID-1304436275,3
BZID-1304429236,1
BZID-1304598659,5
BZID-1304417460,1
BZID-1304442257,1
BZID-1304387040,1
BZID-1304418837,4
BZID-1304403876,2
BZID-1304430277,3
BZID-1304386856,1
BZID-1304379431,1
BZID-1304375500,11
BZID-1304443857,1
BZID-1304407931,7
BZID-1304359512,5
BZID-1304380439,4
BZID-1304360966,1
BZID-1304371361,2
BZID-1304464462,1
BZID-1304398786,2
BZID-1304475701,1
BZID-1304605390,3
BZID-1304436759,1
BZID-1304349701,3
BZID-1304469930,2
BZID-1304465608,4
BZID-1304476762,2
BZID-1304409782,3
BZID-1304436341,3
BZID-1304463754,2
BZID-1304457769,2
BZID-1304578542,5
BZID-1304416493,2
BZID-1304429358,3
BZID-1304426734,2
BZID-1304390187,1
BZID-1304436241,2
BZID-1304384701,2
BZID-1304426697,2
BZID-1304383780,4
BZID-1304415842,4
BZID-1304459204,1
BZID-1304607663,1
BZID-1304350420,1
BZID-1304381849,4
BZID-1304460005,2
BZID-1304465233,3
BZID-1304479232,1
BZID-1304471664,5
BZID-1304432717,1
BZID-1304418539,2
BZID-1304463885,5
BZID-1304373638,1
BZID-1304393002,3
BZID-1304423654,6
BZID-1304380259,1
BZID-1304421232,2
BZID-1304443726,3
BZID-1304453529,2
BZID-1304383496,1
BZID-1304362268,1
BZID-1304420303,5
BZID-1304469092,1
BZID-1304396234,1
BZID-1304402471,1
BZID-1304556456,8
BZID-1304444911,1
BZID-1304478652,2
BZID-1304425791,8
BZID-1304391357,7
BZID-1304360128,4
BZID-1304598049,6
BZID-1304568745,1
BZID-1304465504,1
BZID-1304463219,2
BZID-1304362776,3
BZID-1304359783,10
BZID-1304376264,1
BZID-1304411866,1
BZID-1304474675,3
BZID-1304353175,4
BZID-1304412843,4
BZID-1304367067,1
BZID-1304462401,3
BZID-1304443627,1
BZID-1304464581,1
BZID-1304411384,1
BZID-1304441723,1
BZID-1304569487,5
BZID-1304398567,3
BZID-1304566495,3
BZID-1304435264,14
BZID-1304454795,1
BZID-1304410861,4
BZID-1304436122,4
BZID-1304438347,2
BZID-1304559685,9
BZID-1304420531,2
BZID-1304567469,2
BZID-1304439503,1
BZID-1304388448,2
BZID-1304439226,5
BZID-1304569831,1
BZID-1304417332,1
BZID-1304426304,2
BZID-1304472370,2
BZID-1304609080,3
BZID-1304464271,3
BZID-1304349360,1
BZID-1304415972,3
BZID-1304414611,1
BZID-1304377825,8
BZID-1304359152,10
BZID-1304414999,4
BZID-1304460978,3
BZID-1304474907,1
BZID-1304421404,2
BZID-1304473337,5
BZID-1304370332,1
BZID-1304435649,3
BZID-1304479195,4
BZID-1304478546,1
BZID-1304429689,2
BZID-1304604134,1
BZID-1304474924,1
BZID-1304368191,1
BZID-1304431940,2
BZID-1304577859,3
BZID-1304366151,1
BZID-1304408807,4
BZID-1304427171,2
BZID-1304455996,7
BZID-1304440059,4
BZID-1304444669,2
BZID-1304606324,1
BZID-1304373986,3
BZID-1304422379,1
BZID-1304566619,2
BZID-1304360861,5
BZID-1304421330,1
BZID-1304419937,2
BZID-1304432730,3
BZID-1304365135,2
BZID-1304391652,1
BZID-1304430856,2
BZID-1304451688,1
BZID-1304462336,1
BZID-1304361725,1
BZID-1304479300,3
BZID-1304378998,1
BZID-1304436542,3
BZID-1304406392,4
BZID-1304351700,2
BZID-1304465092,4
BZID-1304610444,7
BZID-1304428468,1
BZID-1304363037,3
BZID-1304550996,3
BZID-1304406995,1
BZID-1304396563,4
BZID-1304385738,1
BZID-1304366662,1
BZID-1304439331,1
BZID-1304437883,1
BZID-1304369219,4
BZID-1304390273,1
BZID-1304407309,1
BZID-1304416340,5
BZID-1304380824,2
BZID-1304384916,1
BZID-1304425726,1
BZID-1304398765,1
BZID-1304475579,2
BZID-1304480128,1
BZID-1304360822,1
BZID-1304400222,7
BZID-1304369303,1
BZID-1304474305,4
BZID-1304461178,2
BZID-1304414298,1
BZID-1304349793,3
BZID-1304376133,1
BZID-1304426130,1
BZID-1304448621,2
BZID-1304429631,1
BZID-1304351133,1
BZID-1304438701,6
BZID-1304437814,8
BZID-1304402154,1
BZID-1304380578,1
BZID-1304368886,1
BZID-1304456137,1
BZID-1304459625,1
BZID-1304446067,1
BZID-1304367083,3
BZID-1304448685,2
BZID-1304418254,1
BZID-1304598542,2
BZID-1304413786,1
BZID-1304424659,4
BZID-1304373679,1
BZID-1304386890,4
BZID-1304445242,1
BZID-1304401373,1
BZID-1304422133,4
BZID-1304560727,3
BZID-1304429120,6
BZID-1304402520,1
BZID-1304478907,4
BZID-1304549031,2
BZID-1304368336,1
BZID-1304383849,1
BZID-1304440882,2
BZID-1304466901,1
BZID-1304351360,1
BZID-1304355788,3
BZID-1304461969,1
BZID-1304384385,3
BZID-1304438180,2
BZID-1304356526,2
BZID-1304365310,3
BZID-1304411092,3
BZID-1304423616,3
BZID-1304355901,2
BZID-1304391094,4
BZID-1304424552,14
BZID-1304383004,4
BZID-1304461496,1
BZID-1304375265,1
BZID-1304546914,1
BZID-1304403244,3
BZID-1304607026,4
BZID-1304568951,2
BZID-1304461719,2
BZID-1304552763,3
BZID-1304364998,1
BZID-1304605508,1
BZID-1304438339,2
BZID-1304408693,1
BZID-1304379217,2
BZID-1304362950,2
BZID-1304358943,1
BZID-1304421916,3
BZID-1304385990,2
BZID-1304416708,8
BZID-1304406362,2
BZID-1304437457,4
BZID-1304557128,6
BZID-1304606969,5
BZID-1304357779,3
BZID-1304610570,1
BZID-1304428480,2
BZID-1304564163,8
BZID-1304367190,2
BZID-1304456587,1
BZID-1304366635,2
BZID-1304428923,2
BZID-1304376927,1
BZID-1304479650,3
BZID-1304421855,1
BZID-1304450140,3
BZID-1304357940,3
BZID-1304377191,1
BZID-1304403220,6
BZID-1304541594,1
BZID-1304376809,1
BZID-1304374499,1
BZID-1304413023,3
BZID-1304382982,1
BZID-1304402020,4
BZID-1304449166,1
BZID-1304450783,1
BZID-1304402665,3
BZID-1304421023,6
BZID-1304409335,1
BZID-1304407356,1
BZID-1304385843,1
BZID-1304379595,4
BZID-1304550075,3
BZID-1304382609,2
BZID-1304574955,1
BZID-1304480054,2
BZID-1304427173,1
BZID-1304448041,2
BZID-1304456816,1
BZID-1304402521,1
BZID-1304560908,1
BZID-1304438661,1
BZID-1304445698,1
BZID-1304377267,1
BZID-1304446015,2
BZID-1304428310,2
BZID-1304541682,1
BZID-1304411423,1
BZID-1304462024,3
BZID-1304595098,1
BZID-1304384683,2
BZID-1304445415,1
BZID-1304404029,2
BZID-1304458099,3
BZID-1304387038,2
BZID-1304395590,1
BZID-1304370551,1
BZID-1304372585,1
BZID-1304432366,1
BZID-1304595267,1
BZID-1304415008,2
BZID-1304424198,1
BZID-1304431754,2
BZID-1304367363,5
BZID-1304458300,1
BZID-1304361210,1
BZID-1304604056,1
BZID-1304477738,1
BZID-1304438458,2
BZID-1304424206,1
BZID-1304408300,1
BZID-1304400372,2
BZID-1304385063,1
BZID-1304399650,1
BZID-1304434682,1
BZID-1304472831,2
BZID-1304430708,2
BZID-1304552745,1
BZID-1304433057,1
BZID-1304604959,1
BZID-1304479433,1
BZID-1304459760,1
BZID-1304475422,2
BZID-1304604312,2
BZID-1304446747,5
BZID-1304359671,2
BZID-1304447696,1
BZID-1304387441,3
BZID-1304391732,1
BZID-1304467017,4
BZID-1304446465,2
BZID-1304436613,1
BZID-1304362853,1
BZID-1304358610,2
BZID-1304569404,3
BZID-1304418566,1
BZID-1304374970,2
BZID-1304394688,2
BZID-1304542245,1
BZID-1304376814,2
BZID-1304415938,2
BZID-1304377673,1
BZID-1304361451,3
BZID-1304456578,3
BZID-1304422694,3
BZID-1304350430,2
BZID-1304447685,2
BZID-1304423207,1
BZID-1304375201,1
BZID-1304425161,1
BZID-1304398094,2
BZID-1304407281,3
BZID-1304399578,1
BZID-1304373365,1
BZID-1304446414,2
BZID-1304419061,1
BZID-1304459078,3
BZID-1304425432,1
BZID-1304377451,1
BZID-1304385232,2
BZID-1304449227,3
BZID-1304406029,1
BZID-1304351139,1
BZID-1304460013,1
BZID-1304393295,1
BZID-1304360912,1
BZID-1304375570,1
BZID-1304437139,1
BZID-1304407871,2
BZID-1304387037,2
BZID-1304378270,1
BZID-1304469351,2
BZID-1304397405,1
BZID-1304362244,2
BZID-1304449115,1
BZID-1304478900,2
BZID-1304391408,1
BZID-1304432852,1
BZID-1304403825,1
BZID-1304459109,2
BZID-1304429977,1
BZID-1304386491,1
BZID-1304397808,2
BZID-1304609523,1
BZID-1304464011,4
BZID-1304540995,4
BZID-1304421072,3
BZID-1304407084,3
BZID-1304412175,1
BZID-1304368007,2
BZID-1304447683,1
BZID-1304411140,2
BZID-1304389547,1
BZID-1304408997,1
BZID-1304594750,2
BZID-1304364872,1
BZID-1304351283,2
BZID-1304462221,1
BZID-1304429672,1
BZID-1304605301,2
BZID-1304363102,1
BZID-1304421989,3
BZID-1304398980,2
BZID-1304478718,1
BZID-1304402280,2
BZID-1304351439,11
BZID-1304457917,1
BZID-1304436537,2
BZID-1304425951,1
BZID-1304353096,2
BZID-1304464005,3
BZID-1304421603,1
BZID-1304408432,1
BZID-1304415166,1
BZID-1304459914,1
BZID-1304429821,2
BZID-1304463988,2
BZID-1304432754,1
BZID-1304451088,1
BZID-1304408070,2
BZID-1304431236,1
BZID-1304376602,2
BZID-1304427775,1
BZID-1304566745,1
BZID-1304438960,2
BZID-1304457144,2
BZID-1304430714,1
BZID-1304396680,4
BZID-1304411976,3
BZID-1304466488,3
BZID-1304350811,1
BZID-1304428153,2
BZID-1304426444,1
BZID-1304610517,1
BZID-1304403281,1
BZID-1304462369,1
BZID-1304432911,2
BZID-1304405034,3
BZID-1304382222,2
BZID-1304404181,1
BZID-1304469921,4
BZID-1304380294,4
BZID-1304479888,1
BZID-1304464907,2
BZID-1304557540,1
BZID-1304372492,1
BZID-1304398340,2
BZID-1304461651,1
BZID-1304415174,3
BZID-1304350174,2
BZID-1304538187,3
BZID-1304350223,2
BZID-1304435292,1
BZID-1304427546,1
BZID-1304450720,1
BZID-1304438839,3
BZID-1304388828,1
BZID-1304424998,1
BZID-1304388143,3
BZID-1304462722,3
BZID-1304410168,1
BZID-1304378950,1
BZID-1304439068,1
BZID-1304417080,2
BZID-1304467208,2
BZID-1304428596,1
BZID-1304397429,1
BZID-1304385921,1
BZID-1304417823,2
BZID-1304464729,5
BZID-1304380394,2
BZID-1304387752,1
BZID-1304419059,1
BZID-1304372269,1
BZID-1304384715,1
BZID-1304390924,1
BZID-1304397486,1
BZID-1304397073,2
BZID-1304389771,2
BZID-1304428307,1
BZID-1304398976,1
BZID-1304479251,2
BZID-1304400159,1
BZID-1304406957,2
BZID-1304462684,2
BZID-1304411570,2
BZID-1304365643,3
BZID-1304433955,1
BZID-1304423964,2
BZID-1304422121,4
BZID-1304377582,1
BZID-1304371702,2
BZID-1304436272,1
BZID-1304407411,1
BZID-1304409646,1
BZID-1304351972,5
BZID-1304569969,9
BZID-1304469065,4
BZID-1304388292,8
BZID-1304478556,4
BZID-1304383198,7
BZID-1304403578,1
BZID-1304433137,1
BZID-1304445653,9
BZID-1304438944,1
BZID-1304418532,2
BZID-1304351233,4
BZID-1304377013,1
BZID-1304413333,1
BZID-1304450813,2
BZID-1304603998,1
BZID-1304553050,3
BZID-1304462193,2
BZID-1304606063,1
BZID-1304450733,2
BZID-1304427527,1
BZID-1304461435,2
BZID-1304604195,1
BZID-1304460887,1
BZID-1304382614,2
BZID-1304386436,1
BZID-1304457455,2
BZID-1304363992,2
BZID-1304460336,1
BZID-1304429473,2
BZID-1304463471,1
BZID-1304376882,1
BZID-1304412185,2
BZID-1304430655,1
BZID-1304469701,5
BZID-1304407841,2
BZID-1304606755,1
BZID-1304478775,3
BZID-1304380721,2
