businessid,total_visits
BZID-1304417798,1
BZID-1304408796,1
BZID-1304358719,1
BZID-1304379143,2
BZID-1304359512,1
BZID-1304429786,2
BZID-1304391551,1
BZID-1304462649,1
BZID-1304608935,1
BZID-1304611111,1
BZID-1304406141,1
BZID-1304385996,1
BZID-1304606601,1
BZID-1304396395,1
BZID-1304415380,2
BZID-1304387414,1
BZID-1304600936,1
BZID-1304379394,2
BZID-1304413571,1
BZID-1304413798,2
BZID-1304410660,1
BZID-1304350822,1
BZID-1304360543,1
BZID-1304423736,1
BZID-1304430721,2
BZID-1304352891,1
BZID-1304416192,1
BZID-1304415714,2
BZID-1304381849,2
BZID-1304427642,1
BZID-1304421123,1
BZID-1304379430,1
BZID-1304364993,1
BZID-1304383297,1
BZID-1304465255,1
BZID-1304417008,1
BZID-1304415591,1
BZID-1304370332,1
BZID-1304407659,1
BZID-1304412223,1
BZID-1304428517,1
BZID-1304435427,1
BZID-1304607587,1
BZID-1304417127,1
BZID-1304414155,1
BZID-1304429512,1
BZID-1304417765,1
BZID-1304393310,1
BZID-1304405963,2
BZID-1304457973,1
BZID-1304360084,1
BZID-1304430055,1
BZID-1304402205,1
BZID-1304552090,1
BZID-1304467864,1
BZID-1304400217,1
BZID-1304396477,1
BZID-1304429366,1
BZID-1304422604,1
BZID-1304416131,1
BZID-1304371352,2
BZID-1304365040,2
BZID-1304577212,1
BZID-1304373477,1
BZID-1304416588,1
BZID-1304357884,1
BZID-1304362268,1
BZID-1304416493,2
BZID-1304381029,1
BZID-1304408331,1
BZID-1304429111,1
BZID-1304357864,1
BZID-1304391422,1
BZID-1304412880,1
BZID-1304403774,1
BZID-1304411273,1
BZID-1304418069,2
BZID-1304461620,1
BZID-1304409991,1
BZID-1304424108,1
BZID-1304379531,1
BZID-1304422129,1
BZID-1304421735,1
BZID-1304416166,1
BZID-1304430429,1
BZID-1304409426,1
BZID-1304594738,1
BZID-1304356122,1
BZID-1304351674,2
BZID-1304381429,1
BZID-1304417488,1
BZID-1304409777,1
BZID-1304366050,1
BZID-1304389280,1
BZID-1304380029,1
BZID-1304364789,1
BZID-1304387131,1
BZID-1304380058,2
BZID-1304413525,1
BZID-1304576748,1
BZID-1304405019,1
BZID-1304364252,1
BZID-1304386890,1
BZID-1304358485,1
BZID-1304426110,1
BZID-1304368789,2
BZID-1304412172,2
BZID-1304418724,1
BZID-1304449041,1
BZID-1304560893,1
BZID-1304441723,1
BZID-1304476311,1
BZID-1304400135,1
BZID-1304373986,1
BZID-1304389772,1
BZID-1304382450,2
BZID-1304376051,1
BZID-1304425073,2
BZID-1304415994,1
BZID-1304412680,1
BZID-1304403466,2
BZID-1304358207,1
BZID-1304428198,1
BZID-1304407789,1
BZID-1304373998,1
BZID-1304359607,1
BZID-1304416671,1
BZID-1304421321,1
BZID-1304439286,1
BZID-1304424421,1
BZID-1304391911,1
BZID-1304404177,2
BZID-1304391965,1
BZID-1304604134,1
BZID-1304461625,1
BZID-1304469521,1
BZID-1304414495,1
BZID-1304391741,1
BZID-1304473197,1
BZID-1304415208,1
BZID-1304393015,1
BZID-1304424642,1
BZID-1304404443,1
BZID-1304438015,1
BZID-1304419795,1
BZID-1304436188,2
BZID-1304423316,1
BZID-1304461719,2
BZID-1304383287,1
BZID-1304402067,1
BZID-1304372384,1
BZID-1304357438,1
BZID-1304459240,1
BZID-1304416322,1
BZID-1304422622,1
BZID-1304361097,1
BZID-1304597572,1
BZID-1304384595,1
BZID-1304350787,1
BZID-1304455972,1
BZID-1304600884,1
BZID-1304412277,1
BZID-1304454248,1
BZID-1304356611,1
BZID-1304461754,1
BZID-1304429598,1
BZID-1304423390,1
BZID-1304385911,1
BZID-1304417323,2
BZID-1304456894,1
BZID-1304417777,1
BZID-1304377004,1
BZID-1304398979,1
BZID-1304387282,1
BZID-1304366018,1
BZID-1304410313,1
BZID-1304428052,1
BZID-1304427143,1
BZID-1304438942,1
BZID-1304420912,1
BZID-1304413383,1
BZID-1304450503,1
BZID-1304416948,1
BZID-1304378135,1
BZID-1304458732,1
BZID-1304418707,2
BZID-1304397136,1
BZID-1304365368,4
BZID-1304380142,3
BZID-1304429225,2
BZID-1304412566,1
BZID-1304608770,1
BZID-1304391425,4
BZID-1304403046,1
BZID-1304460440,1
BZID-1304608908,1
BZID-1304386174,1
BZID-1304364664,2
BZID-1304376757,2
BZID-1304422630,1
BZID-1304574582,5
BZID-1304415696,1
BZID-1304375912,1
BZID-1304353939,1
BZID-1304368182,1
BZID-1304380354,2
BZID-1304462426,2
BZID-1304376774,2
BZID-1304474577,3
BZID-1304448222,1
BZID-1304475261,2
BZID-1304397707,2
BZID-1304421664,6
BZID-1304404185,2
BZID-1304462746,1
BZID-1304410148,1
BZID-1304365217,1
BZID-1304379463,3
BZID-1304413746,3
BZID-1304396074,2
BZID-1304412733,1
BZID-1304368693,2
BZID-1304365974,1
BZID-1304401276,1
BZID-1304374381,2
BZID-1304461262,6
BZID-1304354119,2
BZID-1304424694,5
BZID-1304420552,3
BZID-1304422976,1
BZID-1304390868,2
BZID-1304405097,7
BZID-1304383197,3
BZID-1304377579,1
BZID-1304363071,2
BZID-1304381858,2
BZID-1304380601,3
BZID-1304411093,1
BZID-1304472061,2
BZID-1304406897,1
BZID-1304446378,3
BZID-1304420215,2
BZID-1304381211,3
BZID-1304465041,2
BZID-1304381001,3
BZID-1304359722,5
BZID-1304462071,5
BZID-1304411262,2
BZID-1304401531,1
BZID-1304400460,2
BZID-1304407009,2
BZID-1304394055,1
BZID-1304379106,2
BZID-1304410189,3
BZID-1304389795,2
BZID-1304398874,1
BZID-1304409300,2
BZID-1304382232,2
BZID-1304397213,2
BZID-1304462799,5
BZID-1304404314,1
BZID-1304438294,4
BZID-1304462279,1
BZID-1304371502,2
BZID-1304370651,3
BZID-1304413431,1
BZID-1304403263,4
BZID-1304424101,2
BZID-1304385748,1
BZID-1304358363,1
BZID-1304606343,5
BZID-1304607758,1
BZID-1304449347,1
BZID-1304404556,1
BZID-1304380916,1
BZID-1304473370,1
BZID-1304369156,5
BZID-1304385497,1
BZID-1304423102,1
BZID-1304361347,2
BZID-1304422464,1
BZID-1304360519,1
BZID-1304402058,2
BZID-1304410583,1
BZID-1304381021,1
BZID-1304475532,1
BZID-1304358385,1
BZID-1304426007,1
BZID-1304376233,1
BZID-1304432777,4
BZID-1304389872,2
BZID-1304415392,1
BZID-1304464077,2
BZID-1304397799,3
BZID-1304414186,2
BZID-1304415092,1
BZID-1304438288,1
BZID-1304425022,1
BZID-1304429026,1
BZID-1304437820,2
BZID-1304386653,1
BZID-1304434670,4
BZID-1304400120,8
BZID-1304463154,2
BZID-1304377656,1
BZID-1304427878,1
BZID-1304389586,3
BZID-1304393166,2
BZID-1304387756,2
BZID-1304399305,2
BZID-1304429498,3
BZID-1304422866,2
BZID-1304466370,1
BZID-1304471214,1
BZID-1304401830,3
BZID-1304447311,2
BZID-1304412050,1
BZID-1304564200,1
BZID-1304425049,4
BZID-1304415703,1
BZID-1304365330,2
BZID-1304407027,1
BZID-1304402394,2
BZID-1304429497,1
BZID-1304366539,2
BZID-1304430645,2
BZID-1304360759,2
BZID-1304388648,1
BZID-1304444931,4
BZID-1304404186,3
BZID-1304353221,2
BZID-1304435223,3
BZID-1304466150,4
BZID-1304399788,1
BZID-1304438387,3
BZID-1304390152,1
BZID-1304463138,1
BZID-1304445121,2
BZID-1304395673,1
BZID-1304368491,1
BZID-1304375411,1
BZID-1304386794,1
BZID-1304393436,2
BZID-1304410558,1
BZID-1304385292,3
BZID-1304383109,2
BZID-1304396870,1
BZID-1304402509,2
BZID-1304364574,3
BZID-1304400522,3
BZID-1304401143,1
BZID-1304399882,4
BZID-1304394853,1
BZID-1304425547,1
BZID-1304414927,1
BZID-1304365682,1
BZID-1304367541,3
BZID-1304374191,2
BZID-1304421872,1
BZID-1304351958,2
BZID-1304358139,2
BZID-1304354841,2
BZID-1304403270,3
BZID-1304607336,1
BZID-1304447080,1
BZID-1304381137,2
BZID-1304379186,3
BZID-1304428528,2
BZID-1304430585,2
BZID-1304388684,1
BZID-1304456043,2
BZID-1304361381,2
BZID-1304595716,1
BZID-1304382519,1
BZID-1304438152,1
BZID-1304408158,2
BZID-1304397572,6
BZID-1304400132,5
BZID-1304392191,3
BZID-1304379225,1
BZID-1304371582,1
BZID-1304377411,1
BZID-1304412166,1
BZID-1304566698,1
BZID-1304463739,4
BZID-1304393100,3
BZID-1304390578,6
BZID-1304436008,3
BZID-1304358991,2
BZID-1304370503,3
BZID-1304609864,2
BZID-1304379674,1
BZID-1304362856,5
BZID-1304381065,2
BZID-1304472781,2
BZID-1304374167,2
BZID-1304419920,1
BZID-1304361328,1
BZID-1304427549,1
BZID-1304380205,1
BZID-1304467201,1
BZID-1304408721,1
BZID-1304449828,2
BZID-1304456782,1
BZID-1304608273,1
BZID-1304361624,2
BZID-1304439039,7
BZID-1304359121,3
BZID-1304396799,2
BZID-1304359510,1
BZID-1304417754,1
BZID-1304359599,1
BZID-1304419897,1
BZID-1304606000,1
BZID-1304385985,2
BZID-1304373709,2
BZID-1304436420,2
BZID-1304360764,2
BZID-1304382945,1
BZID-1304415752,1
BZID-1304442429,1
BZID-1304399739,1
BZID-1304420146,2
BZID-1304358729,1
BZID-1304418684,1
BZID-1304386346,1
BZID-1304395748,1
BZID-1304374016,1
BZID-1304373227,1
BZID-1304563231,1
BZID-1304415032,3
BZID-1304421036,1
BZID-1304429221,1
BZID-1304596381,1
BZID-1304418478,1
BZID-1304420006,1
BZID-1304608515,2
BZID-1304385041,1
BZID-1304437766,1
BZID-1304362058,1
BZID-1304419323,2
BZID-1304387961,1
BZID-1304394147,1
BZID-1304408549,1
BZID-1304406729,1
BZID-1304390220,1
BZID-1304430641,1
BZID-1304416761,1
BZID-1304476855,1
BZID-1304373800,1
BZID-1304436371,1
BZID-1304390169,2
BZID-1304363292,1
BZID-1304426331,1
BZID-1304389765,1
BZID-1304405954,1
BZID-1304413726,1
BZID-1304414240,1
BZID-1304390179,1
BZID-1304399510,1
BZID-1304478699,1
BZID-1304427274,2
BZID-1304390745,1
BZID-1304469490,1
BZID-1304440002,1
BZID-1304442865,1
BZID-1304423043,1
BZID-1304448232,1
BZID-1304350781,1
BZID-1304376311,1
BZID-1304379471,1
BZID-1304445326,2
BZID-1304404432,1
BZID-1304431082,1
BZID-1304387904,1
BZID-1304360141,1
BZID-1304412919,1
BZID-1304556140,1
BZID-1304363546,3
BZID-1304419975,1
BZID-1304416156,2
BZID-1304401802,1
BZID-1304379815,1
BZID-1304363252,1
BZID-1304414864,1
BZID-1304369399,1
BZID-1304435450,1
BZID-1304430291,1
BZID-1304401793,1
BZID-1304402566,1
BZID-1304436021,1
BZID-1304389494,1
BZID-1304402985,1
BZID-1304553400,1
BZID-1304414644,1
BZID-1304451522,1
BZID-1304448532,1
BZID-1304353914,1
BZID-1304408662,1
BZID-1304424504,1
BZID-1304610339,1
BZID-1304435569,1
BZID-1304365949,1
BZID-1304389489,1
BZID-1304476749,1
BZID-1304448467,1
BZID-1304408980,1
BZID-1304392885,1
BZID-1304395776,1
BZID-1304416674,1
BZID-1304390382,1
BZID-1304360299,1
BZID-1304430116,1
BZID-1304459938,1
BZID-1304417490,1
BZID-1304429573,1
BZID-1304400142,1
BZID-1304373718,1
BZID-1304458546,1
BZID-1304415490,1
BZID-1304595731,1
BZID-1304385311,2
BZID-1304425435,1
BZID-1304388835,1
BZID-1304418950,1
BZID-1304419054,1
BZID-1304405922,1
BZID-1304428672,1
BZID-1304374238,1
BZID-1304401655,1
BZID-1304350046,1
BZID-1304469003,1
BZID-1304418939,1
BZID-1304367333,1
BZID-1304420532,1
BZID-1304428134,1
BZID-1304575292,2
BZID-1304385284,1
BZID-1304427497,1
BZID-1304367424,1
BZID-1304463153,1
BZID-1304425871,1
BZID-1304377155,2
BZID-1304407806,1
BZID-1304377644,1
BZID-1304551676,2
BZID-1304590518,1
BZID-1304610495,1
BZID-1304449258,1
BZID-1304429211,1
BZID-1304397623,1
BZID-1304405398,1
BZID-1304417671,1
BZID-1304428682,1
BZID-1304376429,2
BZID-1304417047,2
BZID-1304422239,1
BZID-1304388313,1
BZID-1304417175,1
BZID-1304473118,1
BZID-1304421967,1
BZID-1304457404,1
BZID-1304609229,1
BZID-1304419652,1
BZID-1304439484,1
BZID-1304351902,1
BZID-1304471943,1
BZID-1304357795,1
BZID-1304375720,1
BZID-1304365520,1
BZID-1304392536,1
BZID-1304409436,1
BZID-1304578018,1
BZID-1304603692,1
BZID-1304466301,1
BZID-1304549357,1
BZID-1304401045,1
BZID-1304376056,2
BZID-1304437581,1
BZID-1304471582,1
BZID-1304468714,1
BZID-1304609293,1
BZID-1304550992,1
BZID-1304462357,1
BZID-1304589124,1
BZID-1304600836,1
BZID-1304417962,1
BZID-1304430321,1
BZID-1304415006,1
BZID-1304398318,1
BZID-1304382571,1
BZID-1304447599,1
BZID-1304418287,1
BZID-1304411692,2
BZID-1304458687,1
BZID-1304421978,1
BZID-1304418474,1
BZID-1304391706,2
BZID-1304425158,1
BZID-1304435363,1
BZID-1304413609,1
BZID-1304429420,1
BZID-1304406489,1
BZID-1304401848,1
BZID-1304418587,1
BZID-1304399656,1
BZID-1304395592,1
BZID-1304422060,1
BZID-1304350804,2
BZID-1304418632,1
BZID-1304458726,1
BZID-1304437842,1
BZID-1304363644,1
BZID-1304403920,2
BZID-1304458119,1
BZID-1304428533,1
BZID-1304418938,1
BZID-1304465575,1
BZID-1304409739,1
BZID-1304574894,1
BZID-1304412037,1
BZID-1304427115,1
BZID-1304367161,1
BZID-1304476895,1
BZID-1304455597,1
BZID-1304407025,1
BZID-1304375548,1
BZID-1304363156,1
BZID-1304400810,1
BZID-1304438068,1
BZID-1304437046,1
BZID-1304382024,1
BZID-1304363108,2
BZID-1304381771,1
BZID-1304367909,1
BZID-1304365038,1
BZID-1304413709,1
BZID-1304451346,1
BZID-1304399689,1
BZID-1304380578,1
BZID-1304415899,1
BZID-1304411742,2
BZID-1304563771,1
BZID-1304357825,1
BZID-1304375372,1
BZID-1304425265,1
BZID-1304419921,1
BZID-1304382477,1
BZID-1304596997,1
BZID-1304378100,1
BZID-1304401515,1
BZID-1304412914,1
BZID-1304476872,1
BZID-1304414735,1
BZID-1304417791,1
BZID-1304461237,1
BZID-1304425745,1
BZID-1304409942,1
BZID-1304418515,1
BZID-1304384297,2
BZID-1304377505,1
BZID-1304427656,1
BZID-1304384681,1
BZID-1304408283,1
BZID-1304380363,1
BZID-1304383240,1
BZID-1304397757,1
BZID-1304383938,1
BZID-1304405819,1
BZID-1304394674,1
BZID-1304442185,1
BZID-1304461756,1
BZID-1304577436,1
BZID-1304411559,1
BZID-1304413232,1
BZID-1304428228,1
BZID-1304360788,1
BZID-1304381451,1
BZID-1304389096,1
BZID-1304578542,1
BZID-1304610761,1
BZID-1304349793,1
BZID-1304381022,1
BZID-1304418837,1
BZID-1304416533,1
BZID-1304611124,1
BZID-1304350645,1
BZID-1304416303,1
BZID-1304374403,1
BZID-1304359812,1
BZID-1304383559,1
BZID-1304388813,1
BZID-1304462250,1
BZID-1304439578,1
BZID-1304557391,1
BZID-1304414575,1
BZID-1304413770,1
BZID-1304444360,1
BZID-1304423251,1
BZID-1304461716,1
BZID-1304393428,1
BZID-1304439355,1
BZID-1304604350,1
BZID-1304368694,1
BZID-1304455957,1
BZID-1304400159,1
BZID-1304438347,1
BZID-1304411593,1
BZID-1304376235,1
BZID-1304423762,1
BZID-1304406768,1
BZID-1304358645,2
BZID-1304428906,1
BZID-1304432318,1
BZID-1304384779,2
BZID-1304355169,1
BZID-1304375460,1
BZID-1304401542,1
BZID-1304420285,3
BZID-1304377819,1
BZID-1304381807,1
BZID-1304445081,1
BZID-1304390594,1
BZID-1304349443,1
BZID-1304413246,1
BZID-1304359541,1
BZID-1304396417,1
BZID-1304359787,3
BZID-1304456963,1
BZID-1304368858,1
BZID-1304357064,1
BZID-1304365618,1
BZID-1304422103,1
BZID-1304595413,1
BZID-1304390269,2
BZID-1304469171,1
BZID-1304462871,1
BZID-1304359199,1
BZID-1304400814,2
BZID-1304459205,2
BZID-1304460883,1
BZID-1304374870,1
BZID-1304459224,1
BZID-1304365362,1
BZID-1304365096,1
BZID-1304416840,1
BZID-1304423589,1
BZID-1304428514,1
BZID-1304414410,1
BZID-1304424046,1
BZID-1304406349,1
BZID-1304393319,3
BZID-1304416397,1
BZID-1304416304,1
BZID-1304404373,1
BZID-1304438586,1
BZID-1304375282,1
BZID-1304422450,1
BZID-1304396248,1
BZID-1304431494,1
BZID-1304429337,1
BZID-1304439722,1
BZID-1304379210,1
BZID-1304417137,2
BZID-1304412070,2
BZID-1304575274,2
BZID-1304374116,1
BZID-1304460949,1
BZID-1304399154,1
BZID-1304463497,1
BZID-1304357759,1
BZID-1304416917,1
BZID-1304377464,1
BZID-1304430154,1
BZID-1304608983,2
BZID-1304465378,1
BZID-1304375132,1
BZID-1304445672,2
BZID-1304390235,1
BZID-1304450573,1
BZID-1304385956,1
BZID-1304377974,1
BZID-1304388627,1
BZID-1304409387,1
BZID-1304389211,1
BZID-1304447592,1
BZID-1304393419,1
BZID-1304367109,2
BZID-1304398919,1
BZID-1304374237,1
BZID-1304366153,1
BZID-1304379781,1
BZID-1304449685,1
BZID-1304387232,1
BZID-1304350336,1
BZID-1304373745,1
BZID-1304380223,1
BZID-1304390419,1
BZID-1304407762,1
BZID-1304609733,1
BZID-1304369795,2
BZID-1304398056,2
BZID-1304428260,1
BZID-1304382542,2
BZID-1304427399,1
BZID-1304568673,1
BZID-1304395802,1
BZID-1304444330,1
BZID-1304390651,1
BZID-1304389350,2
BZID-1304424578,1
BZID-1304378259,1
BZID-1304447520,1
BZID-1304403654,2
BZID-1304429692,1
BZID-1304393017,1
BZID-1304461639,1
BZID-1304420577,1
BZID-1304350331,2
BZID-1304414818,2
BZID-1304421592,1
BZID-1304381514,1
BZID-1304405751,1
BZID-1304402769,1
BZID-1304458698,1
BZID-1304392082,1
BZID-1304388450,1
BZID-1304426882,3
BZID-1304401498,1
BZID-1304445083,1
BZID-1304367795,1
BZID-1304384736,1
BZID-1304394946,1
BZID-1304428330,1
BZID-1304374914,1
BZID-1304373375,1
BZID-1304389392,3
BZID-1304372137,1
BZID-1304435019,1
BZID-1304421606,1
BZID-1304463655,1
BZID-1304461110,1
BZID-1304387164,1
BZID-1304562118,1
BZID-1304384247,1
BZID-1304351903,1
BZID-1304425227,1
BZID-1304408638,2
BZID-1304402835,1
BZID-1304427525,1
BZID-1304435906,1
BZID-1304394562,1
BZID-1304386481,1
BZID-1304408815,2
BZID-1304397631,1
BZID-1304428443,1
BZID-1304597578,1
BZID-1304379573,2
BZID-1304440111,1
BZID-1304424595,1
BZID-1304374043,1
BZID-1304386943,1
BZID-1304357286,1
BZID-1304415360,2
BZID-1304456618,1
BZID-1304440042,1
BZID-1304401201,1
BZID-1304398143,1
BZID-1304376065,1
BZID-1304380484,1
BZID-1304408913,1
BZID-1304360272,1
BZID-1304378189,1
BZID-1304462370,1
BZID-1304400196,1
BZID-1304387103,1
BZID-1304447819,1
BZID-1304428218,1
BZID-1304405832,1
BZID-1304383576,1
BZID-1304412377,1
BZID-1304361617,1
BZID-1304418783,1
BZID-1304412111,2
BZID-1304475039,1
BZID-1304388208,1
BZID-1304421075,1
BZID-1304363901,1
BZID-1304395129,1
BZID-1304364053,1
BZID-1304374338,1
BZID-1304421835,1
BZID-1304392659,1
BZID-1304609115,1
BZID-1304376102,1
BZID-1304426601,1
BZID-1304396824,1
BZID-1304372455,1
BZID-1304367638,1
BZID-1304363710,1
BZID-1304388764,1
BZID-1304415933,1
BZID-1304367036,2
BZID-1304377916,1
BZID-1304424905,1
BZID-1304417489,1
BZID-1304370989,1
BZID-1304419650,1
BZID-1304369821,1
BZID-1304424063,1
BZID-1304394784,1
BZID-1304407381,1
BZID-1304417616,1
BZID-1304429081,1
BZID-1304439038,1
BZID-1304380224,1
BZID-1304398993,1
BZID-1304373136,1
BZID-1304595083,1
BZID-1304384046,1
BZID-1304419330,1
BZID-1304366545,1
BZID-1304371392,1
BZID-1304461798,1
BZID-1304390582,2
BZID-1304448945,1
BZID-1304425848,1
BZID-1304400395,1
BZID-1304389270,1
BZID-1304416765,1
BZID-1304380774,1
BZID-1304369877,1
BZID-1304399611,3
BZID-1304407275,2
BZID-1304414957,2
BZID-1304351952,3
BZID-1304450516,2
BZID-1304373146,1
BZID-1304372135,3
BZID-1304422057,1
BZID-1304395540,3
BZID-1304362570,3
BZID-1304417896,1
BZID-1304408503,8
BZID-1304361155,2
BZID-1304370425,2
BZID-1304394648,1
BZID-1304421173,3
BZID-1304395214,4
BZID-1304412524,8
BZID-1304407582,7
BZID-1304373923,1
BZID-1304358938,1
BZID-1304428259,1
BZID-1304407851,2
BZID-1304422587,2
BZID-1304549935,1
BZID-1304460929,1
BZID-1304449235,2
BZID-1304386752,2
BZID-1304356184,3
BZID-1304607296,1
BZID-1304350625,3
BZID-1304438818,2
BZID-1304598937,1
BZID-1304395210,3
BZID-1304411681,6
BZID-1304392220,3
BZID-1304597494,1
BZID-1304430692,1
BZID-1304462959,3
BZID-1304413081,2
BZID-1304435877,4
BZID-1304407090,4
BZID-1304394533,3
BZID-1304393514,2
BZID-1304375466,1
BZID-1304421416,8
BZID-1304406507,5
BZID-1304415249,2
BZID-1304595427,1
BZID-1304461712,3
BZID-1304350636,1
BZID-1304361034,1
BZID-1304470064,2
BZID-1304355984,2
BZID-1304387132,3
BZID-1304416556,2
BZID-1304393107,3
BZID-1304384310,5
BZID-1304403699,1
BZID-1304425421,1
BZID-1304434037,2
BZID-1304365041,2
BZID-1304415833,2
BZID-1304477099,1
BZID-1304406107,1
BZID-1304408169,2
BZID-1304424847,2
BZID-1304448407,1
BZID-1304382281,2
BZID-1304374918,8
BZID-1304401990,2
BZID-1304362339,1
BZID-1304412578,5
BZID-1304414424,1
BZID-1304465544,1
BZID-1304420496,2
BZID-1304425767,1
BZID-1304456797,3
BZID-1304363262,1
BZID-1304459131,2
BZID-1304401626,3
BZID-1304418794,2
BZID-1304349608,1
BZID-1304386765,1
BZID-1304350925,2
BZID-1304372115,1
BZID-1304370991,3
BZID-1304463139,2
BZID-1304555079,1
BZID-1304405263,1
BZID-1304600329,2
BZID-1304404824,3
BZID-1304420065,2
BZID-1304415665,1
BZID-1304360533,1
BZID-1304425379,1
BZID-1304389091,2
BZID-1304360829,1
BZID-1304422386,2
BZID-1304426222,1
BZID-1304448383,2
BZID-1304471719,1
BZID-1304429097,1
BZID-1304432985,5
BZID-1304460631,2
BZID-1304357262,1
BZID-1304431019,1
BZID-1304373548,2
BZID-1304424434,1
BZID-1304381297,4
BZID-1304361236,2
BZID-1304413122,1
BZID-1304405797,1
BZID-1304358558,1
BZID-1304424682,1
BZID-1304429950,3
BZID-1304418710,2
BZID-1304383127,1
BZID-1304458122,3
BZID-1304402610,2
BZID-1304364643,1
BZID-1304416679,1
BZID-1304415687,3
BZID-1304420812,1
BZID-1304460784,2
BZID-1304422124,2
BZID-1304442883,1
BZID-1304430133,2
BZID-1304410994,5
BZID-1304458709,1
BZID-1304422085,2
BZID-1304362814,7
BZID-1304416756,1
BZID-1304373343,3
BZID-1304377591,3
BZID-1304458323,2
BZID-1304392384,3
BZID-1304366986,3
BZID-1304415478,2
BZID-1304407741,2
BZID-1304439931,2
BZID-1304373964,1
BZID-1304395733,2
BZID-1304410026,1
BZID-1304396069,3
BZID-1304410510,2
BZID-1304402068,3
BZID-1304458717,2
BZID-1304409448,1
BZID-1304381053,1
BZID-1304376034,4
BZID-1304354605,1
BZID-1304438886,1
BZID-1304410011,5
BZID-1304424610,1
BZID-1304388607,3
BZID-1304445875,1
BZID-1304459049,2
BZID-1304389052,1
BZID-1304462390,2
BZID-1304362926,3
BZID-1304455167,1
BZID-1304465318,5
BZID-1304478630,2
BZID-1304461718,1
BZID-1304422035,2
BZID-1304359298,1
BZID-1304383089,3
BZID-1304400695,2
BZID-1304427704,2
BZID-1304459138,2
BZID-1304400753,1
BZID-1304385412,4
BZID-1304460627,2
BZID-1304363382,2
BZID-1304352545,3
BZID-1304368146,1
BZID-1304421493,5
BZID-1304395196,2
BZID-1304407471,1
BZID-1304424428,1
BZID-1304428447,1
BZID-1304403866,2
BZID-1304403323,2
BZID-1304359880,2
BZID-1304397371,2
BZID-1304410484,2
BZID-1304408209,1
BZID-1304400243,1
BZID-1304408667,1
BZID-1304426623,1
BZID-1304434816,6
BZID-1304389416,1
BZID-1304388651,2
BZID-1304606822,1
BZID-1304372418,1
BZID-1304423836,1
BZID-1304402251,1
BZID-1304365150,2
BZID-1304398134,1
BZID-1304463302,1
BZID-1304427073,1
BZID-1304370454,2
BZID-1304367694,1
BZID-1304388151,1
BZID-1304370953,3
BZID-1304404433,3
BZID-1304422581,2
BZID-1304374708,2
BZID-1304376807,1
BZID-1304388517,2
BZID-1304567541,2
BZID-1304600928,1
BZID-1304386562,5
BZID-1304391060,1
BZID-1304439259,1
BZID-1304436666,1
BZID-1304471562,1
BZID-1304407913,1
BZID-1304397357,1
BZID-1304430486,2
BZID-1304354276,2
BZID-1304365153,1
BZID-1304427703,1
BZID-1304474318,4
BZID-1304389314,2
BZID-1304397727,2
BZID-1304389022,2
BZID-1304369188,1
BZID-1304377201,3
207bc3f6,1
BZID-1304610717,1
BZID-1304377360,4
BZID-1304446258,1
BZID-1304373968,1
BZID-1304351813,2
BZID-1304415849,2
BZID-1304363296,1
BZID-1304431267,2
BZID-1304460019,1
BZID-1304378972,3
BZID-1304461381,2
BZID-1304409912,3
BZID-1304403602,1
BZID-1304422063,1
BZID-1304385754,2
BZID-1304397412,5
BZID-1304448701,2
BZID-1304446897,2
BZID-1304429441,5
BZID-1304539392,1
BZID-1304547324,1
BZID-1304424144,1
BZID-1304380156,3
BZID-1304386333,1
BZID-1304369743,1
BZID-1304407510,2
BZID-1304478088,6
BZID-1304394555,2
BZID-1304381020,1
BZID-1304397683,2
BZID-1304405780,2
BZID-1304412491,2
BZID-1304362083,2
BZID-1304403331,1
BZID-1304456978,6
BZID-1304458412,1
BZID-1304386415,1
BZID-1304423890,4
BZID-1304409315,2
BZID-1304374547,2
BZID-1304407401,2
BZID-1304396055,2
BZID-1304357910,1
BZID-1304471970,3
BZID-1304374739,2
BZID-1304426008,1
BZID-1304407592,4
BZID-1304382876,1
BZID-1304431623,1
BZID-1304386615,3
BZID-1304431015,1
BZID-1304417458,3
BZID-1304404730,3
BZID-1304460070,1
BZID-1304425391,4
BZID-1304390192,3
BZID-1304389843,4
BZID-1304567497,5
BZID-1304390211,1
BZID-1304418406,1
BZID-1304359106,2
BZID-1304475134,3
BZID-1304460573,1
BZID-1304466909,1
BZID-1304428071,1
BZID-1304400783,2
BZID-1304436399,2
