businessid,cta_dt_cnt,ppv_plv_dt_cnt,atc_dt_cnt
BZID-1304611025,1,0,0
BZID-1304354602,2,1,0
BZID-1304373147,1,0,0
BZID-1304368073,1,0,0
BZID-1304371838,2,0,0
BZID-1304607166,1,0,0
BZID-1304384226,1,0,0
BZID-1304424433,1,0,0
BZID-1304394522,1,0,0
BZID-1304469046,1,0,0
BZID-1304590570,1,0,0
BZID-1304380286,1,1,0
BZID-1304457637,3,0,0
BZID-1304423010,1,0,0
BZID-1304597118,1,0,0
BZID-1304609691,1,0,0
BZID-1304606572,1,0,0
BZID-1304410101,1,0,0
BZID-1304608571,1,0,0
BZID-1304392112,1,0,0
BZID-1304378234,1,0,0
BZID-1304433333,2,0,0
BZID-1304406300,1,1,0
BZID-1304371126,1,0,0
BZID-1304410115,1,0,0
BZID-1304424288,1,0,0
BZID-1304421459,2,0,0
BZID-1304380999,2,0,0
BZID-1304399747,1,0,0
BZID-1304414345,1,0,0
BZID-1304379941,1,0,0
BZID-1304608664,1,0,0
BZID-1304379006,1,0,0
BZID-1304405858,1,0,0
BZID-1304369741,1,0,0
BZID-1304404963,1,0,0
BZID-1304416724,1,0,0
BZID-1304606929,1,0,0
BZID-1304420843,59,50,31
BZID-1304389250,46,34,18
BZID-1304396213,54,50,26
BZID-1304577285,10,7,3
BZID-1304474706,62,56,39
BZID-1304411136,45,29,30
BZID-1304423494,56,35,18
BZID-1304354171,28,20,8
BZID-1304380606,60,52,29
BZID-1304362503,42,37,16
BZID-1304441463,33,24,9
BZID-1304432016,32,28,17
BZID-1304449072,35,20,10
BZID-1304564775,33,31,14
BZID-1304596133,32,27,20
BZID-1304398956,19,15,0
BZID-1304606211,10,0,0
BZID-1304477081,27,24,21
BZID-1304383719,25,24,3
BZID-1304457886,6,3,2
BZID-1304406379,35,26,8
BZID-1304606526,55,54,35
BZID-1304467169,13,12,4
BZID-1304449548,28,20,4
BZID-1304411114,32,28,10
BZID-1304358099,23,17,9
BZID-1304349705,43,35,20
BZID-1304391500,4,0,0
BZID-1304438755,55,48,22
BZID-1304414216,41,25,13
BZID-1304403817,55,34,22
BZID-1304407550,31,29,8
BZID-1304430233,59,43,35
BZID-1304358243,28,27,18
BZID-1304397652,49,46,43
BZID-1304443707,57,53,42
BZID-1304427086,57,52,37
BZID-1304358591,15,11,0
BZID-1304382160,52,38,21
BZID-1304383215,23,19,6
BZID-1304461848,53,43,18
BZID-1304362000,51,28,19
BZID-1304389906,37,33,12
BZID-1304375252,36,35,6
BZID-1304467121,14,11,2
BZID-1304430270,24,20,15
BZID-1304467320,59,49,45
BZID-1304407497,17,15,8
BZID-1304424230,36,30,13
BZID-1304422328,32,19,12
BZID-1304395616,55,46,14
BZID-1304408636,11,11,4
BZID-1304606642,47,42,30
BZID-1304595597,2,0,0
BZID-1304458017,55,38,23
BZID-1304472167,42,33,27
BZID-1304438587,58,45,37
BZID-1304350677,29,23,21
BZID-1304575458,16,10,6
BZID-1304396251,60,60,42
BZID-1304595053,22,22,11
BZID-1304460560,34,32,10
BZID-1304373017,15,14,3
BZID-1304359643,20,14,7
BZID-1304363065,7,1,0
BZID-1304422245,23,16,6
BZID-1304396272,41,34,16
BZID-1304468729,56,56,30
BZID-1304415389,38,22,18
BZID-1304401352,13,3,1
BZID-1304434672,31,24,22
BZID-1304435621,54,48,37
BZID-1304568186,36,35,11
BZID-1304597680,24,22,4
BZID-1304462186,5,5,1
BZID-1304384409,32,14,8
BZID-1304351107,29,29,3
BZID-1304413115,52,48,24
BZID-1304447308,5,3,0
BZID-1304578185,25,19,8
BZID-1304372617,19,17,9
BZID-1304430464,41,37,26
BZID-1304358830,40,34,16
BZID-1304473036,39,23,15
BZID-1304458513,8,5,1
BZID-1304389082,29,23,9
BZID-1304465623,18,15,7
BZID-1304374587,53,47,34
BZID-1304564430,13,9,9
BZID-1304564243,9,8,6
BZID-1304365776,52,51,39
BZID-1304438264,26,18,11
BZID-1304429757,36,31,16
BZID-1304369687,10,8,4
BZID-1304364962,3,3,0
BZID-1304455891,9,4,1
BZID-1304606285,52,45,3
BZID-1304567475,43,40,20
BZID-1304413085,12,7,4
BZID-1304564237,8,4,3
BZID-1304456707,34,23,7
BZID-1304604703,35,30,14
BZID-1304450175,46,33,26
BZID-1304397734,43,38,19
BZID-1304453790,50,25,16
BZID-1304423489,36,34,3
BZID-1304478145,18,13,5
BZID-1304356037,18,17,11
BZID-1304443234,22,17,9
BZID-1304438154,9,8,4
BZID-1304428711,18,16,2
BZID-1304462900,26,18,13
BZID-1304603933,20,20,11
BZID-1304600383,55,46,31
BZID-1304465126,22,21,3
BZID-1304364580,42,38,27
BZID-1304565004,4,3,1
BZID-1304349207,25,23,11
BZID-1304370032,20,12,4
BZID-1304425375,8,6,3
BZID-1304448718,16,15,4
BZID-1304396019,34,22,8
BZID-1304362489,43,33,23
BZID-1304442841,6,3,1
BZID-1304600862,10,7,5
BZID-1304367400,14,12,7
BZID-1304565190,15,14,7
BZID-1304565212,42,36,23
BZID-1304371641,26,23,12
BZID-1304385699,30,15,2
BZID-1304374586,42,36,32
BZID-1304369930,20,13,8
BZID-1304383865,17,13,11
BZID-1304399678,1,1,0
BZID-1304396759,24,22,1
BZID-1304565123,33,31,24
BZID-1304454916,60,56,47
BZID-1304476015,63,60,56
BZID-1304460676,18,15,11
BZID-1304576897,31,30,13
BZID-1304447244,24,23,10
BZID-1304407047,28,26,7
BZID-1304477720,54,38,29
BZID-1304389620,53,40,19
BZID-1304432685,34,32,24
BZID-1304560994,20,20,4
BZID-1304610748,33,32,11
BZID-1304356127,24,16,15
BZID-1304466171,43,36,27
BZID-1304354304,47,33,18
BZID-1304448850,14,11,2
BZID-1304459104,36,32,21
BZID-1304472908,42,32,16
BZID-1304351003,13,10,4
BZID-1304464016,48,28,22
BZID-1304358434,32,29,18
BZID-1304365065,37,23,3
BZID-1304562582,10,7,3
BZID-1304352294,37,30,25
BZID-1304577163,17,16,9
BZID-1304364869,44,39,23
BZID-1304575198,24,21,6
BZID-1304437217,19,8,3
BZID-1304598965,14,12,1
BZID-1304429509,30,20,17
BZID-1304407816,34,27,7
BZID-1304389650,19,14,3
BZID-1304399765,44,40,16
BZID-1304607803,56,52,26
BZID-1304423688,26,16,11
BZID-1304380237,2,2,0
BZID-1304364385,29,20,8
BZID-1304460962,41,22,15
BZID-1304420378,39,31,17
BZID-1304410123,34,32,3
BZID-1304407394,59,52,34
BZID-1304369842,50,41,21
BZID-1304459676,55,38,16
BZID-1304466723,51,30,28
BZID-1304389407,37,32,7
BZID-1304424938,5,3,2
BZID-1304394906,36,31,16
BZID-1304355341,23,10,7
BZID-1304453012,21,19,16
BZID-1304357189,21,20,8
BZID-1304568172,30,21,6
BZID-1304402745,27,26,14
BZID-1304609541,28,23,15
BZID-1304459032,45,41,20
BZID-1304567772,1,1,1
BZID-1304442358,44,38,19
BZID-1304611130,60,59,29
BZID-1304379822,8,6,3
BZID-1304409386,19,18,11
BZID-1304372612,16,14,2
BZID-1304400932,21,19,4
BZID-1304369935,31,26,15
BZID-1304398426,53,49,24
BZID-1304377369,7,7,2
BZID-1304359201,5,6,2
BZID-1304442078,58,53,23
BZID-1304383610,9,3,0
BZID-1304577670,32,31,6
BZID-1304423020,43,36,24
BZID-1304384867,6,4,4
BZID-1304567362,3,1,0
BZID-1304399292,9,9,5
BZID-1304567373,5,4,2
BZID-1304414064,41,35,16
BZID-1304590386,14,12,3
BZID-1304423376,24,16,4
BZID-1304472007,56,43,36
BZID-1304554261,9,5,0
BZID-1304377879,31,27,14
BZID-1304419405,24,21,7
BZID-1304444780,47,45,33
BZID-1304418755,11,7,3
BZID-1304431689,24,16,9
BZID-1304365597,2,2,0
BZID-1304371402,19,17,8
BZID-1304611097,19,19,8
BZID-1304375233,16,14,2
BZID-1304410258,7,6,3
BZID-1304396448,1,1,1
BZID-1304362603,53,42,35
BZID-1304567525,22,3,1
BZID-1304457422,7,6,1
BZID-1304600620,14,13,5
BZID-1304476444,9,7,3
BZID-1304350574,16,14,12
BZID-1304395316,34,26,10
BZID-1304449366,34,28,14
BZID-1304567435,16,15,8
BZID-1304606162,51,30,19
BZID-1304464470,53,48,41
BZID-1304406951,36,25,16
BZID-1304353269,21,19,7
BZID-1304418055,41,28,18
BZID-1304420562,40,31,27
BZID-1304401032,32,19,0
BZID-1304362867,22,8,1
BZID-1304567376,35,27,18
BZID-1304567474,22,19,11
BZID-1304364709,31,23,12
BZID-1304389094,38,31,13
BZID-1304597744,45,38,27
BZID-1304567876,12,11,7
BZID-1304566631,16,15,3
BZID-1304379367,48,41,7
BZID-1304428568,33,20,9
BZID-1304609384,54,50,22
BZID-1304437026,32,25,9
BZID-1304466876,48,39,27
BZID-1304408789,14,9,7
BZID-1304358580,21,21,3
BZID-1304387161,6,3,1
BZID-1304607550,29,19,9
BZID-1304352685,29,23,11
BZID-1304466295,53,45,28
BZID-1304595462,55,48,26
BZID-1304434985,24,15,10
BZID-1304609640,42,38,3
BZID-1304423622,30,14,10
BZID-1304386547,21,19,7
BZID-1304443728,27,9,5
BZID-1304606320,5,3,1
BZID-1304450344,19,13,4
BZID-1304403790,35,16,9
BZID-1304390495,7,7,1
BZID-1304607242,7,4,3
BZID-1304402465,61,61,20
BZID-1304406228,29,27,16
BZID-1304403455,43,32,26
BZID-1304466845,29,26,8
BZID-1304578105,29,25,9
BZID-1304380200,47,38,23
BZID-1304373422,10,10,0
BZID-1304365505,9,8,1
BZID-1304373909,6,4,1
BZID-1304350691,16,15,9
BZID-1304388926,61,57,43
BZID-1304442905,40,30,25
BZID-1304470152,19,18,9
BZID-1304465515,14,10,6
BZID-1304360279,57,56,32
BZID-1304539264,5,5,1
BZID-1304409052,35,32,9
BZID-1304418538,26,21,10
BZID-1304428033,19,9,6
BZID-1304406722,54,45,34
BZID-1304428662,47,40,0
BZID-1304462000,39,22,16
BZID-1304467829,23,13,6
BZID-1304409854,25,18,8
BZID-1304381192,28,23,14
BZID-1304412633,2,2,1
BZID-1304429040,49,44,5
BZID-1304378130,38,25,13
BZID-1304365939,6,5,2
BZID-1304567700,20,19,1
BZID-1304364976,28,18,6
BZID-1304431720,51,37,33
BZID-1304457666,21,19,5
BZID-1304426966,20,10,10
BZID-1304476462,55,36,31
BZID-1304350108,29,20,10
BZID-1304424156,35,21,15
BZID-1304353007,21,20,6
BZID-1304433549,25,22,12
BZID-1304365180,26,21,15
BZID-1304385868,37,33,16
BZID-1304566537,8,4,1
BZID-1304445007,50,43,35
BZID-1304599436,24,12,5
BZID-1304470916,52,50,6
BZID-1304429385,39,31,25
BZID-1304460360,33,25,17
BZID-1304377394,1,1,1
BZID-1304611167,5,3,0
BZID-1304375177,18,16,6
BZID-1304455793,40,30,17
BZID-1304464567,43,36,31
BZID-1304597977,8,8,3
BZID-1304421496,4,2,0
BZID-1304467474,4,4,1
BZID-1304458386,9,9,4
BZID-1304609228,24,21,9
BZID-1304359538,17,12,4
BZID-1304595788,11,8,3
BZID-1304367845,32,26,14
BZID-1304406282,11,9,3
BZID-1304385409,56,47,24
BZID-1304475356,44,34,27
BZID-1304566368,21,21,14
BZID-1304396098,25,20,12
BZID-1304391613,6,5,0
BZID-1304353981,21,18,9
BZID-1304596558,20,17,3
BZID-1304566568,2,2,1
BZID-1304566480,14,2,1
BZID-1304409901,11,11,4
BZID-1304431510,5,4,0
BZID-1304375866,12,12,6
BZID-1304476483,52,42,32
BZID-1304459241,33,23,19
BZID-1304417453,22,11,9
BZID-1304402364,42,40,18
BZID-1304437978,47,21,17
BZID-1304393045,49,43,25
BZID-1304353510,27,25,16
BZID-1304385233,44,40,18
BZID-1304356950,13,9,6
BZID-1304380226,34,21,13
BZID-1304417990,12,11,6
BZID-1304359635,3,2,2
BZID-1304371305,13,8,3
BZID-1304474011,10,10,4
BZID-1304595201,54,46,15
BZID-1304422051,58,55,48
BZID-1304566512,10,8,4
BZID-1304419277,31,24,16
BZID-1304437889,33,30,9
BZID-1304369843,36,33,7
BZID-1304382152,10,10,2
BZID-1304378109,5,3,1
BZID-1304470313,55,28,22
BZID-1304402547,27,21,8
BZID-1304567307,15,15,8
BZID-1304431664,6,3,2
BZID-1304377313,15,12,6
BZID-1304595477,55,55,30
BZID-1304461884,24,13,7
BZID-1304366011,20,11,2
BZID-1304447708,24,8,4
BZID-1304367931,10,9,3
BZID-1304365082,23,20,14
BZID-1304438545,32,26,2
BZID-1304415137,6,4,4
BZID-1304364801,34,30,8
BZID-1304441351,8,5,4
BZID-1304441531,16,13,5
BZID-1304599018,12,4,2
BZID-1304478404,14,10,5
BZID-1304351260,52,51,40
BZID-1304604080,46,35,13
BZID-1304395505,2,2,0
BZID-1304354888,5,3,2
BZID-1304472969,12,10,2
BZID-1304479298,26,20,9
BZID-1304352760,28,18,14
BZID-1304379506,48,47,5
BZID-1304436674,47,44,5
BZID-1304406329,23,15,10
BZID-1304428438,4,3,0
BZID-1304479299,26,23,11
BZID-1304469271,15,10,5
BZID-1304607409,43,37,9
BZID-1304397773,1,1,1
BZID-1304360165,31,28,16
BZID-1304371195,16,14,0
BZID-1304384697,41,38,15
BZID-1304430724,32,32,3
BZID-1304421025,19,12,7
BZID-1304364985,49,45,16
BZID-1304353808,27,23,12
BZID-1304373336,36,28,25
BZID-1304412968,14,7,4
BZID-1304463438,40,29,9
BZID-1304359543,20,16,13
BZID-1304596725,33,27,16
BZID-1304396627,21,19,14
BZID-1304441062,9,8,7
BZID-1304385287,53,47,28
BZID-1304479785,8,7,2
BZID-1304388357,22,20,2
BZID-1304608605,35,31,20
BZID-1304568666,17,16,13
BZID-1304420933,16,9,5
BZID-1304480185,26,22,15
BZID-1304430767,36,18,6
BZID-1304395889,27,26,13
BZID-1304402650,47,45,9
BZID-1304398193,10,5,4
BZID-1304352644,22,16,9
BZID-1304610807,34,32,1
BZID-1304415600,20,4,1
BZID-1304381095,40,40,6
BZID-1304601062,23,23,13
BZID-1304379410,42,34,31
BZID-1304378918,4,3,1
BZID-1304430224,14,13,7
BZID-1304465701,59,46,33
BZID-1304410707,27,25,3
BZID-1304349234,48,30,20
BZID-1304438056,24,16,9
BZID-1304559625,30,28,15
BZID-1304402927,12,11,5
BZID-1304428350,10,7,3
BZID-1304556088,21,13,4
BZID-1304372004,16,11,6
BZID-1304458675,32,32,21
BZID-1304422616,4,3,2
BZID-1304547065,21,14,8
BZID-1304389000,45,36,29
BZID-1304556569,37,37,34
BZID-1304352568,41,38,24
BZID-1304561417,26,21,9
BZID-1304554991,38,38,15
BZID-1304577957,17,10,1
BZID-1304399828,5,5,4
BZID-1304469101,50,48,17
BZID-1304556115,30,29,12
BZID-1304597649,34,24,13
BZID-1304603551,2,0,0
BZID-1304409314,32,31,23
BZID-1304608401,24,22,4
BZID-1304604519,34,31,7
BZID-1304414938,29,17,14
BZID-1304439394,17,7,3
BZID-1304436000,42,38,33
BZID-1304474769,27,18,4
BZID-1304569849,30,30,8
BZID-1304477233,40,37,3
BZID-1304609709,35,28,17
BZID-1304414417,32,28,16
BZID-1304464218,20,14,9
BZID-1304388659,55,50,32
BZID-1304371103,11,8,4
BZID-1304546898,6,6,0
BZID-1304420480,49,37,13
BZID-1304422819,4,4,3
BZID-1304562175,23,22,7
BZID-1304474294,47,45,25
BZID-1304547430,10,9,2
BZID-1304547445,16,14,7
BZID-1304556708,12,12,8
BZID-1304569531,36,32,21
BZID-1304562156,31,30,13
BZID-1304603510,34,32,21
BZID-1304464108,8,6,2
BZID-1304560425,15,15,4
BZID-1304559690,34,33,15
BZID-1304556701,28,21,12
BZID-1304547447,4,3,0
BZID-1304427015,15,15,0
BZID-1304606116,20,13,10
BZID-1304547350,28,27,20
BZID-1304450791,3,3,2
BZID-1304423706,48,44,10
BZID-1304411854,29,21,13
BZID-1304425080,12,12,4
BZID-1304451187,51,35,23
BZID-1304604361,20,20,6
BZID-1304391288,27,20,14
BZID-1304530748,23,20,7
BZID-1304391231,26,24,15
BZID-1304351747,36,22,17
BZID-1304559979,34,32,30
BZID-1304596996,11,7,3
BZID-1304362323,2,0,0
BZID-1304407944,20,15,12
BZID-1304567128,10,9,2
BZID-1304396043,8,1,1
BZID-1304353719,37,31,13
BZID-1304378200,7,5,6
BZID-1304364572,46,36,19
BZID-1304559712,35,35,21
BZID-1304377886,40,39,15
BZID-1304547510,16,12,7
BZID-1304562082,26,24,12
BZID-1304423003,25,22,17
BZID-1304361822,21,19,16
BZID-1304379224,17,10,6
BZID-1304379524,30,26,7
BZID-1304434295,11,8,7
BZID-1304407608,23,22,9
BZID-1304422293,16,15,5
BZID-1304546921,12,12,6
BZID-1304561733,11,11,5
BZID-1304426890,18,14,10
BZID-1304366489,35,31,20
BZID-1304421401,13,10,6
BZID-1304370960,45,43,11
BZID-1304402518,24,18,8
BZID-1304539185,2,1,1
BZID-1304439105,35,28,12
BZID-1304353429,17,14,10
BZID-1304388941,25,22,2
BZID-1304389439,30,26,18
BZID-1304370119,52,47,33
BZID-1304547027,18,16,9
BZID-1304395722,26,22,9
BZID-1304384105,21,17,8
BZID-1304427035,2,3,1
BZID-1304394314,55,54,13
BZID-1304371657,40,33,24
BZID-1304379750,16,13,8
BZID-1304389895,37,30,14
BZID-1304447561,43,37,21
BZID-1304603918,4,4,1
BZID-1304424452,32,28,11
BZID-1304608264,8,8,2
BZID-1304360202,29,22,18
BZID-1304420830,16,16,4
BZID-1304356755,25,22,17
BZID-1304428263,28,26,20
BZID-1304385444,6,5,5
BZID-1304386780,23,16,7
BZID-1304388633,13,11,3
BZID-1304391678,20,17,0
BZID-1304388162,14,14,2
BZID-1304351194,6,4,1
BZID-1304410192,15,13,4
BZID-1304365852,9,6,5
BZID-1304606671,29,28,17
BZID-1304449497,36,28,14
BZID-1304364277,20,20,14
BZID-1304545826,11,10,8
BZID-1304469317,11,10,1
BZID-1304384897,18,11,1
BZID-1304611292,39,34,10
BZID-1304379341,9,8,2
BZID-1304463331,29,20,2
BZID-1304402542,5,5,3
BZID-1304415639,27,21,13
BZID-1304479472,9,5,4
BZID-1304418398,39,33,17
BZID-1304473009,15,13,5
BZID-1304385388,9,7,5
BZID-1304353817,8,8,4
BZID-1304430961,21,18,13
BZID-1304376157,8,6,2
BZID-1304426618,19,11,7
BZID-1304385372,33,32,25
BZID-1304357239,3,3,0
BZID-1304546628,15,15,11
BZID-1304479668,38,25,20
BZID-1304448759,40,25,15
BZID-1304382431,28,25,7
BZID-1304610618,45,42,28
BZID-1304559981,4,3,3
BZID-1304420254,13,11,4
BZID-1304466571,45,29,10
BZID-1304560698,30,29,17
BZID-1304380100,19,17,5
BZID-1304556628,22,17,8
BZID-1304408089,11,4,4
BZID-1304368430,44,37,14
BZID-1304400758,4,3,1
BZID-1304461836,12,9,0
BZID-1304400136,5,4,1
BZID-1304557935,35,33,13
BZID-1304606978,37,33,13
BZID-1304374011,16,13,6
BZID-1304479952,15,9,6
BZID-1304369453,20,15,7
BZID-1304430988,13,12,7
BZID-1304395917,42,34,20
BZID-1304560592,3,2,0
BZID-1304356014,10,9,1
BZID-1304359251,41,38,25
BZID-1304449382,35,30,12
BZID-1304403849,20,10,1
BZID-1304455849,56,37,31
BZID-1304469522,9,1,0
BZID-1304479916,48,44,32
BZID-1304416841,18,15,0
BZID-1304445893,11,9,3
BZID-1304369363,14,11,7
BZID-1304549149,6,6,2
BZID-1304473833,37,34,16
BZID-1304569449,24,21,9
BZID-1304554823,37,34,25
BZID-1304390861,9,5,5
BZID-1304608198,15,1,2
BZID-1304406835,27,24,17
BZID-1304549139,26,22,16
BZID-1304383138,6,4,1
BZID-1304398649,18,17,10
BZID-1304396592,9,3,2
BZID-1304403919,37,30,30
BZID-1304432338,4,3,0
BZID-1304355175,3,2,0
BZID-1304556114,7,5,1
BZID-1304547202,16,11,1
BZID-1304470676,30,15,7
BZID-1304547563,3,3,2
BZID-1304606699,41,24,12
BZID-1304405435,11,11,0
BZID-1304393538,5,4,2
BZID-1304471926,38,38,12
BZID-1304463938,36,25,22
BZID-1304443523,7,6,5
BZID-1304387668,38,27,9
BZID-1304416132,17,12,8
BZID-1304387295,37,22,13
BZID-1304411153,13,10,2
BZID-1304416469,4,0,0
BZID-1304597173,36,35,15
BZID-1304548861,23,22,9
BZID-1304353963,5,4,2
BZID-1304422800,30,29,9
BZID-1304604159,11,5,3
BZID-1304353591,24,20,7
BZID-1304387059,15,9,8
BZID-1304421473,13,11,3
BZID-1304362240,1,1,1
BZID-1304549091,44,39,19
BZID-1304607341,4,3,1
BZID-1304604143,37,32,9
BZID-1304456818,12,10,6
BZID-1304473330,26,26,10
BZID-1304549753,0,1,1
BZID-1304391749,5,1,1
BZID-1304556384,30,28,21
BZID-1304386845,8,8,0
BZID-1304404115,38,36,29
BZID-1304549658,3,2,3
BZID-1304443413,26,13,9
BZID-1304351467,29,27,1
BZID-1304396600,25,24,8
BZID-1304354395,2,1,0
BZID-1304603137,11,6,5
BZID-1304386418,16,15,2
BZID-1304383132,4,4,3
BZID-1304596235,22,20,6
BZID-1304374996,14,10,3
BZID-1304413384,5,5,2
BZID-1304549776,4,3,1
BZID-1304408201,12,11,3
BZID-1304416273,7,3,1
BZID-1304414965,15,13,0
BZID-1304394672,19,18,7
BZID-1304373430,14,10,1
BZID-1304422812,16,16,8
BZID-1304471494,17,14,4
BZID-1304555428,13,6,5
BZID-1304385141,28,21,9
BZID-1304352752,5,5,0
BZID-1304470341,15,11,10
BZID-1304415890,6,4,1
BZID-1304428308,28,16,8
BZID-1304385048,14,13,6
BZID-1304414092,23,11,10
BZID-1304560931,17,15,10
BZID-1304434039,40,31,12
BZID-1304389966,9,0,0
BZID-1304354187,5,2,1
BZID-1304605420,22,20,3
BZID-1304444615,24,21,17
BZID-1304445585,11,4,4
BZID-1304401927,40,30,7
BZID-1304569752,20,18,10
BZID-1304462236,16,7,7
BZID-1304479928,11,7,3
BZID-1304418937,10,8,1
BZID-1304361632,39,26,13
BZID-1304596314,6,4,1
BZID-1304559954,5,4,2
BZID-1304549550,4,4,1
BZID-1304400516,40,33,5
BZID-1304549564,1,1,1
BZID-1304548164,1,1,1
BZID-1304458672,24,23,16
BZID-1304548203,4,4,1
BZID-1304430093,10,3,1
BZID-1304429684,22,19,5
BZID-1304367767,5,4,2
BZID-1304365046,30,22,12
BZID-1304558175,8,7,4
BZID-1304379309,27,23,19
BZID-1304461092,5,4,2
BZID-1304549803,16,14,3
BZID-1304424816,23,21,15
BZID-1304547858,6,6,2
BZID-1304424500,11,10,5
BZID-1304476166,42,19,10
BZID-1304373084,14,11,5
BZID-1304378073,24,16,8
BZID-1304457151,1,1,0
BZID-1304462663,32,21,17
BZID-1304548334,9,8,2
BZID-1304407571,11,10,6
BZID-1304548156,18,14,7
BZID-1304548095,17,15,8
BZID-1304381504,2,1,1
BZID-1304595238,10,8,1
BZID-1304364057,14,12,6
BZID-1304597012,21,10,1
BZID-1304399384,22,12,9
BZID-1304365463,2,2,0
BZID-1304374779,19,18,0
BZID-1304547867,1,1,1
BZID-1304547962,9,8,4
BZID-1304462051,16,13,3
BZID-1304395509,3,3,2
BZID-1304548607,1,1,1
BZID-1304397036,8,0,0
BZID-1304600387,22,17,6
BZID-1304350751,14,11,4
BZID-1304393071,11,6,4
BZID-1304411244,15,13,3
BZID-1304473267,19,20,3
BZID-1304372179,11,11,3
BZID-1304351561,4,2,1
BZID-1304545058,8,5,1
BZID-1304425567,23,16,8
BZID-1304574713,17,16,7
BZID-1304409873,49,43,22
BZID-1304413558,34,19,10
BZID-1304428559,16,10,6
BZID-1304600718,11,11,0
BZID-1304361113,3,2,1
BZID-1304548051,22,21,10
BZID-1304434137,17,8,8
BZID-1304368663,17,3,1
BZID-1304456359,15,12,2
BZID-1304460286,30,23,13
BZID-1304418921,5,5,2
BZID-1304433325,35,26,15
BZID-1304358120,2,1,0
BZID-1304428187,10,9,7
BZID-1304390662,21,17,8
BZID-1304605333,23,22,13
BZID-1304551165,8,9,2
BZID-1304548751,6,6,2
BZID-1304449034,5,5,3
BZID-1304354448,14,12,2
BZID-1304597231,56,55,34
BZID-1304478542,6,1,1
BZID-1304410074,2,1,1
BZID-1304458871,18,12,4
BZID-1304551080,20,20,7
BZID-1304407233,28,24,12
BZID-1304548472,4,4,1
BZID-1304382354,28,19,11
BZID-1304556056,17,9,6
BZID-1304383879,1,1,1
BZID-1304401814,5,5,4
BZID-1304548844,9,7,2
BZID-1304442533,1,1,1
BZID-1304429057,55,37,24
BZID-1304448855,12,12,7
BZID-1304479688,26,22,14
BZID-1304607505,3,1,0
BZID-1304549050,10,5,0
BZID-1304561580,19,13,3
BZID-1304444689,14,10,7
BZID-1304357507,30,30,14
BZID-1304387677,4,4,1
BZID-1304368388,14,11,5
BZID-1304368119,32,31,0
BZID-1304447142,22,15,7
BZID-1304475563,11,10,2
BZID-1304422501,6,4,4
BZID-1304389994,1,0,0
BZID-1304444923,1,0,0
BZID-1304597580,1,0,0
BZID-1304389213,1,0,0
BZID-1304355633,1,0,0
BZID-1304430853,1,0,0
BZID-1304396618,1,0,0
BZID-1304598007,49,44,23
BZID-1304397120,48,36,12
BZID-1304349232,63,60,43
BZID-1304401993,51,40,24
BZID-1304351807,6,5,3
BZID-1304425794,56,48,39
BZID-1304395481,63,61,39
BZID-1304406044,47,45,33
BZID-1304418445,32,30,7
BZID-1304461351,63,63,63
BZID-1304456729,54,46,33
BZID-1304472021,59,57,54
BZID-1304472789,63,58,43
BZID-1304609372,59,58,40
BZID-1304456401,63,63,51
BZID-1304356375,4,3,2
BZID-1304466745,63,63,62
BZID-1304425259,58,53,45
BZID-1304398800,37,26,18
BZID-1304442817,63,63,43
BZID-1304600604,22,21,11
BZID-1304427858,53,42,12
BZID-1304429813,47,30,21
BZID-1304598305,45,41,37
BZID-1304418298,62,49,40
BZID-1304420506,49,33,21
BZID-1304475067,44,42,17
BZID-1304431529,61,59,51
BZID-1304457953,63,62,62
BZID-1304418726,46,40,25
BZID-1304418197,38,22,15
BZID-1304366485,62,62,18
BZID-1304475908,61,42,35
BZID-1304403603,20,15,11
BZID-1304437288,56,45,7
BZID-1304376923,59,58,37
BZID-1304422863,52,51,29
BZID-1304422605,32,27,10
BZID-1304537923,19,19,9
BZID-1304478395,49,44,19
BZID-1304476821,55,54,47
BZID-1304456998,63,48,48
BZID-1304406132,25,26,13
BZID-1304475938,61,59,48
BZID-1304450540,43,39,20
BZID-1304467957,60,55,43
BZID-1304434913,5,4,1
BZID-1304606514,40,37,21
BZID-1304446059,53,48,30
BZID-1304578003,50,47,37
BZID-1304603973,25,23,11
BZID-1304351460,56,56,29
BZID-1304371975,50,43,19
BZID-1304595244,59,57,54
BZID-1304437851,57,57,47
BZID-1304476216,58,56,46
BZID-1304370134,62,62,51
BZID-1304393160,46,31,26
BZID-1304435599,62,61,33
BZID-1304412033,1,2,2
BZID-1304361399,21,11,3
BZID-1304474946,63,62,51
BZID-1304597040,63,62,45
BZID-1304603186,62,58,51
BZID-1304563860,36,36,11
BZID-1304471288,60,60,50
BZID-1304563644,36,31,21
BZID-1304426831,62,51,36
BZID-1304563286,20,16,5
BZID-1304471681,44,43,22
BZID-1304391131,4,3,1
BZID-1304373157,29,27,4
BZID-1304380919,33,31,15
BZID-1304452986,63,62,55
BZID-1304607353,13,12,6
BZID-1304563264,6,4,2
BZID-1304412036,60,46,44
BZID-1304374241,25,22,9
BZID-1304383244,52,38,17
BZID-1304376127,63,62,57
BZID-1304407930,27,15,7
BZID-1304431542,42,39,21
BZID-1304470725,60,55,48
BZID-1304459237,44,41,23
BZID-1304374862,45,38,15
BZID-1304478383,63,62,59
BZID-1304383625,23,18,14
BZID-1304357740,50,47,30
BZID-1304409146,51,44,24
BZID-1304360798,40,39,21
